"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103"
"t16",-0.00891682577267089,-0.0250994367706693,0.0530061074949486,-0.0449895964587507,0.00655487486652029,-0.027513398107844,0.0466615503769574,-0.00129625141265222,0.000661228293348506,-0.115255498672204,0.00619792379860516,-0.00422515292987133,0.0181813789306598,-0.0462797435278975,0.0026772147162533,0.0330780271239282,-0.0496955910733339,0.207227428337803,-0.0790428734856185,0.582506279501776,-0.160665001714767,0.0423384043969183,-0.185476174053539,0.0176967194740454,-0.00415584355025244,0.0115639401461014,-0.00243798574889289,0.0299831066930701,-0.00331672793475142,0.056750421458632,-0.0002192389571844,0.000911467765730761,4.87334983213755e-16,-9.37834879199961e-17,-3.8597597340484e-17,-7.56773116394882e-17,-0.0305088920532872,0.0323506131883927,-0.0270250799012069,0.0470949782368701,-0.0221297552528089,0.0394122573682838,0.00135471784185381,0.00581942628729874,-0.000947691235187686,-0.000224353859045587,-0.00108262366388906,-0.00314678473311307,4.88176514801766e-05,0.00195212911374056,-0.00619411852498224,0.00307083248515548,0.00941929513743893,0.000315591083754081,0.00271793187704569,1.09610456449581e-05,-0.000863429490830719,-0.000341543053114196,-0.00110345954045125,-0.00270879949221731,0.0134663738161913,-0.00246555462619434,-0.00036239105893536,-0.00188285047916147,-0.000332193194109912,0.000625224886423123,0.696706255778962,1.40946282423116e-17,-1.76289579180249e-16,-3.63072202511083e-17,-5.80048162279745e-17,8.93382590128056e-17,1.40946282423116e-18,-6.01732205729455e-18,1.01264482910146e-16,1.82145964977565e-17,8.92027337412449e-17,-1.20129600711394e-16,-3.06287113727155e-16,1.02999206386123e-16,4.45607092891542e-17,2.19008838842072e-17,5.61074624261249e-18,-3.68628738645072e-18,2.31422953717031e-16,2.21177243187043e-17,-6.68952740423556e-17,8.06646416329215e-17,-5.35595873207839e-17,2.9227380064778e-16,1.19858550168273e-16,-4.61870125478825e-17,4.55364912443912e-17,1.50595681758237e-16,2.6779793660392e-17,1.91903784529934e-16,-1.1817803680092e-17,1.6382294826256e-16,-0.120832086626251,2.52619106189123e-16,-1.05818132034585e-16,-1.30104260698261e-18,1.35742111995185e-16
"t17",-0.00891682577267117,-0.0250994367706689,0.0530061074949483,-0.0449895964587499,0.00655487486652002,-0.0275133981078433,0.0466615503769561,-0.00129625141265174,0.0006612282933489,-0.115255498672203,0.00619792379860533,-0.00422515292987189,0.0181813789306606,-0.0462797435278968,0.00267721471625327,0.0330780271239285,-0.0496955910733335,0.207227428337802,-0.0790428734856184,0.582506279501768,-0.160665001714765,0.0423384043969185,-0.185476174053537,0.0176967194740447,-0.00415584355025193,0.0115639401461011,-0.00243798574889228,0.0299831066930702,-0.00331672793475027,0.0567504214586311,-0.000219238957185109,0.00091146776572998,1.35220186133316e-16,9.17818421362464e-17,-8.52657255242709e-17,-1.0765164610447e-16,-0.0305088920532849,0.0323506131883923,-0.0270250799012026,0.047094978236867,-0.0221297552528065,0.0394122573682799,0.0013547178418532,0.00581942628729717,-0.00094769123518717,-0.000224353859045574,-0.0010826236638914,-0.00314678473311178,4.88176514794583e-05,0.00195212911373833,-0.00619411852498172,0.00307083248515104,0.00941929513744087,0.000315591083753752,0.00271793187704089,1.0961045643933e-05,-0.000863429490832704,-0.000341543053109114,-0.00110345954045348,-0.00270879949222602,0.013466373816186,-0.00246555462619391,-0.000362391058933265,-0.00188285047916445,-0.000332193194111557,0.000625224886420251,-0.69670625577897,-4.10209452448012e-16,2.5009159569183e-17,-1.05190226902085e-16,-8.98176429774406e-17,-3.40375981107324e-16,3.25742965663595e-16,-1.26279488327263e-16,1.48510308095143e-16,6.06953739924562e-17,1.10186492593217e-17,5.1833159995073e-17,4.60742688759003e-16,-3.73723382397724e-16,-4.96534700271735e-17,5.17799050011139e-17,3.36384883092923e-16,-7.14510170441458e-17,-7.04756196797548e-17,2.11648827333277e-16,-1.39122003465834e-16,2.41087295325505e-17,-4.91192705804584e-17,-2.00660113882653e-16,-1.81169066644406e-16,1.66959890441137e-17,2.68818717082419e-16,5.07911255914635e-17,2.82382911907282e-16,5.53522943095642e-17,3.62458017687051e-16,5.19147293877523e-17,0.120832086626253,-2.3699703357876e-16,-2.66703686770114e-16,1.41034830645314e-16,1.89315026671807e-16
"t18",-0.0520807978512859,-0.138306240252346,-0.0212089118568037,8.39563531676579e-06,0.000978566562403388,-0.0138695308701249,0.0503808854453674,0.00028129217225071,-0.00035747738977116,-0.0063621889108814,-0.00576514644966436,-0.000282758824367416,0.00322178208373023,-0.194872124908615,-0.00172910366836585,-0.0165507185448911,0.0224466236287389,-0.00686500141854596,-0.00017138696726763,0.0408839199049896,0.143956487821108,-0.00179026426396863,0.0051695976193129,-0.000108297702582458,-1.71103427983347e-06,8.11181340477987e-05,2.77091828224856e-05,0.000502269688167745,0.0237060922789,-0.00210262403155535,-3.20350319635325e-06,-5.52234882967777e-05,1.57243319959049e-15,-2.43457885313174e-16,-1.03597716820454e-15,1.34395265016001e-16,0.0177587317513318,-0.640766384241593,-0.0288787169258974,0.00676998883274903,-0.0698913048738324,-0.00617891357853159,5.26935601979108e-05,0.00234162314004535,-5.08355132722275e-05,-7.79160348703395e-05,-5.29351150966751e-05,-0.000795560410417068,9.65166880548398e-06,5.75042318806882e-05,0.123833515678415,0.000280232729524222,-0.019286724607975,0.000688809707753207,0.0352993197388859,-5.4174038360486e-06,-7.07394498007009e-05,-0.0321335954570983,-0.000384804966834706,0.683829920317061,0.00933551382674939,-0.0119564034826636,-0.000182902871159408,-0.030616302078836,0.000655098327120001,0.000152663106566681,-3.95516952522712e-15,2.86816693531242e-16,-1.69540671100215e-15,-1.53106778256623e-15,4.61898012543126e-16,7.16031339059938e-16,1.24128417033392e-15,-4.09115438825253e-16,7.43266658839899e-16,8.66741126320401e-16,7.06821871372508e-16,-4.70730337952084e-16,-6.23471979870413e-16,-2.30732839489499e-16,-6.24030724576822e-16,-4.40204928734126e-16,1.1046354942577e-16,-3.96427841208279e-16,2.12796010795444e-15,-7.66491299403857e-16,-9.29093705885336e-16,9.05448585116604e-16,-9.15276266492102e-16,9.22314316261586e-16,6.53816841062578e-16,-1.57278751955268e-16,5.76229484055647e-16,4.65526916230852e-16,7.43758693962941e-16,5.84174827735566e-16,2.31013914135161e-16,-6.49095297262114e-16,2.40779618465581e-15,2.28909241017971e-16,-1.84836331011745e-17,-2.06773543843383e-16,-1.85311036968205e-15
"t29",-0.0560632516545455,-0.167310905977863,-0.0380115293489005,0.0284436924824785,-0.00293948883377181,-0.000600067164550661,0.00691489065137704,0.000120906218585253,-0.000168260157557676,-0.00393367509835368,-0.00375916065252307,-0.000188540888426631,0.0022516897034153,-0.151409419574808,-0.00156587971927631,-0.0735444886823195,0.0106231943960755,-0.00556082184271098,-0.000184667499030171,0.0609799544884512,0.233343942288284,-0.00348385304013994,0.0102838635733958,-0.000411799349466829,3.21724192631472e-06,-7.21736260271754e-05,1.78210139601927e-06,0.000153549173462251,0.0316041803016441,-0.000567304657533147,-1.30019973964067e-06,-2.30270268177976e-05,7.2707974264034e-16,-1.75188157484945e-16,-6.18735881007633e-16,-9.41923126574794e-17,0.0152366383074981,-0.563677300033095,-0.0338606616152709,0.00861282042105687,-0.0988707379729178,-0.00898121209844894,8.60941520014928e-05,0.00417083748937405,-0.000105408540283018,-0.000217280890414345,-0.000159897032241605,-0.00365083426574226,6.21974918336071e-05,0.000397536160918365,-0.181286959141131,0.00611017870081882,0.271033715028842,-0.00253792101798833,-0.12047903588935,1.80870649111208e-05,0.000163505819940997,-0.0216615762364398,0.00115798045015967,-0.646561343903014,-0.00748018492753571,0.00940893279075633,0.000140230542881667,0.0229320539410643,-0.000490062799444911,-8.84116009565183e-05,4.82947015711943e-15,-3.39432769074493e-16,6.8136780485247e-16,3.60094631753144e-16,1.93309397234751e-16,-5.63925661765297e-16,-3.64880246966359e-16,5.95000966040865e-16,-7.10628901758291e-16,-5.3441299919513e-16,-6.55100646656907e-16,1.84018871824751e-16,1.02215856760019e-15,-8.27232181477073e-16,7.5582499483796e-16,6.16726554184443e-16,-6.16215290903882e-16,-3.35700772809155e-17,-1.21968809800349e-15,6.04996730033153e-17,-1.84019008527268e-16,-6.34078701659539e-16,1.14770202623615e-15,-1.36635677586323e-15,1.65057472043335e-15,-9.39413619841837e-17,-3.40349659959372e-16,-7.67584234314807e-16,1.9832556717774e-16,1.54499209863324e-17,2.94107415348521e-16,-1.12176059376584e-15,-3.36536354339501e-16,5.32784281525149e-16,1.07744906937553e-15,-1.21575920668242e-15,-3.79119658529263e-15
"t112",-0.0657085846898468,-0.239511489046245,-0.0817857056287204,0.105768933518482,-0.0137330858579735,0.0382168380044915,-0.121757950492539,-0.000394874478899779,0.000455475439264856,0.00561465892800689,0.00474669276744262,0.00022703246467282,-0.00248507688983785,0.151066952938311,0.00173485113456067,0.244546363362797,0.027018387644076,-0.00159521919064467,3.33767088969011e-06,-0.00692832552930733,-0.0298573794811058,0.000534201882066418,-0.00160391299528294,8.6104900869851e-05,-1.21135367596491e-06,3.63740238643277e-05,6.29718894668225e-06,0.000150297314784623,0.104324063701399,0.000685234914829823,1.54552431458772e-07,2.1928429920937e-06,2.70474965732593e-16,-6.78502899165048e-18,-6.9966771865487e-17,-2.32651471830586e-17,3.87287500101044e-05,-0.00176299804421235,-0.000405960783775604,0.000128137589053726,-0.0018560505734827,-0.000177749594511049,2.09136464290383e-06,0.000115637434688977,-3.58415120124656e-06,-1.022032249841e-05,-8.10728096389119e-06,-0.000256978187445145,5.3541940832364e-06,3.54597741801729e-05,-0.418533998225305,-0.00957658517002567,-0.306361529574116,0.00207172247324564,0.103573804287053,-1.58946897203765e-05,-0.000350400572983342,-0.720384498743207,0.000901702982804656,0.0170544461264976,0.000183904996200617,-0.0002291067253541,-3.36566289837591e-06,-0.000543062032663286,1.15968441306528e-05,1.76671447729048e-06,-1.77635683940025e-15,-1.24130735560403e-15,6.66382451907253e-16,4.28529161297754e-15,9.28426560163083e-16,-9.66694981168525e-16,-1.19261204488018e-15,1.0934350442518e-15,-1.29074077021755e-16,-6.23583911373157e-16,-6.71730849354628e-17,1.14306159639057e-15,-5.80129684857719e-16,-2.13073873696107e-16,-4.40047049918108e-16,3.8378180131152e-16,1.45745446100344e-16,-8.09264371398995e-16,-1.61971374346956e-15,-1.09197312468005e-16,-4.1738158798862e-16,-6.26103035900013e-16,5.83944450638207e-16,-7.15627006879822e-16,2.34333116481922e-15,-5.48557442445581e-16,-9.99115318357661e-16,-1.01906657325506e-15,-1.45180349316182e-15,-1.06684861699151e-15,4.78777312423453e-15,-7.77812553449331e-15,8.80545636405827e-15,-5.63786113893287e-16,4.42232615024491e-16,7.88825900010306e-15,-1.89298105453717e-14
"t115",-0.0664658956368099,-0.245311188440382,-0.0854356059049595,0.112442262159787,-0.0146742203345199,0.0417633252140144,-0.133621465571398,-0.000445451700034893,0.00051773982231989,0.00668873456101859,0.00574952199016149,0.000277194146759786,-0.00309067557786646,0.196765659044906,0.00238794710982317,0.360233808929348,0.0412714700714255,-0.00260706285629898,6.01119972064301e-06,-0.0135286360419686,-0.0591319828788192,0.00108440280102867,-0.00326396238345856,0.000183374372111546,-2.80875730852988e-06,8.71229584555946e-05,1.73112675562234e-05,0.000467577204215523,0.349773945806894,0.00240584157164324,6.17931045164642e-07,8.95592576566145e-06,-2.09816215163075e-15,6.4110748116132e-15,-7.02590761501756e-15,-3.29198109510841e-15,-0.000120887109083628,0.00493830275212469,0.000523179643004832,-0.000144672253893106,0.00182100018619104,0.000169021238134018,-1.76752661474331e-06,-9.09065136939077e-05,2.53782116762028e-06,6.25747953071182e-06,4.8183048869015e-06,0.000136375098797308,-2.68413278236981e-06,-1.76144538967576e-05,0.156182005910177,0.00341545681104853,0.107748001753088,-0.000690887244460031,-0.0342874318845502,5.25042572727667e-06,0.000112617415512336,0.229066341103804,-0.000281723486283637,-0.0038305360400892,-3.8134344014255e-05,4.70742649363526e-05,6.82344390140162e-07,0.000108770591025938,-2.3212213376083e-06,-3.06593853626152e-07,-0.0447403366705454,0.000494043119822078,0.0221016940054713,-0.0156644747127073,-0.0207559936976642,0.00632180714734396,0.000202997826616802,-0.0194259913076204,-0.00730802309149714,-0.00797709702446222,-0.00249704266709661,-0.0282788894369129,-0.00443428078993762,0.0199644324824683,0.00977878744593716,-0.00158066501920406,-0.0129757651424357,0.0123361158720925,0.0239084701126784,0.0126737395502997,0.0203287451928237,0.00625771259459048,-0.00239626116333542,0.0205770352354097,-0.0908880747261048,-0.0101134613487957,0.0183018840958541,0.0203339596582345,-0.00706666428520173,0.0183797560266389,-0.15378239628105,0.204977423613323,-0.257968502525679,0.0143326466806944,-0.00482859802957963,-0.228247094265807,0.54681368995098
"t116",-0.0664658956368098,-0.245311188440382,-0.0854356059049598,0.112442262159788,-0.0146742203345198,0.0417633252140143,-0.133621465571397,-0.000445451700034835,0.000517739822319795,0.00668873456101871,0.00574952199016203,0.000277194146760114,-0.0030906755778665,0.196765659044907,0.00238794710982331,0.360233808929351,0.0412714700714236,-0.00260706285629936,6.01119971996994e-06,-0.0135286360419695,-0.0591319828788206,0.00108440280102806,-0.00326396238345898,0.00018337437211167,-2.80875730803817e-06,8.71229584553632e-05,1.73112675568586e-05,0.000467577204216094,0.349773945806901,0.00240584157164153,6.17931046204039e-07,8.95592576670938e-06,1.95641175070186e-15,-6.29540848890693e-15,7.23066380583094e-15,3.14874259790015e-15,-0.000120887109083812,0.00493830275212981,0.000523179643003933,-0.000144672253892128,0.00182100018619373,0.000169021238132817,-1.76752661574793e-06,-9.09065136910706e-05,2.53782116828197e-06,6.25747952744793e-06,4.81830488381738e-06,0.000136375098793566,-2.68413278150518e-06,-1.76144538974648e-05,0.156182005910196,0.00341545681104945,0.107748001753098,-0.000690887244454119,-0.0342874318845384,5.25042571959819e-06,0.000112617415514213,0.22906634110384,-0.000281723486283942,-0.00383053604009125,-3.8134344011044e-05,4.70742649437013e-05,6.82344389478094e-07,0.000108770591029009,-2.32122134375242e-06,-3.06593849358407e-07,0.0447403366705476,-0.000494043119822387,-0.0221016940054707,0.0156644747127068,0.0207559936976635,-0.00632180714734443,-0.000202997826616647,0.0194259913076201,0.00730802309149695,0.0079770970244622,0.00249704266709697,0.0282788894369114,0.00443428078993753,-0.0199644324824677,-0.00977878744593696,0.00158066501920421,0.0129757651424355,-0.0123361158720918,-0.0239084701126775,-0.0126737395502992,-0.0203287451928228,-0.0062577125945903,0.00239626116333495,-0.0205770352354089,0.0908880747261025,0.0101134613487954,-0.018301884095854,-0.0203339596582335,0.00706666428520219,-0.018379756026638,0.153782396281046,-0.204977423613316,0.25796850252567,-0.0143326466806937,0.0048285980295798,0.2282470942658,-0.546813689950963
"t61",-0.0653212009828624,-0.236471201355176,-0.0797978691778393,0.102011225762169,-0.0131980222558021,0.0361144836678107,-0.11467026851896,-0.000363107720377821,0.000415831584839207,0.00487215209188629,0.00403341138921831,0.000190868652066838,-0.00203469669130664,0.114393453046824,0.0011624409260102,0.131974429218401,0.012372879667581,-0.00044748737350548,-1.40633730435352e-07,0.00265965478363783,0.013483124541174,-0.000307577695158176,0.000944262233964266,-7.24115016425891e-05,1.693833154259e-06,-5.98052125595329e-05,-1.84739900738603e-05,-0.000678125243009101,-0.595886478353596,-0.00449546599316109,-1.46643721122979e-06,-2.20471405379935e-05,-1.70868264013096e-15,-2.14184451064111e-15,2.1070078945263e-15,7.81015424454679e-16,-0.000539300778859523,0.0203585479168297,0.00125603385140351,-0.000316280111138382,0.00359008669671542,0.000325378545802189,-3.09944099227038e-06,-0.000150005750192505,3.81160497532509e-06,8.10725319705434e-06,6.03742327897261e-06,0.00014844610778609,-2.69469563656567e-06,-1.74416798801567e-05,0.0832875808401868,0.00155300378716027,0.0463364392992607,-0.000230869787767097,-0.0109948762151077,1.6626446754519e-06,2.99206471019697e-05,0.0562452935275022,-5.97539888557838e-05,0.0019210564767934,2.68434851464321e-05,-3.42696764423687e-05,-5.20978411687364e-07,-8.6589328613187e-05,1.85197498723866e-06,3.7026047007842e-07,-0.0364288442025036,-0.0994173657829697,0.271207038259177,0.392129272163584,-0.0137985768734116,-0.134165513483254,-0.149219280001738,0.101304887273041,-0.103392073606856,-0.0745929137026181,0.015886199246217,-0.0962361368721499,-0.0701130113102603,0.137543267367051,-0.0441689013017381,0.0378625834243645,-0.0375753610431099,-0.00321132373856508,-0.0792486872798499,0.0494386841660904,0.115849510594231,-0.0478306615531172,0.0550232598963631,0.0430768325581738,-0.0732227436362009,-0.10221705433699,-0.14345268216952,0.027809129552922,-0.100693273402447,-0.0532264188268165,-0.0436100150393688,-0.130471542509598,-0.210045231819801,0.0516196204113461,0.0653891640270481,0.0516497593307842,-0.0651137896145342
"t62",-0.0653212009828626,-0.236471201355176,-0.0797978691778391,0.102011225762168,-0.0131980222558017,0.0361144836678105,-0.11467026851896,-0.000363107720377828,0.000415831584839158,0.00487215209188621,0.00403341138921805,0.000190868652066491,-0.00203469669130651,0.114393453046823,0.00116244092601043,0.131974429218401,0.0123728796675819,-0.000447487373504529,-1.40633729828199e-07,0.00265965478363725,0.0134831245411733,-0.000307577695158403,0.000944262233964682,-7.24115016414485e-05,1.69383315404281e-06,-5.98052125591018e-05,-1.84739900735221e-05,-0.000678125243008906,-0.595886478353589,-0.00449546599316217,-1.46643721168113e-06,-2.20471405377228e-05,1.74411262061384e-15,2.00048237175378e-15,-2.21223324546729e-15,-1.13064983424147e-15,-0.000539300778859553,0.0203585479168291,0.00125603385140474,-0.000316280111139572,0.00359008669672047,0.000325378545802994,-3.09944099134165e-06,-0.000150005750194492,3.81160497654775e-06,8.10725319623864e-06,6.03742328378907e-06,0.000148446107785594,-2.694695637231e-06,-1.74416798797803e-05,0.0832875808401907,0.00155300378715739,0.0463364392992498,-0.000230869787767705,-0.0109948762151075,1.66264467836748e-06,2.99206471032455e-05,0.0562452935274961,-5.97539888542565e-05,0.00192105647678616,2.6843485146799e-05,-3.42696764422323e-05,-5.20978412212077e-07,-8.65893285968599e-05,1.85197498710138e-06,3.70260475797789e-07,0.0364288442025041,0.0994173657829705,-0.27120703825918,-0.392129272163587,0.0137985768734114,0.134165513483255,0.149219280001739,-0.101304887273042,0.103392073606857,0.0745929137026188,-0.0158861992462167,0.0962361368721504,0.0701130113102611,-0.137543267367052,0.0441689013017382,-0.0378625834243646,0.0375753610431103,0.0032113237385651,0.079248687279851,-0.0494386841660905,-0.115849510594232,0.0478306615531175,-0.0550232598963638,-0.0430768325581741,0.0732227436362015,0.102217054336991,0.143452682169521,-0.0278091295529221,0.100693273402448,0.0532264188268173,0.0436100150393689,0.130471542509599,0.210045231819803,-0.0516196204113464,-0.0653891640270486,-0.0516497593307855,0.065113789614535
"t64",-0.0637997905417015,-0.22475814769574,-0.0723576275499029,0.0882803285482685,-0.0112559064676144,0.0286926698105194,-0.08977187930313,-0.000254749351639626,0.000281587262049601,0.0024471570664181,0.00172427045302689,7.41892284782802e-05,-0.000589758344124085,-0.00341173869632695,-0.00074721588415708,-0.294101814387594,-0.0503399167587462,0.00711515734493168,0.000146666064583918,-0.0424980550131262,-0.161383546830553,0.00240159694803986,-0.00709190565324078,0.000292991769487222,-2.83400126244431e-06,7.4988015514213e-05,7.48115352178745e-06,8.69469216193686e-05,0.0244344718756856,1.65808049965716e-05,-8.91480609433804e-08,-1.48662644777146e-06,8.06409587236458e-17,-2.14106885861707e-16,1.02737375756492e-17,1.83499513882658e-17,0.00022839210588689,-0.00979965252970804,-0.0015719659005635,0.000470472565937269,-0.00644770711007634,-0.000609936163366506,6.84897235700335e-06,0.000367740197248726,-1.09038955887401e-05,-2.90300220201299e-05,-2.26699452300411e-05,-0.000671227851852009,1.3413508683116e-05,8.81827443619011e-05,-0.626943346973461,-0.011083825790075,-0.314437699438516,0.000706340770628677,0.022014780052577,-2.74103567425807e-06,0.00015504294722921,0.543640597306361,-0.00126444706613267,0.0889999910128452,0.000851108120246521,-0.001049105048326,-1.51874642546686e-05,-0.00242013287879198,5.16469619621207e-05,7.0696635941611e-06,9.43689570931383e-16,3.23253827842687e-16,-2.49317075535632e-16,2.47292145174284e-16,3.25494247853757e-16,1.15068862005431e-15,6.03482908584788e-16,-2.32150705916091e-16,4.36927468906756e-16,3.13835603996589e-16,-1.00982837019486e-16,-2.57865275378335e-16,1.06364214417989e-15,-1.60775667499159e-16,4.77172013763681e-16,-2.57843775216567e-16,-7.22767939654308e-16,3.64176802225687e-18,1.03033018339051e-16,2.61886803080339e-16,-4.54443753551792e-16,8.42402429807496e-16,3.28761197510035e-16,-2.19611572930787e-17,-1.4596413991359e-15,3.97195062269664e-16,8.22507939745257e-16,2.28914327921104e-16,1.1535451476105e-15,3.36318171136134e-17,-5.73889823121692e-15,5.537616593797e-15,9.36750677027476e-17,-3.3039512107683e-16,5.58266051001363e-16,-6.31675948936225e-15,-2.59083552034112e-15
