"accepted_species","traits"
"t49",0
"t52",0
"t70",0
"t71",0
"t76",NA
"t87",0
"t90",0
"t91",0
"t98",0
"t100",0
"t102",0
"t103",0
"t106",0
"t113",0
"t116",NA
"t119",0
"t120",0
"t128",0
"t129",1
"t130",0
"t132",0
"t136",0
"t141",0
"t142",NA
"t144",0
"t151",1
"t152",1
"t158",NA
"t159",0
"t160",1
"t163",1
"t165",0
"t166",1
"t168",0
"t171",0
"t172",0
"t176",0
"t177",1
"t179",0
"t180",1
"t181",0
"t183",0
"t184",1
"t185",1
"t187",1
"t188",0
"t191",0
"t192",0
"t195",0
"t196",0
"t200",0
"t201",0
"t202",NA
"t203",0
"t204",0
"t205",NA
"t206",0
"t207",NA
"t208",1
"t209",0
"t210",0
"t211",0
"t214",0
"t215",0
"t216",0
"t217",0
"t218",0
"t219",NA
"t220",0
"t221",0
"t222",0
"t223",1
"t224",0
"t225",0
"t226",1
"t227",1
"t228",1
"t229",0
"t230",0
"t231",0
"t232",0
"t234",0
"t235",0
"t236",0
"t237",0
"t238",0
"t239",0
"t240",0
"t241",0
"t242",0
"t243",NA
"t244",1
"t245",1
"t246",1
"t247",0
"t248",0
"t249",1
"t250",1
"t251",0
"t252",NA
