"accepted_species","traits"
"t510",0
"t540",NA
"t546",1
"t550",1
"t611",NA
"t618",0
"t637",0
"t638",0
"t641",0
"t651",1
"t652",0
"t653",1
"t663",0
"t664",NA
"t665",0
"t672",1
"t677",0
"t678",0
"t681",0
"t688",0
"t690",0
"t691",0
"t692",1
"t694",0
"t695",0
"t697",1
"t698",0
"t702",0
"t703",0
"t705",0
"t706",NA
"t707",0
"t708",1
"t711",NA
"t714",1
"t715",0
"t717",1
"t720",1
"t721",0
"t722",0
"t723",0
"t727",NA
"t731",NA
"t732",0
"t733",NA
"t734",0
"t735",0
"t736",1
"t737",0
"t739",1
"t740",1
"t743",0
"t744",0
"t745",0
"t746",NA
"t749",0
"t750",0
"t751",1
"t752",1
"t753",0
"t754",0
"t755",0
"t756",0
"t757",0
"t760",0
"t761",1
"t762",1
"t763",1
"t764",1
"t765",1
"t766",1
"t767",0
"t768",0
"t769",NA
"t770",1
"t771",0
"t772",1
"t775",1
"t776",1
"t777",1
"t778",1
"t779",1
"t780",1
"t781",1
"t782",1
"t783",1
"t784",0
"t785",0
"t786",1
"t787",1
"t788",1
"t790",1
"t791",1
"t792",1
"t793",1
"t794",1
"t795",1
"t796",1
"t797",1
"t798",1
