accepted_species,estimate
t195,-0.8043967
t241,-0.61372215
t312,-0.7013302
t313,-0.7013302
t322,-0.7013302
t264,-0.7524164
t466,-0.9936434
t467,-0.9936434
t439,-0.9936434
t440,-0.9936434
t438,-0.9936434
t447,-0.9936434
t305,-0.7524164
t306,-0.7524164
t341,-1.2321944
t353,-1.2321944
t354,-1.2321944
t320,-1.2321944
t367,-1.2321944
t307,-1.2321944
t266,-1.0156566
t409,-1.0966196
t410,-1.0966196
t398,-1.0966196
t399,-1.0966196
t377,-1.0966196
t427,-1.0966196
t428,-1.0966196
t416,-1.0966196
t417,-1.0966196
t360,-1.0966196
t441,-1.0966196
t442,-1.0966196
t330,-1.0966196
t378,-0.71669877
t379,-0.71669877
t453,0.37001443
t479,0.37001443
t480,0.37001443
t300,-1.0090115
t301,-1.0090115
t299,-1.0090115
t289,-1.0090115
t278,-1.0090115
t443,-1.457102
t444,-1.457102
t308,-1.0090115
t258,-0.85539293
