"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103"
"t1",-0.0673014590310608,-0.0438718907927431,-0.00190822437001373,0.000586238334426922,-0.00602296083648575,0.0315208279993308,-0.06945107360162,0.00902550522501338,-0.00688892540361371,0.00688232896446819,-0.044514322020472,0.00202555433325017,-0.0727276408710972,0.00424312332884691,-0.0039304328627221,-0.00267917972313049,0.0749159627042177,-0.046962198668766,-4.86079752872098e-05,-8.96333455348434e-05,0.0712815536281728,-0.00400042110875439,0.00770435247427737,-0.00419320024623702,0.0106803259259416,-0.0101554761480747,0.120325247911265,-4.08925324573273e-06,0.0121472717394579,-0.268078427118088,6.63111690754824e-16,1.12784130992805e-16,4.65868120989865e-18,0.00448503009241583,-0.00662592531739947,0.540769990429633,-0.168555892652695,0.0130948826227581,-0.0159948168190783,0.00235101497862789,0.00107194064702845,0.00625269659347178,0.00436714320422489,0.00734730818224037,-0.0453980729990393,0.493613032580237,0.0182927346749725,-0.0404380197961382,0.115139191821063,-0.517421036124435,-0.0108773731517486,0.00979375016383822,-0.00387503444504179,-0.00486625974355173,-0.00180120966663416,-0.00129996518431586,-0.000114583029373089,-0.000814021914836067,0.135099675581522,0.00860893653825292,-0.00490971852185943,-0.00024857959015635,-0.00136553011650748,-0.00228547265075639,-0.000483181592527404,-0.00316562389888603,-0.000143204082211571,0.000266375723873428,0.000597516399269495,-0.0461850059864425,0.00108636631210022,2.91599583228542e-15,-5.85469173142172e-17,-1.28477957439532e-17,4.79217360238593e-17,2.43294967505747e-16,-3.93565388612238e-17,-6.88468379528295e-18,-7.35089072945172e-17,1.552035409913e-16,-3.24447500116287e-17,-4.22296746183104e-17,-1.64636099891924e-16,-1.28477957439532e-17,7.37799578376386e-17,-3.45047341393512e-17,1.00288700954909e-16,-7.6815723920598e-17,1.07336015076065e-17,-1.05682606763025e-16,3.32240203231027e-17,-5.73000848158589e-17,-1.01047642475649e-16,-8.41476411120312e-17,-7.76288755499621e-17,7.14082655853265e-17,3.13551268282808e-16,-2.09467859724199e-16,-1.97324795392362e-16,-5.5931279573096e-17,-1.69189749016363e-16,8.61940727125976e-17,3.81444345288902e-15
"t20",0.0855017829837017,-0.00289535497676036,-0.0611686459639323,0.12604012770075,0.00271101910718896,-0.0539871477033581,-0.0201509271562862,-0.000740099119327507,-0.00406916687844621,-0.000737593596239709,-0.00313189141867079,0.000914083569896997,-0.0125982684093165,0.00215256602605801,0.13304687223411,-0.00308226621739788,0.000204187568758285,-9.32587504123839e-07,-0.0005756060607252,-0.000350913953668197,0.00380529159516986,-0.0333653782414297,0.0215419588357476,-0.000452847853617309,0.132805460173657,-0.119906874669871,-0.00868706762221727,0.000813554872862031,-0.000509344743197049,0.000675831633684842,2.06266454428031e-15,-1.18920792075438e-16,1.81132421845484e-16,0.00226988989687832,-0.320177556856595,0.117034591660002,0.359788566516649,0.0352777642071519,-0.000779378447407124,0.00888318738219422,0.0580644345559465,-0.000534053436645447,-0.00340543499740849,-5.84028804284133e-06,-0.0987433028482285,0.00493818747134828,-0.634703358873056,-0.00218513063115613,-0.00254786253202124,0.00930727932115016,0.00245965366915402,-0.212828490183497,-0.00611074361524583,-3.0739937784862e-05,-0.0176957042818344,-0.00153819534211302,-0.405961395453499,0.140431767414868,-0.00148700085188847,0.000303281457472371,-0.010484790966554,-0.00472594901708315,-5.13777363335181e-05,-0.102136967739521,0.00744167579311177,0.00039877743821322,0.000723400327565826,-0.0562265283273778,0.00045154896756888,0.000274634823660577,0.0382903937985067,-6.86850756249136e-17,6.97089038277241e-16,-5.38796856075912e-16,6.86933610652927e-16,-2.88797369478159e-18,-1.59178408853239e-16,-5.39556427007422e-16,2.8070573009804e-16,-3.26803787377949e-16,9.47197432611139e-16,1.049213511922e-15,-1.91917281222566e-17,-2.44513454487889e-17,3.20361141143264e-16,-1.14666015134998e-16,4.64629183665586e-16,-6.89040812554642e-16,3.30745581799042e-16,-2.0976373119126e-16,-1.98706840633043e-16,-9.70487735005775e-17,7.34106215151435e-16,3.99465184396858e-16,-1.06434716511514e-15,8.92949503581383e-16,-1.2713409651457e-15,-1.27224774311774e-15,1.18336853942901e-16,-5.62029471644894e-16,-4.36577543461388e-16,-1.29014068842063e-15,-1.14153098310212e-15
"t52",0.0969455266938535,-0.00367632686596542,-0.07890120257478,0.190975201104876,0.00442032131506345,-0.168826263949175,-0.0642644829159318,-0.0183795524984485,0.0226875187509579,0.00247450349645393,0.00281380974505089,-0.000489470379099057,0.00571951227558985,-0.000551110142455173,0.0266468695228269,-0.00136658353705503,0.000347836337180704,1.92241249594854e-06,0.000320305395749124,9.82717248952649e-05,0.000284485225411399,-0.00499486791985697,0.00356748265982361,-9.47203040309796e-05,0.0313131780309613,-0.0327112531797401,-0.00245242995278791,0.000243865458142274,-0.000162861963574481,0.000267896980856386,1.63266556417058e-15,1.04899834462289e-16,5.04258631218556e-16,0.00340730555688888,-0.534316168015155,-0.0633870627401032,-0.164309808595303,-0.0113376950872165,0.00020103579701371,-0.00220655847606372,-0.0115054541781845,7.71044218093554e-05,0.000486242228012465,6.76900969166262e-07,0.00519450234078284,-3.36060900760216e-05,-0.0135055159067807,-0.000242428420733899,-0.000528833372723254,0.00300423343214212,-0.0126873036073119,0.347252719937647,0.00613014325582472,3.07425296427117e-05,0.0170155954461126,0.00130527929039226,0.342696087778906,0.409612383651968,0.000204360378355285,-2.23131448738789e-05,0.00062062732545311,0.000266577367265975,2.87463538925893e-06,0.00489430734927543,-0.000346357608551732,-1.80567145289545e-05,-3.22844890951991e-05,0.422474177475127,-0.0033029408947841,-9.43719739148197e-05,-0.0097266007841403,6.44176466099802e-16,-9.16547134380599e-16,-1.65724007492748e-16,2.07655687469137e-16,-5.06804394053951e-17,2.45216487874115e-17,4.62746208610142e-16,2.97517333965557e-16,3.68458041814887e-16,-1.05049479636312e-15,-3.05724982954816e-16,-3.57569336245256e-16,-4.71990076701831e-16,1.35883474415527e-16,-2.51518590232705e-16,2.19742728310273e-16,1.3743471216836e-16,-2.16137775715288e-16,-2.4315296798196e-16,3.91540252272445e-16,4.91088554075298e-16,-5.25303652881834e-17,4.38966554895655e-16,-2.08896278870026e-16,-2.7534617455483e-16,3.46607857488564e-17,-3.25409483241656e-16,2.67130778724807e-16,-9.11229554637915e-17,8.46351089939529e-16,3.69017701935329e-19,-5.84090022612884e-17
"t53",0.100561781234662,-0.00392840203324041,-0.0846405487884433,0.212538747163387,0.00499383534585202,-0.209895661214325,-0.0800615553243796,-0.0250674071771161,0.0332878739422466,0.00377660407872572,0.00558756011589649,-0.00121521920943386,0.01555920074079,-0.00222110411156832,-0.123544779002718,0.00342495098371329,-0.000513697382650783,-1.95681963406722e-06,-0.000214756897253385,-4.22339269489617e-05,3.7465639652897e-05,-0.00126910816687614,0.000991809801160683,-3.21274232561548e-05,0.0116877893181367,-0.0136228909460701,-0.00104664840935792,0.0001085056446551,-7.56569248108159e-05,0.000141708108357619,1.2886373300459e-15,3.19028597767401e-16,-8.34373376581209e-17,0.00275796508282902,-0.439323899962945,-0.0912309650538619,-0.254350777130721,-0.0210956616047509,0.000429949359158702,-0.00484197190255482,-0.0297604136193072,0.000257781634207759,0.00164107775055588,2.74205367323515e-06,0.0442585752519608,-0.00217570999588432,0.278796828806223,0.000984166073258446,0.00122801527701517,-0.00497627706960704,0.00729000146375064,-0.157985622397147,-0.00205041918646347,-1.0248452312052e-05,-0.00541626036458594,-0.000318878934765162,-0.0714218406237335,-0.0314545957508183,0.000101951124170559,-4.3204506083536e-05,0.0016859293706891,0.000777169934582342,8.47978620535856e-06,0.0179506209910092,-0.001321701748251,-7.15082439501379e-05,-0.000130359107253545,-0.693626478147673,0.00542027547188861,0.000102913588175449,0.0089310374266117,-8.52931815903398e-16,3.6850458387425e-16,-1.43351921316335e-16,-3.03023416855119e-16,2.47538419870551e-16,3.01419872028469e-16,-3.08078625556625e-17,1.85297558917831e-16,2.2933912026444e-17,5.73761312608164e-16,1.15907200817935e-15,1.38621483028325e-16,2.69999749702405e-16,-8.75237069785751e-18,1.73786223715383e-16,-4.47650718227231e-16,2.77929667271815e-16,-6.74991651138906e-16,5.72520642457091e-16,-4.02822702909885e-17,-3.33350000354423e-16,-2.44856824505901e-16,-8.42101586140919e-16,1.20853735945867e-15,4.26586306731138e-16,-2.04152020483554e-16,-1.80002801777141e-16,-1.18420919562159e-15,5.46865413842031e-16,-8.69387092537897e-16,3.1707697049872e-16,-9.40798495696411e-16
"t66",0.103299920972258,-0.00412064057193044,-0.0890214816115253,0.229133727248383,0.00543659821562081,-0.242175091087062,-0.0924819124353142,-0.0303993387304104,0.0418200549323257,0.00482950950642593,0.00788424838474089,-0.00182423966421971,0.0238517638982157,-0.0036473065155576,-0.256699983541148,0.0077179498749035,-0.00129568154164139,-5.51757282080123e-06,-0.00071279285748706,-0.000175022039654672,-0.000218582724868646,0.00280043247200902,-0.00185985467480939,4.01062031043708e-05,-0.0116109246856075,0.010024654237153,0.000714940820005797,-6.47907509806916e-05,3.88325126831884e-05,-4.125941349363e-05,-1.22861243424701e-16,5.0535135345947e-16,-1.03576235827548e-16,0.000443601309642084,-0.0752844725611286,-0.0380278710828876,-0.111327241471834,-0.0102099270788714,0.000220960059003921,-0.00251313442722175,-0.0163384182424363,0.000151465522920004,0.000966311369651353,1.67548267140894e-06,0.0296905248851933,-0.0015662046585046,0.209532743997221,0.000841448588768653,0.00117757283575107,-0.00529191190101377,0.0138212585637756,-0.360644550358826,-0.00613190770068879,-3.07427652886843e-05,-0.0169540621059115,-0.00128297755702342,-0.335573913991482,-0.402890695870288,-0.000267316551202483,6.15883903617312e-05,-0.00223523313443451,-0.00101764704946597,-1.10815681899839e-05,-0.0226947176031894,0.00166215410557782,8.94981647780195e-05,0.000162757277551334,0.558299083026716,-0.00436213896653824,-7.11149571365199e-05,-0.00568593735393777,1.7341903305954e-15,1.92410454648099e-15,-7.70553957732035e-16,8.72633193437788e-16,-1.80497286949579e-15,2.08485754229391e-16,-2.04380215472889e-15,-2.71636490834321e-16,-1.77553519633056e-15,8.77608697153925e-16,-2.4582903614201e-15,-4.44792542016226e-16,1.91590544225072e-16,-3.21790948877742e-16,-3.91118516788222e-16,6.52458646338215e-16,-8.18608337732921e-16,8.84932640512978e-17,-5.631900525024e-16,6.60392421781841e-17,1.26112299143647e-15,-6.88714994623438e-16,1.6659217879233e-15,-2.70073557653127e-15,5.2310903696677e-16,-1.71577008849035e-15,2.37529158419901e-15,3.43644095150521e-15,-1.91845663558915e-15,3.5038116489156e-16,-2.03918985796324e-15,1.63589811543024e-15
"t92",0.105136036216426,-0.00425011434332953,-0.091973690561694,0.240372196787487,0.00573701727958487,-0.264312762232651,-0.101001707195213,-0.034086937222474,0.0477539576768701,0.00556374494837512,0.00950778486119094,-0.00225803203590478,0.02977263276512,-0.0046731753380264,-0.354457052064488,0.0108875245132389,-0.00187702053266603,-8.18032256388879e-06,-0.00108793588215908,-0.000275827821121659,-0.000421955222050574,0.00611138122623958,-0.00419397607038621,0.00010030482443473,-0.0312604709864036,0.0303172410011882,0.00223348621872549,-0.000215434503475894,0.000139317656949845,-0.000207695391751195,-1.26212283277547e-15,-4.79319837266447e-16,-7.80315856749336e-17,-0.00213857097231529,0.334860057448163,0.0489581026872015,0.133706709211745,0.0106669936084193,-0.000213076773447513,0.00239230408954079,0.0144741733500585,-0.000123480110696737,-0.000785774547553337,-1.30467188419079e-06,-0.0208562229828928,0.00102407165626842,-0.131470465103229,-0.000472011987949444,-0.00060592369277012,0.00254349594714839,-0.0051401137400025,0.127415178153823,0.00204514250298124,1.02477455020894e-05,0.00560887297938353,0.000408607732375619,0.104885214195305,0.117550296653488,6.31203955228435e-05,-1.27826899390159e-05,0.000454741802151622,0.000206300747973947,2.24521123187867e-06,0.00455418729032013,-0.000333025993866295,-1.79063232616638e-05,-3.25401047144322e-05,-0.0957966901511551,0.000748441176916005,1.14405628875124e-05,0.000881341822539659,0.124764517862531,0.214181865674918,-0.133854785706018,0.0519958657840918,-0.1893393257473,0.0411963269886517,-0.123806900286889,-0.0392121985560932,-0.149253757000171,0.146301757942099,-0.12132860110991,-0.0422677789602663,0.0606579359942777,-0.0136800774654503,-0.00456237478030104,0.000954407941536543,-0.0387718770671671,-0.0636367434183852,-0.00972970077410309,0.0216398218393099,0.0975624663351458,-0.0334405862450936,0.104008841351636,-0.211080569848449,0.0488202169417761,-0.184278186978346,0.270825329108662,0.280375309632017,-0.110144032458975,0.00904502766419288,-0.162354769538273,0.0213106432660687
"t93",0.105136036216426,-0.00425011434332951,-0.0919736905616938,0.240372196787488,0.0057370172795846,-0.264312762232651,-0.101001707195213,-0.0340869372224738,0.0477539576768702,0.00556374494837529,0.00950778486119019,-0.00225803203590434,0.0297726327651187,-0.00467317533802629,-0.354457052064487,0.0108875245132386,-0.00187702053266639,-8.18032256422185e-06,-0.00108793588215925,-0.000275827821120851,-0.000421955222050741,0.00611138122623867,-0.00419397607038602,0.00010030482443492,-0.0312604709864048,0.030317241001189,0.0022334862187246,-0.000215434503478051,0.000139317656949817,-0.000207695391748419,-9.65093858308055e-16,-5.21243745931311e-16,2.73703617251239e-17,-0.00213857097231684,0.33486005744816,0.0489581026872007,0.133706709211743,0.0106669936084169,-0.000213076773447857,0.00239230408954767,0.0144741733500607,-0.000123480110697982,-0.000785774547554887,-1.30467188201241e-06,-0.0208562229828911,0.00102407165626925,-0.131470465103225,-0.000472011987951266,-0.000605923692773208,0.00254349594714581,-0.00514011373999906,0.127415178153822,0.00204514250297928,1.02477455033202e-05,0.00560887297938135,0.000408607732372677,0.104885214195297,0.117550296653483,6.3120395517674e-05,-1.2782689934209e-05,0.000454741802155301,0.000206300747978395,2.24521123377657e-06,0.00455418729030702,-0.00033302599386507,-1.79063232608819e-05,-3.25401047152621e-05,-0.0957966901511472,0.000748441176924067,1.14405628759036e-05,0.000881341822539241,-0.124764517862532,-0.21418186567492,0.133854785706019,-0.0519958657840923,0.189339325747302,-0.041196326988652,0.123806900286891,0.0392121985560939,0.149253757000173,-0.1463017579421,0.121328601109912,0.0422677789602667,-0.0606579359942783,0.0136800774654507,0.00456237478030111,-0.000954407941536822,0.0387718770671674,0.0636367434183854,0.00972970077410328,-0.0216398218393101,-0.097562466335147,0.0334405862450944,-0.104008841351637,0.211080569848451,-0.0488202169417766,0.184278186978348,-0.270825329108665,-0.280375309632019,0.110144032458976,-0.00904502766419331,0.162354769538275,-0.0213106432660692
"t23",0.0950008947823677,-0.0035330820421281,-0.0756168161786528,0.177826225974289,0.00406187606395736,-0.139246973574068,-0.0528554707038068,-0.0129729323114896,0.0134144150629842,0.00129046649419844,-0.000282463720162107,0.000425270992095577,-0.00718792733415011,0.00193666750957819,0.359798249019769,-0.0134287450020883,0.00291449174192987,1.54764716834496e-05,0.00265573174133373,0.000915101849055774,-0.00270093517300082,0.0162574500589479,-0.00965815273544134,0.000160899153474327,-0.0408269529095084,0.0300617792141688,0.00206597067498168,-0.00017553089521762,9.82059919179025e-05,-8.34885222483761e-05,5.0865396392782e-16,-3.23196326387454e-16,1.28920732905836e-17,0.000321624112461051,-0.0517669353712583,0.00865678444077517,0.0333915499376906,0.00460512263502479,-0.000119554737209858,0.00139678443901873,0.0104287175499503,-0.000111294929122553,-0.00071288977829987,-1.32065186010666e-06,-0.0269438577602428,0.00154841641378597,-0.216669548805896,-0.000967606875913176,-0.00144547079825011,0.00676060873581796,-0.0175628597703826,0.427838449095558,0.00614768341419896,3.07448855571195e-05,0.016348954871281,0.000915687251851144,0.175010042958422,-0.718276638415024,0.000598201359868225,-9.05032081073027e-05,0.00302326082275426,0.00135498771801974,1.47173269522503e-05,0.0288307420125162,-0.00209578260333979,-0.000112076447008315,-0.000203100587201844,-0.0774770351176959,0.000603122179767731,-3.3748036685155e-05,-0.00500051385436165,4.31708300663831e-16,4.73076810136061e-17,7.3282540914537e-16,-4.88066097409839e-16,5.14776327613584e-16,2.54526668423071e-17,3.33019661134924e-16,-7.70962209838727e-16,1.6953201996401e-16,5.48207432488624e-16,-1.32945083383541e-15,2.89958641455655e-16,6.50531190889288e-16,-1.03207456460761e-16,3.61659098964531e-16,-8.13125815823225e-16,5.11482412032559e-16,-1.66458411917078e-16,1.58995712950624e-16,-3.50524325420335e-16,1.8841387730588e-17,-1.30203051312762e-15,7.04239712105875e-16,1.58656771204111e-15,-4.52131984142413e-16,2.37417703475659e-15,3.13082049651122e-15,2.96340080760389e-16,9.20316456207954e-16,-6.73572078755372e-16,4.74529368317297e-16,-1.23433828320245e-16
"t54",0.0966894981179531,-0.00364409426187143,-0.0781244877817839,0.18654818344369,0.00428632984124156,-0.151975795911511,-0.0577247229767768,-0.0145466167279081,0.0153178041065306,0.00148665748117699,-0.000340629081092558,0.000526397678401419,-0.00897223038829631,0.00248138915802995,0.496817432265509,-0.0189436045532883,0.00422214924429531,2.2945330251517e-05,0.00405344389248366,0.0014421643675588,-0.00521392393363189,0.0354786184169305,-0.0217791540410116,0.0004024056153751,-0.109919736063136,0.0909148768426044,0.00645412445581753,-0.000583654467391046,0.00035232921454593,-0.000420272123774046,-7.5729103700489e-16,2.96429653640451e-17,-1.36637974706329e-16,-0.00155052741268839,0.230255700314035,-0.0111449768163198,-0.0401040589762403,-0.00481127958449762,0.000115289332244133,-0.00132962769101035,-0.00923878085362976,9.07316061271517e-05,0.000579699939996694,1.02837073910525e-06,0.0189268161354494,-0.0010124407132029,0.135948424154645,0.000542780689337354,0.000743771406125644,-0.00324940801008017,0.00653161189358378,-0.151154681689558,-0.00205040409265082,-1.02484522699901e-05,-0.00540868675871462,-0.000291631673129811,-0.0547002167828951,0.20956957504954,-0.000141250911197863,1.87839695271466e-05,-0.000615060260939057,-0.000274687554852343,-2.98184401467585e-06,-0.00578551366619305,0.000419906964139691,2.24236675138456e-05,4.06059530782644e-05,0.01329402779378,-0.000103481681237643,5.42918889350624e-06,0.000775098584404707,-0.0234105390728553,-0.0345005854276273,-0.00439998690699799,-0.0312738204017539,-0.00262297658308478,-0.0140174290941152,0.0473708941698494,0.181830117657303,-0.0081976557850899,-0.0187451573868545,0.117542660265986,-0.0266676573798073,-0.00615990898927043,0.00379566890993195,-0.0123522302110713,0.0194685367923316,-0.0354304365981434,0.0176077603862844,-0.00536841154978067,-0.0275004380306821,-0.0220606796878607,0.211925143551582,0.0436316169168538,-0.360969051231769,0.00549344990205387,-0.358985962445188,-0.363880882187264,-0.0103233768688092,-0.0368187975552582,0.0553605057571651,0.0104471468932197,0.018067354916708
"t55",0.0966894981179531,-0.00364409426187143,-0.0781244877817839,0.186548183443691,0.00428632984124169,-0.151975795911511,-0.0577247229767774,-0.0145466167279083,0.0153178041065306,0.0014866574811771,-0.000340629081092392,0.000526397678401434,-0.00897223038829621,0.00248138915802994,0.496817432265511,-0.0189436045532881,0.00422214924429604,2.29453302504901e-05,0.0040534438924838,0.00144216436755894,-0.00521392393363194,0.0354786184169308,-0.021779154041011,0.000402405615375067,-0.109919736063137,0.0909148768426053,0.00645412445581611,-0.000583654467391847,0.000352329214546019,-0.000420272123772936,-1.42565034421282e-15,3.79734071786939e-16,-9.49617359344897e-17,-0.00155052741268851,0.230255700314037,-0.0111449768163217,-0.0401040589762442,-0.00481127958449786,0.000115289332243779,-0.00132962769101071,-0.00923878085362979,9.07316061268668e-05,0.000579699939994235,1.02837073965564e-06,0.0189268161354475,-0.00101244071319914,0.135948424154642,0.000542780689337193,0.000743771406130661,-0.00324940801007606,0.00653161189358349,-0.15115468168956,-0.0020504040926512,-1.02484522697208e-05,-0.00540868675871185,-0.000291631673130401,-0.0547002167829041,0.209569575049548,-0.00014125091119363,1.87839695273192e-05,-0.000615060260933091,-0.000274687554855056,-2.98184401524831e-06,-0.00578551366617421,0.000419906964136553,2.24236675134461e-05,4.06059530767351e-05,0.0132940277937815,-0.000103481681238424,5.42918890112515e-06,0.000775098584395488,0.0234105390728553,0.0345005854276273,0.00439998690699745,0.0312738204017542,0.00262297658308467,0.0140174290941153,-0.0473708941698494,-0.181830117657302,0.00819765578508989,0.0187451573868537,-0.117542660265985,0.0266676573798069,0.00615990898927015,-0.00379566890993182,0.0123522302110711,-0.0194685367923313,0.035430436598143,-0.0176077603862844,0.00536841154978055,0.0275004380306822,0.0220606796878607,-0.211925143551581,-0.043631616916854,0.360969051231766,-0.00549344990205356,0.358985962445186,0.36388088218726,0.0103233768688092,0.0368187975552574,-0.0553605057571647,-0.0104471468932198,-0.0180673549167077
