"accepted_species","traits"
"t59",NA
"t66",1
"t107",1
"t109",1
"t117",1
"t119",1
"t123",1
"t128",1
"t129",NA
"t132",1
"t133",0
"t140",0
"t145",0
"t146",0
"t147",0
"t148",1
"t149",1
"t150",1
"t153",0
"t156",1
"t157",NA
"t160",1
"t163",1
"t164",1
"t165",1
"t166",1
"t167",0
"t168",1
"t170",0
"t171",1
"t173",1
"t174",0
"t176",NA
"t177",1
"t178",1
"t179",0
"t181",0
"t182",1
"t184",1
"t185",0
"t186",1
"t187",1
"t188",0
"t189",1
"t190",NA
"t193",1
"t194",1
"t195",1
"t196",NA
"t197",1
"t198",1
"t199",0
"t200",1
"t202",0
"t203",0
"t204",1
"t205",1
"t206",0
"t207",0
"t208",NA
"t209",0
"t210",1
"t211",1
"t212",1
"t213",1
"t214",1
"t215",0
"t216",1
"t217",1
"t218",NA
"t219",1
"t220",1
"t221",1
"t222",1
"t223",1
"t224",1
"t225",1
"t226",1
"t227",1
"t228",NA
"t229",0
"t230",0
"t231",0
"t232",0
"t233",1
"t234",1
"t235",1
"t236",1
"t237",NA
"t238",1
"t239",1
"t240",1
"t241",1
"t242",1
"t243",1
"t244",1
"t245",0
"t246",0
"t247",1
"t248",1
