"accepted_species","trait_ARD"
"t5","0"
"t97","0"
"t98","0"
"t65","1"
"t66","1"
"t18",NA
"t30",NA
"t31","0"
"t7","0"
"t52","0"
"t63","0"
"t64","0"
"t21","0"
"t46","1"
"t47","1"
"t95","0"
"t96","1"
"t99","1"
"t100","1"
"t88","1"
"t13","1"
"t50","0"
"t68","0"
"t69","1"
"t1","0"
"t70","1"
"t71","1"
"t43","0"
"t44","0"
"t57",NA
"t58","1"
"t35","1"
"t36","1"
"t34","1"
"t55","0"
"t49","1"
"t48","1"
"t4","1"
"t16","0"
"t53","1"
"t54","1"
"t17",NA
"t28","1"
"t41","1"
"t42","1"
"t38","1"
"t75","0"
"t76","1"
"t27","0"
"t83","0"
"t84","0"
"t37","1"
"t9",NA
"t12","1"
"t93","1"
"t94","1"
"t14","0"
"t29","0"
"t51","0"
"t81",NA
"t82","0"
"t45","0"
"t32","0"
"t33",NA
"t11","1"
"t2",NA
"t67","1"
"t74","1"
"t89","1"
"t90","1"
"t56",NA
"t8","1"
"t59","1"
"t60","0"
"t72","0"
"t73","0"
"t22","0"
"t79","0"
"t80",NA
"t25","0"
"t77","0"
"t78","0"
"t19","0"
"t23","1"
"t24","0"
"t85","0"
"t86","0"
"t40","0"
"t10","0"
"t6","0"
"t15","0"
"t3","0"
"t61","1"
"t62","1"
"t26","1"
"t39","1"
"t87","1"
"t91","1"
"t92","1"
"t20","1"
