,Ev Model,Missing Type,Tree Type,Variable Type,Signal,corHMM,phylnn_fill_means,logit_eigenvecs,logit_PEM,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_PEM,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised
0,ER,mcar,ultrametric,binary,0.233998946396456,0.15131290068160222,0.09785185185185184,0.21883403262906845,0.2432400743060636,0.16423556490579574,0.18990837543003705,0.1886172244684577,0.23436381162944947,0.18169851195220235,0.19832634335236468,0.22194745557882029,0.20961584082570592,0.24275046709866716,0.20840050750253686
1,ER,phyloNa,ultrametric,binary,0.233998946396456,0.24013210642523103,0.24999999999999994,0.2924520867483761,0.2723577592995748,0.3484538391970331,0.3693133817324805,0.3320112334821482,0.2529539785064955,0.3619096175627031,0.39649676083520186,0.33435892575384035,0.30449296933571557,0.3457501040528955,0.30670607953836687
2,ER,mcar,with_extinct,binary,-0.0080474183182229,0.0692936694082102,0.19401041666666666,0.15578949137564546,0.08338452229648731,0.16759433716928732,0.2271668335784464,0.17085243368588982,0.14281389682730167,0.11816922922138429,0.08471053395415364,0.13636523401315365,0.22477528405506636,0.15496336936397404,0.1408479079652477
3,ER,phyloNa,with_extinct,binary,-0.0080474183182229,0.1207723004357604,0.20115349368559257,0.13433639638603578,0.12614663990914074,0.13808885086550973,0.13765346464817546,0.14535726567951995,0.13069802842113942,0.13721702556694904,0.1313657420158285,0.14989091983741426,0.14902155647465035,0.14412245724065068,0.15551118487925578
4,ER,mcar,ultrametric,binary,0.358313354416558,0.13285446155577235,0.209,0.27772159324838536,0.20244451004404707,0.2757875437576928,0.28685274806401695,0.21903216023607253,0.2183583706739994,0.22914987316974839,0.22144603563712587,0.2534976301796783,0.4191250455950814,0.14906889931893658,0.20072242779501379
5,ER,phyloNa,ultrametric,binary,0.358313354416558,0.09774967085734801,0.13402146851307467,0.223683264908007,0.135599982402246,0.22102700947229334,0.17867540711572738,0.21168456779032865,0.20186982383297142,0.21483635344600566,0.14448685521775145,0.20337070877056201,0.20783031872259877,0.09169960304598626,0.11374592455851695
6,ER,mcar,with_extinct,binary,0.720212892976339,0.25929272972288747,0.2507724472533435,0.2622279143328079,0.24416251682029388,0.22585449354778991,0.34241928887910167,0.2628028005167602,0.26815826488360606,0.24580783788113222,0.2491226020897685,0.25949105135113154,0.3526634725429401,0.2575174194961201,0.288284426688611
7,ER,phyloNa,with_extinct,binary,0.720212892976339,0.1780683388669257,0.2085861035621499,0.24278785955233925,0.21778107794323706,0.2625293736898467,0.2829429894254992,0.24411446631837672,0.23892226219857857,0.2233075275251327,0.2097279931940994,0.24190787683915574,0.3678564801123218,0.22374509809115264,0.22245821694484186
8,ER,mcar,ultrametric,binary,0.255611598348593,0.08936732579638548,0.14079012345679012,0.23767919468207532,0.16621571347078326,0.18888247002341457,0.16541699748100117,0.2691767178818356,0.21547650262855117,0.1763697147490358,0.16759565968056533,0.185265513902283,0.15188060743781595,0.24792324551840167,0.12140614486467802
9,ER,phyloNa,ultrametric,binary,0.255611598348593,0.11717291207197408,0.17433333333333337,0.22176519756454435,0.16183329573418376,0.185929587298917,0.17784747531732106,0.23448542783312418,0.22322717982475576,0.13864442906384428,0.16004331579167302,0.24362304799762038,0.23980835135172138,0.14231355917579608,0.14156605225214544
10,ER,mcar,with_extinct,binary,0.556891042097511,0.13037727394780385,0.12900781733058536,0.22432942769241407,0.11476482436098759,0.22398093759827284,0.15757333368229456,0.23304753610893383,0.23525729246655613,0.17351822598941147,0.15378618814093717,0.19098695152100537,0.18517147359103583,0.2055432799679116,0.18989122325953728
11,ER,phyloNa,with_extinct,binary,0.556891042097511,0.1885143405856062,0.1978632765471288,0.26669230732231747,0.2944067745990761,0.2582219299017295,0.30469714444232326,0.2634656586677519,0.2670882325573404,0.2568304265649842,0.2918084947221164,0.2806572665532478,0.4227274771835111,0.2669667082689547,0.26621414849490865
12,ER,mcar,ultrametric,binary,0.312169965962364,0.20747979693653798,0.2657777777777778,0.23494053163797873,0.2488131346078059,0.27878054745730835,0.3078531668424775,0.38405265452429493,0.24493951141598796,0.23274371345382128,0.22242091226783706,0.27263872778415854,0.3343327245291202,0.31422662398128215,0.22386084861978825
13,ER,phyloNa,ultrametric,binary,0.312169965962364,0.11738985687222041,0.09183408361209795,0.09207357486632786,0.1086996177188166,0.09989692812328961,0.09253465118337055,0.22519297873159214,0.2923594478002791,0.09922510903110085,0.10277599262497257,0.09387665427344269,0.09334469535561957,0.1883258304918928,0.09370143883170332
14,ER,mcar,with_extinct,binary,0.394532647645994,0.2020490632993719,0.20850784287358237,0.23402325469138294,0.1984074782848927,0.21708298569053291,0.2393511054528531,0.23842854828109833,0.25020055356336995,0.20947092642456172,0.24429189691805575,0.1935325144413781,0.2578883885525944,0.20283687671484715,0.2747884505953684
15,ER,phyloNa,with_extinct,binary,0.394532647645994,0.1659068285856508,0.24972125273883217,0.19006769322023548,0.24218725191145707,0.2089338871869962,0.1890119569563818,0.2053179329635902,0.26058543412576907,0.22941244882055167,0.2043088048674988,0.2220082373024355,0.28119723840089794,0.2473972517042011,0.24852101147992417
16,ER,mcar,ultrametric,binary,0.480289898966247,0.10525836229321935,0.12599999999999997,0.18766502666103538,0.1416473310588917,0.26201362857254024,0.24504466997231678,0.275840423189501,0.2630746137171404,0.17053963704280034,0.16027535114263983,0.23843300768792708,0.1335321493587517,0.22576415183172843,0.15677903287414668
17,ER,phyloNa,ultrametric,binary,0.480289898966247,0.19955871932125122,0.2072222222222222,0.18187070159988172,0.18686944149380075,0.23533026380170247,0.23032455510966932,0.24703952037076854,0.2210370122006562,0.1624522484877517,0.17921696509146418,0.21266287497531225,0.2729492754648375,0.30589886964796775,0.20794560103196225
18,ER,mcar,with_extinct,binary,0.0630146675602945,0.0781067193041734,0.2240787653857648,0.14174441061059145,0.07896359723575834,0.15636156605788185,0.14248949647379025,0.15278755709244254,0.15429398858660676,0.12493567319418203,0.0776228960236605,0.1386844981233688,0.1349759672077012,0.1906392379190066,0.15398334367124877
19,ER,phyloNa,with_extinct,binary,0.0630146675602945,0.06383903571597861,0.3032151122787265,0.12386508602375075,0.10506537557970312,0.11589449376857618,0.08322897595221372,0.11278834152428073,0.10787720644649461,0.07809794963547957,0.1051828785635326,0.154807736381575,0.04914378094618466,0.07400361900961455,0.11178563574431861
20,ER,mcar,ultrametric,binary,0.237726188002885,0.15736530657310413,0.1288888888888889,0.2838921488491069,0.2449245348700087,0.25472737664029677,0.25301148247214794,0.2396525191052729,0.29097306997220274,0.13177265368084798,0.17507237141769566,0.3093953254886409,0.2780207778593572,0.10940279537865409,0.20486952192608232
21,ER,phyloNa,ultrametric,binary,0.237726188002885,0.2274449242074418,0.2608641975308642,0.2481865603577297,0.2444114331184452,0.31808679900723746,0.24033426821425913,0.3124426666625695,0.28231250785720874,0.2976273537328595,0.2610386909933668,0.25167873585124,0.23983793403868808,0.22595147817593783,0.32510390021925695
22,ER,mcar,with_extinct,binary,0.0829643984360435,0.08038223639793203,0.07921384187684923,0.1283158753756086,0.10495294038793332,0.1454910672755901,0.1393932523775898,0.17758298354867094,0.12465442044722179,0.09885798418475923,0.11136901727248925,0.13414797198263603,0.10854234800915771,0.17114841723195992,0.09662529198676485
23,ER,phyloNa,with_extinct,binary,0.0829643984360435,0.16618800176232792,0.13665713045711808,0.14274957801560512,0.12491585383418692,0.14283100826790837,0.14285750630411775,0.2885890159207399,0.23548052177767054,0.1335203245084812,0.141039033962361,0.12842543770938314,0.1326857672063697,0.29726228282311934,0.35102654200461514
24,ER,mcar,ultrametric,binary,0.148697544432692,0.13319799335153656,0.1741111111111111,0.2867515117238427,0.11635034120416783,0.248159056415768,0.3260977663935951,0.2639006814680712,0.2656141709993352,0.1893309033023433,0.14870587169224256,0.15480781591445775,0.2546486498354743,0.15480882006318458,0.19429509250195756
25,ER,phyloNa,ultrametric,binary,0.148697544432692,0.24384279919496515,0.22000000000000003,0.21625483946712737,0.2422043478164891,0.21779389675533373,0.19868908876027197,0.4355018106104945,0.235324031297661,0.29886295418121,0.24717514080927358,0.36173455577344,0.15514345219158124,0.4547903919862244,0.2916654515231446
26,ER,mcar,with_extinct,binary,0.506106309712465,0.16296101183292278,0.19025497331625063,0.21234223889696693,0.1790775384019766,0.1854521691396557,0.19357227449057574,0.18508694291378583,0.18558645128681206,0.18998760713596596,0.18667832045839408,0.18928965689301827,0.23989208700853315,0.1792053975836859,0.17889012732058018
27,ER,phyloNa,with_extinct,binary,0.506106309712465,0.27182438297416944,0.3487985790576883,0.31016292489691083,0.44901431173727563,0.5946460388966976,0.5371534479036649,0.49846223222789193,0.3180736388714882,0.30882922637654914,0.3990459263580102,0.38639861905061157,0.5161286268783116,0.38746915355274064,0.5131233626268845
28,ER,mcar,ultrametric,binary,-0.0005338957729109,0.051250390457578135,0.23919753086419754,0.21584815114842257,0.16167192684077797,0.17876637528226463,0.1811173675417048,0.23195105785896236,0.20537221160514196,0.06939237371643615,0.12178422476671127,0.13984595457448795,0.12509902843821913,0.14894376368149126,0.11289401966342597
29,ER,phyloNa,ultrametric,binary,-0.0005338957729109,0.14259360464478865,0.10987654320987654,0.21726339796235639,0.20699517336921716,0.21890820708553407,0.22801351270576498,0.21486200161904984,0.21002201080036603,0.3116626938205563,0.14072709766145625,0.22002818299600074,0.2741087444344754,0.15476412117886112,0.16487778492605035
30,ER,mcar,with_extinct,binary,0.163127657740723,0.12702896146206838,0.23038222833358107,0.1662174087037032,0.1705169072525816,0.15532613863617475,0.15330049861521886,0.17642384037930267,0.14997959638722635,0.2019350933632358,0.15376918014960944,0.20207009571764625,0.2213597499253873,0.1894052373616401,0.17443879821561023
31,ER,phyloNa,with_extinct,binary,0.163127657740723,0.10787918364417798,0.24030615993648854,0.16572509387323622,0.0935411933504307,0.14363703033712952,0.15077148956768677,0.14980813499187468,0.16352208289330714,0.12119000625826752,0.0939645956443028,0.13994120671886018,0.1858102090756829,0.11105281021623309,0.15150035861672995
32,ER,mcar,ultrametric,binary,0.481978372899467,0.25483741316192443,0.2628700600675002,0.24395932796755004,0.31474986699121044,0.26930608145313334,0.28869979285085556,0.3000974525042219,0.2574013288817409,0.27861849040029496,0.35719692571636685,0.27193585705795875,0.360545469185515,0.2749433268734578,0.3550773549253534
33,ER,phyloNa,ultrametric,binary,0.481978372899467,0.2300736013338402,0.20039506172839508,0.23053562333214467,0.2763860667419503,0.2771520041141534,0.3131341668522998,0.24866851610443802,0.2406720878532506,0.25577238221999143,0.3864783372761903,0.251204139846187,0.32103235333857105,0.32748578814374146,0.30104403727671686
34,ER,mcar,with_extinct,binary,-0.256084914591783,0.0120175000673222,0.07821134591481325,0.06067840824290717,0.03788701761787001,0.09094309431980177,0.054325136467727055,0.055493673297532464,0.05279480191911256,0.0819908297214297,0.037994253405774,0.026377848892992554,0.07756374776979565,0.019745280485877384,0.04824243589464157
35,ER,phyloNa,with_extinct,binary,-0.256084914591783,0.008221207488772921,0.24588327488084688,0.11524667611301112,0.008103531466869703,0.14377603202049835,0.09726432585241684,0.1115389659048867,0.14487751304609983,0.0657013062359015,0.033061756462750135,0.06535306870125127,0.15694335220727362,0.06589126322515572,0.032578464774189186
36,ER,mcar,ultrametric,binary,0.251651181606525,0.16583585218038263,0.13041975308641976,0.2333877469372379,0.1115516718594021,0.21726667611264397,0.19465970696302864,0.2639461727899351,0.20516807654454067,0.14491337597742612,0.22214832106046417,0.23960495060917175,0.2682759237069986,0.3616890911233158,0.11916222854088154
37,ER,phyloNa,ultrametric,binary,0.251651181606525,0.3299563668605344,0.30530864197530866,0.3144195698856463,0.3836718029754241,0.2889183962525188,0.21734598904623267,0.27713554561027376,0.30466760289156,0.2978514823255881,0.2344436179971403,0.2290391650739186,0.5535784047018504,0.3558242002578641,0.38780061739181704
38,ER,mcar,with_extinct,binary,0.621409479836496,0.16862102524910272,0.2031428399735593,0.21532283179222136,0.19857471750727257,0.20331700208949602,0.22663688547774516,0.20231720581459295,0.19246223340404392,0.2135421572012946,0.1747679914430278,0.2144651319758181,0.3785629580803154,0.1971879991991861,0.22913301967589078
39,ER,phyloNa,with_extinct,binary,0.621409479836496,0.2115530297800797,0.26127379020834945,0.25191232166845323,0.21358378443453765,0.25396566197944187,0.2659459547481072,0.24974174130773852,0.252667934056603,0.2148653646747511,0.21684708000067934,0.23652752773715377,0.34521609104088136,0.2552396179963865,0.19104213739206982
40,ER,mcar,ultrametric,binary,0.238477040639594,0.156563442327662,0.27511111111111114,0.23780334552043536,0.148310142021494,0.2801005218998149,0.30311132391668794,0.3363381596248681,0.3257892707558989,0.23012891914332517,0.11506914772700841,0.28301594697873705,0.15531504462241627,0.23922644650395694,0.2538173674220018
41,ER,phyloNa,ultrametric,binary,0.238477040639594,0.2631509070123323,0.26,0.41670036826414797,0.308910990235252,0.4371691300032574,0.37118383295247526,0.2612355201910458,0.32415260585161787,0.239508298058751,0.3437149891313216,0.3334602036780027,0.43433890983527573,0.311894895675472,0.33169099200567764
42,ER,mcar,with_extinct,binary,0.544476806227045,0.14591910908008546,0.2051129607609988,0.2334884684051664,0.18022102349640823,0.21605552581170287,0.1971671609186418,0.22652740840216362,0.21106792062949953,0.1874953993357651,0.16834824314316654,0.2032951127691201,0.31871161302273976,0.18472182654963204,0.21022749441873423
43,ER,phyloNa,with_extinct,binary,0.544476806227045,0.11993465577289594,0.219129013079667,0.21130724755849228,0.18382646671760033,0.2003119303171107,0.18085130069787014,0.1846414265085019,0.21264157501772066,0.18037552730340806,0.17481525510530094,0.16666821051837405,0.1428080863783853,0.1579755562884859,0.20802367204286998
44,ER,mcar,ultrametric,binary,0.189732924687164,0.139683659531682,0.25474074074074077,0.24374250054303057,0.14279768783689345,0.2745753076414578,0.24026033936676527,0.26607213420444364,0.20928483331751896,0.2320299517160862,0.16874640096489435,0.24883560796704618,0.2604801884435615,0.20236964934649687,0.09530172142358176
45,ER,phyloNa,ultrametric,binary,0.189732924687164,0.30043030895700096,0.225,0.4432124932845866,0.4139124533116976,0.5266984827820942,0.3861413780265344,0.3122798871765146,0.28565600536931907,0.44119385989397875,0.33285691818264335,0.4133602273858081,0.3308171051365604,0.4037755770624967,0.329861472473487
46,ER,mcar,with_extinct,binary,0.247282154618009,0.15240894895437873,0.2600740674852959,0.23692807770010282,0.18732304366222674,0.23384532210847087,0.2796955577848506,0.23544124277956455,0.23780777718754098,0.20181309484284282,0.22819958980693622,0.20621649950430238,0.3046978807527585,0.18495410433705775,0.2084697571322352
