"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94"
"t1",-0.0490344555673229,0.00511971346719239,-0.0619918061563655,0.0496415842054703,-0.18991633037763,0.126226351505908,-0.347728429802609,0.0654651431395002,-0.0182232626162082,0.00449164077969822,-0.581248676506272,-0.182722902777596,0.0531628730474514,-0.0171205090063814,0.184113553159265,-0.000379827944968977,0.00151129288392736,-0.000870097472833741,0.00736965115527717,-0.00694196709421104,0.0693458455974512,-7.73635547429014e-05,0.0251575297585745,-0.00494040779260018,0.000470133810438612,-4.79068182047897e-05,0.000422168629106755,-0.0050685606981847,0.00390593011409193,-6.63536688617202e-16,-0.000230140761633257,0.000837017506182129,-0.00296573220885472,0.00508061474580949,0.000133871027795086,1.29067187138664e-15,0.00460331002313603,-0.00434899442527574,-0.0103133105085668,-0.024531579676812,0.0130959664913674,-0.623173120923102,0.0016351949229329,0.00328751480227175,3.2955665716274e-16,-1.2160819101894e-05,-5.24804282122378e-05,-6.73432256892011e-06,7.25859560611569e-05,1.30564221641438e-05,9.38251880822179e-17,-1.4500595570982e-05,-2.8478286911261e-05,4.74871563951118e-17,8.02678019646237e-19,-8.66474395180763e-17,-8.91158733325004e-17,-2.84719253818348e-05,1.59398530864041e-17,1.15278369531102e-05,0.000184675720162289,-3.66195001310103e-17,-2.79581564709192e-05,-5.58054855252742e-19,-1.88455757951978e-17,-4.09051599865156e-17,-4.11382516059536e-17,6.6389932027699e-06,4.25423796901248e-05,-4.17919560109123e-05,-3.9566751673361e-17,-6.50185427818857e-07,-1.62076984039241e-17,6.99432685767022e-05,9.21583748230337e-17,-1.30759653642964e-17,4.10863013928825e-17,5.82218503777391e-17,5.85455452272944e-17,6.71793092233657e-08,-7.18350131798262e-18,7.12056562938791e-17,-5.23069282685685e-05,-1.20822637894732e-17,4.25326619571077e-06,1.19018444327202e-17,2.15373922445948e-16,-7.9706531828148e-19,3.1795435487606e-17,-1.82080729255196e-06,-9.48857756946505e-18,-8.14419596381162e-17,3.61890925589111e-17,1.33552861608268e-16
"t11",-0.0496203762532599,0.0052402528557296,-0.0669913960628556,0.0538539749564075,-0.222734206426907,0.149876642595233,-0.441441867443302,0.0855889734115996,-0.0293303408983101,0.0102821625969834,0.445156067850984,0.0366552899090491,-0.00402077884384979,-0.00307499465126957,0.0531929095020507,-0.000136859852875528,0.000628665291916445,-0.000402516637238194,0.00368805219757862,-0.0035803987851503,0.0370615812424855,-4.19043152902521e-05,0.013769477851275,-0.0027011945030627,0.000256527841946057,-2.56085196091873e-05,0.000214501673809477,-0.00251065661312583,0.00192308625763762,-1.08089033240895e-16,-0.000105523708817324,0.000358783920048454,-0.00108183541452008,0.00159029157173789,3.932959991227e-05,0.707106781186548,0.000840452823710697,-0.000673165384015384,-0.00155010762875877,-0.00345562277520884,0.00118095760274237,-0.0191874193418868,-0.000144198005662789,-0.0002911597635472,-2.4258989769832e-16,2.04072455859661e-05,9.57828593731178e-05,2.08149527662257e-05,-0.00069559604518306,0.000246202242824396,1.18615596994261e-17,-0.000108457170868556,-0.000180745501977704,-1.41403668851322e-16,4.19285666846011e-17,4.19364780715659e-17,5.81514180826876e-17,-7.6362850447191e-05,1.54091779770679e-16,2.67705147193536e-05,0.000417768300758512,-7.27093550407288e-17,-6.1364964492534e-05,-5.89945416860705e-17,2.87333794267298e-16,2.13956944909651e-16,-1.7276010797861e-16,1.11723667036424e-05,6.87127403637057e-05,-6.72164693315201e-05,1.58383051749143e-16,-1.0331038654391e-06,3.66694714076877e-17,0.000105110769374167,8.97489399501606e-17,1.7971008075661e-16,3.68052008818679e-16,-2.74248325779856e-16,5.25604937443452e-17,9.81714519544987e-08,2.3128926570148e-16,5.96113453650393e-17,-7.59763724654432e-05,-7.97555137636053e-17,6.01716318040553e-06,1.72577278024343e-16,-3.2152791370712e-17,1.4427220278336e-16,9.88765915941987e-17,-2.49719586506968e-06,5.32746086891836e-17,5.75604160755414e-17,-2.08831884944672e-16,1.38037969666694e-16
"t12",-0.0496203762532603,0.00524025285572978,-0.066991396062856,0.0538539749564079,-0.222734206426908,0.149876642595234,-0.441441867443303,0.0855889734115995,-0.0293303408983102,0.0102821625969833,0.445156067850985,0.0366552899090496,-0.00402077884384973,-0.00307499465126951,0.0531929095020503,-0.000136859852875116,0.000628665291916468,-0.000402516637238251,0.0036880521975787,-0.00358039878515043,0.0370615812424847,-4.19043152904355e-05,0.0137694778512751,-0.0027011945030627,0.000256527841946669,-2.56085196085107e-05,0.000214501673809709,-0.0025106566131268,0.00192308625763926,2.03348353500228e-16,-0.000105523708819053,0.000358783920049575,-0.00108183541452151,0.00159029157173836,3.93295999069248e-05,-0.707106781186547,0.000840452823715814,-0.000673165384004098,-0.00155010762875246,-0.00345562277521514,0.00118095760274018,-0.0191874193418904,-0.0001441980056627,-0.000291159763549024,8.6390002301271e-17,2.04072455868168e-05,9.5782859372536e-05,2.08149527658791e-05,-0.000695596045182329,0.000246202242825004,3.80176488678161e-17,-0.000108457170868954,-0.000180745501977643,9.17775143164307e-17,5.19872248261151e-18,-7.99159939817089e-18,-4.59306186867878e-17,-7.63628504475326e-05,-1.55981184995109e-16,2.67705147197552e-05,0.000417768300758183,7.63252980630889e-17,-6.13649644926934e-05,-5.43018894990601e-17,-2.9102215661667e-16,-1.44921783083192e-16,1.02479858180044e-16,1.11723667028551e-05,6.87127403633244e-05,-6.72164693314668e-05,-1.67449260249961e-16,-1.03310386480962e-06,-1.88619932917412e-17,0.000105110769373965,-7.71604813879879e-17,-2.45085516899366e-16,-2.84923755234917e-16,-6.56082413049875e-17,-1.53985215259416e-17,9.8171452388555e-08,-1.29785816274064e-16,-8.91112575603689e-17,-7.59763724662649e-05,1.3576955795695e-16,6.01716318049919e-06,-1.48612529125884e-16,1.08010841849915e-17,-1.87057260856735e-16,8.12283303085136e-17,-2.49719586488696e-06,-7.85215008081581e-17,-2.46493099270886e-16,2.0755282820009e-16,7.24124304904894e-18
"t3",-0.0154835694630212,0.00291184941238409,-0.0500354625566966,0.0385030230295166,-0.0518016074808052,0.0327297069415445,-0.0643121482294954,0.00521985136829759,0.000709401508827201,-0.0044942445045388,-0.0593071630460255,0.0691998740145872,-0.0271796849572486,0.00776624432522351,-0.126423170109371,-0.000648991316287482,-0.00982204705617162,0.00166092891965238,-0.0489740751836795,0.0566742125246377,-0.941211751226551,-0.040203197677389,0.237649873003044,-0.0248098122445895,0.010427050929992,-0.000516727474983511,0.00281909957903253,-0.0292384082570596,0.00697352446013419,-1.42086615689963e-15,-0.000373834650730953,0.00321678936913864,-0.00846768572507427,0.011519758866431,0.000108504326440635,8.15394126464135e-16,0.00512085407596098,-0.00185553043012394,-0.00448003568374806,-0.0199684476913022,0.00232207732142112,-0.0146755294814347,-0.00113890521148251,-0.000902305661473816,6.34416183578309e-17,0.000121005091016578,0.0005652575787179,0.00011981353988337,-0.00163054638395584,0.00134337999318427,4.55992965423685e-18,-0.000582533588411207,-0.000965997456285275,2.71423160828228e-17,-1.68574118477332e-17,3.35778986615745e-17,-2.00111162840275e-17,-0.000386670077165944,-1.68470957697905e-17,0.000132919014198298,0.000895618262645672,3.079376637845e-17,-0.000303023026886975,3.45714761986463e-17,-3.02780025252705e-17,5.32834807934222e-17,-2.64234141727795e-17,5.20199367245419e-05,0.000139498335028664,-0.00030864238018254,-3.02786150119762e-17,-4.72408781559399e-06,1.06825077353003e-18,0.000209310676473665,-3.87792072189453e-16,-9.90572305760578e-17,-5.4265839492294e-18,2.66251660439997e-16,3.02284492711932e-17,4.34596110752632e-07,3.2413768442604e-17,-6.09717674442824e-17,-0.000149707135930317,4.20079803665601e-17,1.17500487509274e-05,8.4713280178122e-17,-7.34951397723597e-17,3.51990558524757e-17,8.01468848506051e-17,-4.81955543578025e-06,1.50837185197424e-17,-8.58191888675825e-17,7.1531847188265e-17,-2.52246061322573e-17
"t22",0.0991350421065962,-0.00300241163311743,0.132963874801647,0.095631544459845,0.000325545809690408,-0.000430798645214683,0.00269489656053063,0.011223772416434,-4.10436855242252e-07,-0.00165820873853454,-0.00243024747679993,0.0116079736780526,0.00284030430779671,-1.15121215345845e-06,-0.00219295821182909,-0.000405136172181671,-0.0308250907090695,9.45546683518245e-05,-0.154817692284076,0.33957664323371,0.0352934964784313,0.00061242770658062,0.000218730167109068,-0.000268397405175923,0.0100907023426286,-0.000471360175757113,0.000606045577978025,-0.0187745560796894,-0.000602301647819675,4.14964388818097e-17,-1.1973418395838e-06,-0.000498941387388673,0.0744724211291843,0.00339846588445989,3.60331086592577e-06,-1.09310513582257e-16,-0.000777295025307581,5.50483671384982e-05,0.000181541130415533,0.00254128293363641,-6.33002757353882e-05,0.00140901939498772,0.895070825885256,-0.0572786426351806,1.69157573372032e-16,0.000479310865512961,0.00220135881711742,0.000430042115833558,-0.000152684282134256,0.00068742497012165,-1.60932317423257e-17,-0.00176489301833554,-0.00289745550626675,-1.4157570478559e-16,8.98656570251405e-17,4.57584568653963e-16,-1.03118303099574e-16,-0.0194528082161097,-1.90798818274362e-16,0.000348577801123248,7.80758234750284e-05,-7.43778415374395e-16,-0.0137822270528535,1.96513726543187e-16,5.36748131700871e-17,2.04481436377556e-16,-7.2491149383849e-17,0.00194981661603135,1.16576476574708e-05,-0.000725242975526441,-4.02137212772303e-16,-0.000168647478675148,-2.15218433400492e-16,1.73937460559599e-05,-1.62578434581227e-16,-5.10296521237118e-17,2.38364139035624e-16,3.53181520409778e-16,3.19807815579199e-17,9.90456910336121e-07,-2.12218334891837e-16,-1.19580785088047e-17,-1.24961394576506e-05,-1.53892426210541e-16,9.84750504538034e-07,1.49876529733165e-16,-1.7579429754776e-16,-7.0497949017341e-17,1.66105819821402e-16,-4.06228791645312e-07,-1.05535061154671e-16,-8.08942315924132e-17,1.93234694271401e-16,-1.23538797818036e-16
"t75",0.10095138233742,-0.00309728017407168,0.142470173454261,0.102664985556889,0.000359444428081196,-0.000477200088372043,0.00302797183074122,0.012673481659186,-4.74115982182499e-07,-0.00194972666229694,-0.00298813009306209,0.014472335985367,0.00356169659982093,-1.47351759520291e-06,-0.00285483282913526,-0.000536762521292416,-0.0417084516347687,0.00013156651763808,-0.223955877622775,0.503878881132871,0.0551683118761637,0.000994396518257208,0.000381484991632805,-0.000514071815963191,0.019874790291432,-0.00110694815366267,0.00204863238589662,-0.0780815385301464,-0.00264449240759061,-2.28093746103145e-16,-1.36750668869579e-05,0.0142009438006852,-0.243607007411487,-0.00629518291200579,-5.7089158207684e-06,4.50006938923259e-16,0.00063803917338194,-3.97853875281616e-05,-0.000128649039754406,-0.00172902479621502,3.50904935503531e-05,-0.000628381104680054,-0.269671781948335,0.0172365663280386,-5.74640774468513e-17,3.87054412096496e-05,0.000196378965784553,5.72416413102436e-05,-2.81724895873864e-05,0.000156869736974556,-4.44974177344298e-17,-0.000447085893396405,-0.000756697418481721,2.19666036821192e-17,-1.72353632291386e-16,-5.69297588635405e-16,1.77928444511104e-16,-0.00665271456403434,3.09087096865167e-16,0.000128074429708752,2.90972851129561e-05,-4.33296590705047e-16,-0.00522367778617991,-5.41311671938627e-16,-2.01373161933349e-16,1.74374235875669e-16,1.05263498620689e-16,0.000879653825616853,5.4295467108554e-06,-0.000338919765985875,-1.15390210657488e-15,-7.95867564143616e-05,7.57883523275638e-15,8.60154764742264e-06,4.08454865560745e-14,-3.31924270895712e-14,-1.38759775704379e-13,0.707106781186548,4.48956504170444e-15,5.02084762392352e-07,-5.95317326122277e-15,-1.03452488603553e-15,-6.36939863521261e-06,6.16967198866688e-16,5.14331081786529e-07,3.28588130690513e-16,4.65193670843916e-16,-4.038902494863e-17,1.74059569604911e-16,-2.18607578211277e-07,-1.71826783373202e-16,1.33655295082236e-16,-6.00399674537122e-16,1.75680724623399e-16
"t76",0.10095138233742,-0.00309728017407164,0.142470173454261,0.102664985556889,0.000359444428080558,-0.000477200088372043,0.00302797183074144,0.0126734816591859,-4.74115982002088e-07,-0.00194972666229704,-0.00298813009306194,0.0144723359853669,0.00356169659982083,-1.47351759519077e-06,-0.00285483282913496,-0.000536762521292572,-0.0417084516347689,0.000131566517638045,-0.223955877622775,0.503878881132871,0.0551683118761637,0.000994396518257207,0.000381484991632777,-0.000514071815963274,0.019874790291432,-0.00110694815366289,0.00204863238589678,-0.0780815385301466,-0.00264449240759055,-2.79584218523945e-16,-1.36750668870607e-05,0.0142009438006852,-0.243607007411487,-0.00629518291200615,-5.7089158204418e-06,-2.94609394767243e-17,0.000638039173382069,-3.97853875281013e-05,-0.000128649039753979,-0.00172902479621492,3.50904935503566e-05,-0.000628381104680137,-0.269671781948335,0.0172365663280387,-6.56009111934777e-17,3.87054412097933e-05,0.000196378965784458,5.72416413102779e-05,-2.81724895872274e-05,0.000156869736974855,2.38482651961227e-16,-0.000447085893396435,-0.000756697418481554,7.01687600177038e-18,2.44354463630964e-16,3.46243813887727e-16,-1.08170424618474e-16,-0.00665271456403463,-8.77506285949439e-17,0.000128074429709286,2.9097285113076e-05,2.08108676624631e-16,-0.00522367778618017,2.90664925516091e-16,1.30365718732273e-16,-2.63624323460051e-16,-9.53089600073405e-17,0.000879653825617535,5.42954671061424e-06,-0.000338919765985815,1.2265358464325e-15,-7.95867564139578e-05,-7.4705902293853e-15,8.60154764788807e-06,-4.05763045996903e-14,3.31798571374154e-14,1.38647545819359e-13,-0.707106781186548,-4.46625422633656e-15,5.0208476052643e-07,6.02898311729284e-15,1.19746057510177e-15,-6.36939863224499e-06,-6.61467211020471e-16,5.14331083923366e-07,-4.46319623602222e-16,-4.9927675580399e-16,3.14225073425994e-17,-1.11729914358795e-16,-2.18607578814471e-07,1.40795370095501e-16,-2.80833999968878e-16,4.38020732812506e-16,-1.45663456136372e-16
"t51",0.110584677352873,-0.00366400208556541,0.230147653606038,0.169294079396508,0.00088356569650383,-0.00124933023958315,0.0113004903432723,0.0559598741932914,-2.12383300717614e-05,0.012752529662909,0.00448050134880917,-0.0170175620402586,-0.00382783713482362,1.19473588811037e-06,0.00189420753810676,0.000295463910295832,0.018744384314306,-4.63157259954468e-05,0.0579727230059914,-0.108084103508636,-0.00820273734101495,-0.000113821700186084,-2.63316367661026e-05,1.61651912893024e-05,-0.000461724298268627,-1.19473585555704e-05,7.93319261025373e-05,-0.00353798415340258,-0.000123037690937283,1.47123763913735e-16,-7.49845053874291e-07,0.000811396839838483,-0.0133470675203669,-0.000311189027083429,-2.68660103279971e-07,-6.04789458624948e-16,2.03740182680066e-05,-1.11977401876916e-06,-3.54334731341582e-06,-4.54459346756284e-05,6.94810032785508e-07,-8.16500571849954e-06,-0.000817284292354052,5.18562415920444e-05,-1.4726842198608e-16,-1.74985703912394e-05,-8.79229192989108e-05,-2.72832000942108e-05,1.68960822704446e-05,-0.000127999797770557,-2.60996031834216e-16,0.000462851788608219,0.000854682988004233,-3.04688126827917e-16,1.00258776977115e-15,-1.4429735471401e-15,7.02368285543906e-16,0.509830683696886,-1.16581618729618e-15,-0.00035797680303945,-0.000215106213842902,2.83181112748094e-14,0.779827077212679,1.16868438680792e-15,6.65381579832559e-16,2.57518202801581e-16,1.19322594484537e-15,0.0900646758879499,7.4203527042583e-06,-0.000458918999936906,-5.72267913079907e-17,-0.00510860309965133,3.05238853659021e-16,9.7931705410771e-06,-8.5432416786267e-16,1.94404673246748e-18,-9.11519819267229e-18,-2.65532423548871e-16,5.94471338645201e-17,5.33950711203508e-07,-3.83248683042763e-16,7.32396307281257e-17,-6.67745848001729e-06,5.23250579970892e-17,5.07669245826009e-07,-4.23099535189651e-16,-2.38294516370855e-16,1.05514464219242e-16,-3.85756434921986e-17,-2.01835040566317e-07,-1.87807525826189e-16,-7.60546821914075e-17,1.6862126820796e-16,8.93154214093863e-17
"t69",0.11200549161813,-0.00374428733545342,0.241190726428444,0.177636570575951,0.000943729704766028,-0.00133707944936529,0.0122000751788987,0.0605953986652896,-2.33101929998231e-05,0.0141405924247605,0.005092918321665,-0.0194876517236344,-0.00439682572604645,1.38700452797028e-06,0.00221797545222607,0.000348992550634055,0.0223668672139383,-5.59968089000309e-05,0.0713289618219944,-0.134459654777848,-0.010426634563995,-0.00014685434629337,-3.48795969753457e-05,2.20946919104251e-05,-0.00063661730342064,-1.73014466191859e-05,0.000123965496151648,-0.00570722527957247,-0.000199918679389614,1.82694252720114e-17,-1.31852893560966e-06,0.00152676668949462,-0.0290604899251612,-0.00076672269875749,-6.94357917265735e-07,-2.36874722790891e-16,7.15580321278336e-05,-4.29260909794952e-06,-1.37838265811298e-05,-0.000182420425298792,3.34741668417057e-06,-5.07157406100245e-05,-0.0110864804439308,0.00070599784737536,3.48913609430763e-16,2.59492754198215e-05,0.00012201319842201,2.63187160843513e-05,-9.77236221053187e-06,3.92592506612202e-05,9.99200951301495e-17,-7.49676305362291e-05,-9.99711271244766e-05,-2.44191754952803e-16,1.35559294685797e-15,-1.01943081907785e-15,8.63111554581225e-17,0.391025219356142,-1.41400704135535e-15,0.000670959511366021,0.000208770230393863,-1.61995595901502e-14,-0.438308187585377,-9.66316572768143e-16,7.6548308455387e-16,-5.35426165837447e-16,-6.75254956084355e-16,0.113576663820494,1.53106903884716e-06,-9.91742605143821e-05,1.09221129471123e-15,-0.00618230841598706,-3.22441830414843e-16,3.14918124676616e-06,0.707106781186548,2.91690187175291e-14,6.06731832077272e-15,-4.04747700990581e-14,-1.19679925651707e-15,1.90874589454648e-07,8.33081700927582e-16,9.20446121378134e-16,-2.43757026019829e-06,-2.74396097048834e-16,2.01779201336873e-07,-3.41896124451931e-16,1.74205141843141e-16,-1.95111700296931e-16,6.26899349114619e-17,-8.77894460647339e-08,1.2506454908204e-16,-2.67559423692433e-16,1.30746254750332e-16,-2.06363780242961e-16
"t70",0.11200549161813,-0.00374428733545344,0.241190726428444,0.177636570575951,0.000943729704766139,-0.00133707944936513,0.0122000751788987,0.0605953986652896,-2.3310192999712e-05,0.0141405924247605,0.005092918321665,-0.0194876517236344,-0.00439682572604644,1.38700452789048e-06,0.00221797545222557,0.000348992550634121,0.0223668672139383,-5.5996808900054e-05,0.0713289618219942,-0.134459654777848,-0.0104266345639947,-0.000146854346293409,-3.48795969751237e-05,2.20946919105292e-05,-0.000636617303420881,-1.73014466192348e-05,0.000123965496151634,-0.00570722527957246,-0.000199918679389441,7.05689505091577e-17,-1.31852893569227e-06,0.0015267666894947,-0.0290604899251611,-0.000766722698757501,-6.94357917407603e-07,-1.44009818159734e-16,7.15580321278726e-05,-4.29260909807008e-06,-1.37838265812928e-05,-0.000182420425298618,3.34741668396588e-06,-5.07157406101459e-05,-0.0110864804439311,0.000705997847375671,-4.9518085812326e-17,2.59492754194483e-05,0.000122013198421975,2.63187160843049e-05,-9.7723622104022e-06,3.92592506612402e-05,-2.14026326748031e-17,-7.49676305363942e-05,-9.99711271244938e-05,-1.28254958375078e-15,1.23644584020372e-16,-7.10474119907086e-16,8.46085052319145e-16,0.391025219356141,-1.27388456880492e-15,0.000670959511365875,0.000208770230393817,-1.68109979738108e-14,-0.438308187585379,-6.84584097582511e-16,-7.63298686622866e-16,1.55337715317401e-16,-3.31468677537028e-16,0.113576663820497,1.53106903874795e-06,-9.91742605152293e-05,-1.21185167171616e-17,-0.00618230841598599,2.31957162711922e-16,3.1491812464853e-06,-0.707106781186547,-2.92298788946028e-14,-6.26615408822286e-15,4.04705156735178e-14,9.38037216500598e-16,1.90874590578801e-07,-8.90840101573297e-16,-1.26135443348412e-15,-2.43757025649609e-06,6.45289632833124e-16,2.01779202017044e-07,4.31809223678956e-16,-3.56851886339012e-16,1.02267429752541e-16,4.86558536643134e-18,-8.7789446148885e-08,2.21408976709346e-18,-9.85166650289507e-17,4.44714535389691e-17,-1.59648895560678e-16
