"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t1",-0.0541116727663603,0.00840224685406361,-0.0394324852432761,0.0676670738001956,-0.095981367558324,0.00626039707135309,-0.140077402824215,0.385758958922754,-0.0107943811374324,0.0301776655383493,-0.500058298725097,0.341960352166875,-0.134677728712981,0.02155144055497,-0.00238539402670892,0.0157054698669075,-0.148278464312107,0.00141419743949133,-0.00469550442250692,0.0672031331648912,-0.00229662212840557,0.00132840732849176,-0.00137201291571636,0.00121361074586889,-0.000588028371801724,1.96624939748022e-05,-0.000761115407610975,-0.016320352770608,0.00386142096563484,-0.00335346899776448,0.00381644666659699,-0.00289697114595641,0.000976347004751861,-0.00317824744878868,-6.34292081839556e-15,0.00435090864177599,0.0118095029068248,0.00475064639352364,0.00163563806699739,-0.0223123750264135,0.623169460970326,-0.00141404527872942,-5.36158995673784e-16,-8.60813356260688e-17,-3.67258747521459e-17,-6.54398336934336e-16,0.00022639311021804,-7.24221747399409e-17,-1.16590021509279e-05,-6.95554322179734e-06,-8.26850247984093e-05,1.42040155671969e-05,-5.61525395733811e-18,2.02583933772694e-05,1.50900849812471e-05,-0.00138913966698699,-6.61228267930165e-17,-2.56511498199394e-05,1.70942827756582e-05,-2.90360168238647e-17,0.000172608833556874,1.70272761289311e-17,-2.60020096629227e-05,-3.80238281645429e-07,-3.16544648098773e-17,2.93702861201765e-17,-7.48630595599714e-17,-2.55509112213837e-17,-3.01478477729461e-17,-6.31477583462331e-06,4.18300739991895e-05,-3.83736409219324e-05,-1.35682743407063e-16,-6.20767210183518e-07,-1.80634595571568e-16,-4.41046053527197e-05,-2.19998708943882e-17,6.35779748476681e-06,-1.8519930894617e-16,2.77386985782524e-17,-4.38444526505593e-18,-7.24527654311892e-18,-3.38015488691316e-05,1.76173704422594e-17,4.25332322422431e-06,2.64488900083131e-17,1.14260431456324e-17,-5.91105593749588e-18,-1.5696307666218e-17,1.18411522966048e-16,-1.22233656224976e-06,-7.68507799278828e-17,7.62247446101239e-18,2.56494800253927e-17,-6.29096199761239e-17
"t11",-0.0547599528897103,0.00861486497206648,-0.0426399301290315,0.0734091035650075,-0.109894987377794,0.00745357814909487,-0.168576413813025,0.484543334426261,-0.0179618468475059,0.057665169060208,0.382326246837545,-0.218030507211653,0.0162103614578766,0.00688441974664793,-0.000923430882233488,0.00648985957707216,-0.0668526509933255,0.000706097457552895,-0.00242161057303843,0.0356815749339597,-0.00124298930093802,0.00072535388200713,-0.000749368545234983,0.000660993104025712,-0.000319877532591358,1.05105366919457e-05,-0.000402886896972135,-0.00841077208261222,0.00190159445074606,-0.00160207791274507,0.00179555107461516,-0.00105803607889111,0.000323691557990117,-0.000765908395491945,0.707106781186548,0.000892585472191512,0.00205586442879691,0.00080774587835721,0.000272147987901321,-0.00307359389989144,0.0191147739994983,0.000124686253952694,8.49759554402946e-16,1.48846792344362e-16,-1.12600607910464e-16,-4.6607658070144e-16,-0.000203111753212311,-1.68774435229496e-16,1.95653316935572e-05,2.14986298532623e-05,0.000790680691144885,0.000267840373340998,-1.14940366068579e-16,0.000235343953605723,0.000112811569740969,-0.00658092189606731,-3.034960080539e-16,-6.87973254436335e-05,4.203446190374e-05,1.49204850674019e-16,0.000390470183577342,1.22673070738597e-16,-5.70714044825519e-05,-7.77189331911209e-07,3.41466245002491e-16,7.73707678117509e-17,-6.96133218931126e-17,-8.67787160555029e-17,5.99045909999409e-17,-1.06267604483232e-05,6.75622838892774e-05,-6.17178441866153e-05,2.96129777928873e-16,-9.86360162216346e-07,-1.34388883970981e-16,-6.62801489937666e-05,-9.50042110147758e-17,9.49018757324806e-06,3.67150428419285e-16,2.40357916708496e-16,2.53776788820604e-16,-2.06139380381312e-17,-4.9097025338543e-05,2.72003653908616e-17,6.01724387864469e-06,-2.3805534394163e-16,-8.1195889948331e-17,-8.79377714645726e-17,-3.84310428494418e-17,-9.0897331564607e-17,-1.67640684312183e-06,-4.46663695747106e-18,3.14476803856577e-17,1.31733144020595e-16,4.15308547591852e-17
"t12",-0.0547599528897103,0.00861486497206643,-0.0426399301290315,0.0734091035650074,-0.109894987377794,0.00745357814909459,-0.168576413813025,0.484543334426261,-0.017961846847506,0.0576651690602077,0.382326246837545,-0.218030507211653,0.0162103614578768,0.0068844197466478,-0.000923430882233337,0.00648985957707184,-0.0668526509933255,0.000706097457552767,-0.00242161057303729,0.0356815749339594,-0.00124298930093943,0.000725353882007055,-0.000749368545235591,0.000660993104026057,-0.000319877532591627,1.05105366928713e-05,-0.000402886896971234,-0.00841077208261196,0.00190159445074545,-0.00160207791274592,0.00179555107461479,-0.00105803607889325,0.000323691557988033,-0.000765908395494043,-0.707106781186548,0.000892585472260592,0.00205586442878991,0.00080774587835201,0.000272147987908303,-0.00307359389988602,0.0191147739994844,0.000124686253963904,-7.93254857547523e-16,-1.34005489659087e-16,1.03520299027027e-16,3.75730084725195e-16,-0.000203111753212653,1.46309005955798e-16,1.95653317040425e-05,2.14986298348665e-05,0.000790680691146122,0.00026784037334164,1.15999006207515e-16,0.000235343953605541,0.000112811569740906,-0.00658092189606723,1.83869490702361e-16,-6.87973254440559e-05,4.20344619034307e-05,-1.32822043591385e-16,0.000390470183577575,-9.36573722437679e-17,-5.70714044827635e-05,-7.77189332050141e-07,-3.52410165138568e-16,3.90403486767114e-17,9.45943219261647e-17,1.08865228099507e-16,-8.73180508640914e-17,-1.06267604478666e-05,6.75622838895579e-05,-6.17178441869154e-05,-3.89900895616098e-16,-9.86360161905639e-07,1.08374563897267e-16,-6.62801489939154e-05,-1.66263562029344e-16,9.49018757341332e-06,6.43665990045519e-17,-2.21699089300674e-16,-3.35261367759573e-16,4.49505665481809e-17,-4.90970253388707e-05,7.60092690121206e-17,6.01724387904759e-06,2.1959142350768e-16,1.28792049228092e-16,7.46726477263822e-17,-1.22618652245194e-17,6.5364987218992e-17,-1.67640684287707e-06,1.31239076937657e-16,2.78119614299667e-17,-4.99791988723539e-17,-3.0638930819285e-16
"t3",-0.0199470782919388,0.00488426476833848,-0.0326487857932115,0.0541425399462047,-0.0278240822500129,0.0021831301031792,-0.033874294471863,0.0747997639723052,0.0048928042542911,-0.00519024761663469,-0.0566206913712333,0.00354226665517676,0.0683015454586732,-0.0168361693309377,0.00412491477392297,-0.0285917813915736,0.252586300018293,-0.0307672062207809,0.0462908178677824,-0.643688552448877,0.694609626898114,0.0189132276288468,-0.0320391920089549,0.0227127943161783,-0.00235113145776129,0.000208597886513357,-0.00691296145954775,-0.0386376431319104,0.00769123169719201,-0.0178813914862992,0.006478260319898,-0.00847402780320977,0.000941108401318821,-0.00208549093776715,-4.30405225155346e-16,0.00572832725357712,0.0124143406406237,0.00166324732444687,0.000634576712828422,-0.017647540815778,0.0144845738805521,0.00108077953920198,7.88570411107234e-17,-1.03537762112025e-17,4.16681104136775e-17,4.92912345449816e-17,-0.000512354295478502,-2.25962717414992e-17,0.000115475086911173,0.000122473836259545,0.00185361409963695,0.00139671526950422,-8.26081407775792e-18,0.00120464245879122,0.000552911652859833,-0.0147771035365536,-2.01177891305147e-17,-0.000369292419031031,0.0002209492046067,2.4184253597926e-17,0.000836965143200539,-1.60463728025792e-16,-0.000292807319604905,-3.91635727766945e-06,2.38132875360322e-17,1.17619784325207e-16,3.01975198602488e-17,-3.83794550143548e-17,-3.68830008053141e-17,-5.06802260887882e-05,0.000137127858974088,-0.000289754532126163,-2.36716130728663e-17,-4.60948166555061e-06,1.4260466581984e-17,-0.000131952317481294,-1.05830733790242e-16,4.32298733408429e-05,-2.5389326699197e-16,1.1306006687419e-17,2.49696949993794e-17,3.72474816187357e-17,-9.67166970338017e-05,-2.44762213042368e-17,1.17468985868476e-05,1.6695306002873e-16,1.24121374034392e-16,-5.73374449447958e-17,7.78360739034812e-18,-2.21959395964359e-16,-3.23448550762946e-06,-6.74361152070018e-17,5.11626899533987e-17,5.73257010947732e-17,-2.04966003062568e-16
"t22",0.095078023838253,-0.00414650518809989,0.159319835636753,0.0469307622724087,-0.000874091274996242,-0.0136088291155718,-9.48355715751359e-05,-0.000661621338215367,1.63014273930713e-05,-1.10328054806867e-05,-0.00794693419015394,-0.0101332858056276,0.00720106711533015,-0.000399813621026153,0.000952369317063655,-0.0340797201151844,0.0114475391080406,-0.155074573912961,0.33726818865687,0.0351415863269394,-0.0120593383225622,-7.64268040230489e-05,-0.0307472493600482,0.0217885806670966,2.54873578573227e-05,0.000188575452943756,-0.000755193380654124,-0.000616899871156934,0.000160582139730518,-0.00919093531077223,-3.84104748628639e-05,0.074410274083199,6.99935892540055e-05,-4.4147856819022e-05,-6.93765080280811e-15,0.000598543343044957,-0.000536213263724678,9.33802617097707e-06,-3.81486742354747e-06,0.00248925520974346,-0.00140438280062294,-0.896896409536916,8.33817303628423e-16,-1.17267147404298e-15,-7.5261803662995e-16,-4.07871349534886e-16,-5.99389463065794e-05,7.8881669525809e-17,0.00045584761910809,0.000436370569464221,0.000174335056046232,0.000715784917980206,-4.30299005259985e-16,0.00358177539292544,0.00156101517815976,-0.00128083541340362,-2.56372556799963e-16,-0.0194475932581313,0.000583965994114016,5.36810921456179e-16,7.2566204049971e-05,-9.87331093413944e-17,-0.0137772680637313,-9.81180127738351e-06,-2.3435443136718e-16,8.80456847561913e-17,-1.28176789640731e-16,-2.94116196489352e-17,-8.69016613829512e-17,-0.00194887969450505,1.13634055639467e-05,-0.00069276774346909,-3.00837793243227e-16,-0.000168564702264818,-1.98574880409374e-16,-1.08792216131803e-05,9.01942235209174e-17,0.000100810807596424,-8.58496494952999e-16,7.56913146319513e-17,-1.23904834067197e-16,1.73139280670958e-17,-8.00580438833813e-06,-9.35898680150397e-17,9.76043122559617e-07,-1.08452238768043e-16,-1.73792150402672e-16,1.24439122354387e-16,-1.68227310070817e-16,2.49935439067654e-16,-2.70199010141229e-07,6.8027879832993e-17,1.49609012772674e-17,9.28409209693999e-17,-2.22589200193535e-16
"t75",0.0968238786236953,-0.00428484277593164,0.170765028268864,0.0503824147835952,-0.000958323860711371,-0.0150849211661165,-0.000105395457186491,-0.000741941499127541,1.88762754959725e-05,-1.28787224935667e-05,-0.00977140889925471,-0.0124860593707569,0.00900954551184836,-0.000523937718452702,0.00127320080832275,-0.0460531693051285,0.015794771193189,-0.223973555455463,0.500421768312298,0.0542228217230313,-0.0195225626320483,-0.000129661317653262,-0.0598062313694459,0.0438158007986986,5.19043721490601e-05,0.00044285932461152,-0.00190200428769365,-0.00187702935424196,0.000703628946675754,-0.0551499139288444,-0.000281035036152634,-0.24495626617316,-0.000154097009097121,4.92522260887331e-05,2.64979248569093e-15,-0.000549151352407305,0.000422919533194024,-7.22828017904898e-06,2.90421165414492e-06,-0.00167137542094717,0.000626057788189971,0.270227742380109,-3.28635064031006e-16,3.21425514032061e-16,2.26221905666045e-16,2.05732924693076e-16,-3.11947978804848e-07,-1.05131434536899e-16,3.6811193042372e-05,5.80838791849487e-05,3.21573225642381e-05,0.000163341526906044,3.82562416022022e-16,0.000853340468620405,0.000395472010955016,-0.000357963542550389,2.34454437391753e-16,-0.00665093517447484,0.000208274389203349,-9.96753329969983e-17,2.70439892330268e-05,4.34878260581298e-17,-0.00522180037379052,-3.87810028820806e-06,4.32894304729165e-16,-1.31282347848447e-16,3.52311598468057e-16,1.48541658787701e-16,-4.36239736128698e-16,-0.000879231144815133,5.29250159118533e-06,-0.000323746607960926,-2.86009592732395e-16,-7.95476932452796e-05,-7.97423155768222e-16,-5.38000679521047e-06,2.73362192430576e-17,5.01477780051525e-05,0.707106781186548,2.64659323346912e-15,-3.27378529048172e-15,-3.39582267837645e-15,-4.08063951704553e-06,-4.17286293192207e-16,5.09783250738094e-07,-2.58136169624078e-17,-6.93765149250855e-16,-1.30052818825536e-16,4.5855848894614e-16,-4.40745014769369e-16,-1.45404640839753e-07,1.03583630127869e-16,-5.72184224023921e-17,7.35425008266406e-17,2.9605469916899e-16
"t76",0.0968238786236954,-0.00428484277593169,0.170765028268865,0.0503824147835953,-0.000958323860711485,-0.0150849211661166,-0.000105395457186408,-0.000741941499127236,1.88762754960506e-05,-1.28787224935728e-05,-0.00977140889925467,-0.012486059370757,0.0090095455118484,-0.000523937718452702,0.00127320080832266,-0.0460531693051288,0.015794771193189,-0.223973555455464,0.500421768312299,0.0542228217230316,-0.0195225626320485,-0.000129661317653334,-0.0598062313694458,0.0438158007986985,5.19043721490891e-05,0.000442859324611745,-0.00190200428769352,-0.00187702935424158,0.000703628946675592,-0.0551499139288444,-0.00028103503615268,-0.244956266173161,-0.000154097009097095,4.92522260888372e-05,3.21310323324944e-15,-0.000549151352407087,0.000422919533193098,-7.22828017873912e-06,2.90421165410304e-06,-0.0016713754209473,0.000626057788189791,0.27022774238011,-2.78021724092295e-16,3.68038977340599e-16,2.95049928736272e-16,6.58633135559835e-17,-3.11947978572829e-07,-1.18736488748661e-18,3.6811193042212e-05,5.80838791849286e-05,3.21573225640195e-05,0.000163341526905915,1.03344082253844e-17,0.000853340468620372,0.000395472010955069,-0.000357963542550686,-1.92531555508514e-17,-0.00665093517447501,0.00020827438920257,-2.07824837594364e-17,2.70439892332917e-05,-4.42213714741958e-16,-0.00522180037379048,-3.87810028778723e-06,-4.00501367048796e-16,2.47735732982783e-16,-3.00447908346107e-16,-1.29816251016323e-16,5.11006966274969e-16,-0.000879231144814938,5.29250159071931e-06,-0.000323746607960536,-6.39829240041761e-17,-7.95476932443696e-05,8.32149637067661e-16,-5.38000679007307e-06,-2.21158321810178e-16,5.01477780078987e-05,-0.707106781186547,-2.72775817705903e-15,3.17050127386781e-15,3.50568884763775e-15,-4.08063951425564e-06,4.74585592753613e-16,5.09783251900584e-07,-2.18270558313251e-16,1.04549158809709e-15,1.37685015023266e-16,-4.01741889214735e-16,3.08089341497027e-16,-1.45404640442826e-07,9.75177614111345e-17,1.00363535465424e-16,-7.68657786097121e-17,-6.26871788760007e-16
"t51",0.106086569397183,-0.00512504585530148,0.276793381863146,0.0830807625468165,-0.00208516720604501,-0.0400466420034853,-0.000295724388155276,-0.00261166803017743,-0.0246295252486653,0.000162146498800499,0.0146460383748223,0.0179837167681429,-0.0100243966401592,0.000323324785390218,-0.000641040993382057,0.020942842235349,-0.00597032292005839,0.0586745254606106,-0.107391817960535,-0.00882032412617628,0.00228082747046014,1.09298821367679e-05,0.00160170998479845,-0.000778888098572505,-7.63162220134873e-07,4.78065705864574e-06,-3.62098561270388e-05,-6.31051377139452e-05,3.27070726069412e-05,-0.00282126892588834,-1.48419968010287e-05,-0.0134299499314717,-7.94480741482572e-06,1.97088419832828e-06,-2.91331052323912e-16,-1.9249582349546e-05,1.30119341801892e-05,-2.18383795035863e-07,8.63016591592936e-08,-4.32421945847725e-05,8.12710017569773e-06,0.000819079293009932,1.48654293726354e-16,1.48319279565453e-16,-9.76650455203684e-17,1.6984715222686e-16,9.37981262587361e-07,3.56623183364175e-16,-1.66421594968982e-05,-2.76846136470585e-05,-1.92794731913784e-05,-0.000133280654431549,2.90664647290083e-16,-0.000760797907055716,-0.000409509630936585,0.000512571625757699,2.7105078235102e-16,0.509827834930846,0.000332756705093154,-2.77997291299447e-15,-0.000199942427926759,2.02536480349303e-14,0.779831150511472,-2.09679733555217e-05,-2.50446695150313e-15,-2.36730647303863e-16,-5.00319413999575e-16,3.16040352921134e-17,-3.95339853647352e-16,-0.0900639837856807,7.23306547675176e-06,-0.000438361642878338,-8.14390791018306e-17,-0.00510855178275852,1.85477024778e-16,-6.12526888346385e-06,-1.97454638363513e-15,5.61452999805715e-05,1.06499211116068e-16,2.402422975627e-16,1.85437273096146e-16,-3.16087408673945e-16,-4.27798459674513e-06,9.53633684208114e-17,5.03180324185106e-07,-4.65599988228893e-18,3.87107159764971e-16,-4.56255221840631e-16,7.49231446800834e-17,-3.67839385702149e-16,-1.34248554105131e-07,1.21893590272648e-17,-1.00212625396941e-16,8.38341571162547e-17,1.17694656404522e-16
"t69",0.107452554213414,-0.00524344377315192,0.290134572030073,0.0871748495717397,-0.00221737197054826,-0.0428774530342184,-0.000317135971946769,-0.00281622533935749,-0.0270704587079765,0.000179049481849186,0.016648107991629,0.0204652886261509,-0.0115007243772109,0.000379840650099078,-0.000760508274400648,0.0249748986130489,-0.00719009037508727,0.0721422515280506,-0.133594816970705,-0.0111530149321263,0.00293939503293825,1.43351998340788e-05,0.00219986360847013,-0.00108071360035118,-1.06288216842991e-06,6.92308537722259e-06,-5.3337096651074e-05,-9.67514072322262e-05,5.31302975895417e-05,-0.00474578809270036,-2.53911564735004e-05,-0.0292108021626331,-1.87131889498515e-05,5.84932332935509e-06,3.63793558247305e-17,-6.32056836448874e-05,4.69123203740637e-05,-7.97389373632593e-07,3.18752809517001e-07,-0.000175407233960027,5.05082723162437e-05,0.0111100883673768,-2.69108781537626e-16,8.09081716032666e-17,2.3037791894441e-16,2.77169770180779e-16,-2.48441041025079e-06,-4.13606188731669e-17,2.4679076849599e-05,2.67060061469083e-05,1.11583076001546e-05,4.08788768980287e-05,-5.96605621944252e-16,0.000188980112337263,6.6278564171519e-05,-4.4741371124507e-06,1.57065141891458e-15,0.391027442778492,0.00111348986724124,1.28845758191568e-16,0.000194045545566695,-1.16263956005008e-14,-0.438305302842058,3.56649475253396e-06,2.1144183052395e-15,-1.25614776823114e-16,5.94742110873792e-16,-7.68420891640321e-16,-6.05086542112313e-17,-0.113576526876518,1.49241733549859e-06,-9.47435542130952e-05,7.46643800414434e-16,-0.00618229614233072,-1.05868632807111e-15,-1.96973000325673e-06,-0.707106781186546,1.85510368630737e-05,-2.42010268732123e-16,3.16843650312832e-17,-4.61785342974693e-17,-3.27035157549349e-16,-1.56166454239615e-06,1.71728393259449e-16,1.99995022794847e-07,9.4448173524958e-16,1.30530900487477e-16,-9.86579159132977e-16,1.45393284569951e-15,-4.53650044873049e-16,-5.83922708982038e-08,1.91356549193264e-16,3.45335153421301e-16,-1.37566996416809e-16,2.2350021602807e-17
"t70",0.107452554213414,-0.00524344377315192,0.290134572030072,0.0871748495717397,-0.00221737197054839,-0.0428774530342183,-0.000317135971946853,-0.00281622533935741,-0.0270704587079765,0.000179049481848825,0.0166481079916291,0.0204652886261509,-0.0115007243772112,0.000379840650099036,-0.000760508274400631,0.0249748986130488,-0.00719009037508739,0.0721422515280504,-0.133594816970705,-0.0111530149321263,0.00293939503293826,1.43351998343443e-05,0.00219986360846999,-0.00108071360035111,-1.06288216821307e-06,6.92308537718063e-06,-5.3337096651139e-05,-9.67514072320319e-05,5.31302975894099e-05,-0.00474578809270039,-2.53911564737919e-05,-0.0292108021626329,-1.87131889499113e-05,5.84932332912957e-06,-2.73164898925423e-16,-6.32056836448527e-05,4.69123203738209e-05,-7.97389373762697e-07,3.18752809438071e-07,-0.000175407233959757,5.05082723162263e-05,0.011110088367377,-4.54226317110168e-16,1.46369944434006e-16,3.43312731941244e-17,6.51112630495241e-16,-2.48441041026271e-06,-1.20722765302774e-16,2.46790768498307e-05,2.67060061470366e-05,1.11583076003805e-05,4.08788768981934e-05,-9.49371406683664e-16,0.000188980112337124,6.62785641720661e-05,-4.4741371116111e-06,1.61762024711254e-15,0.391027442778491,0.00111348986724093,3.83925942123175e-16,0.000194045545566084,-1.29903167987262e-14,-0.438305302842054,3.56649475201824e-06,2.37284351007997e-15,-3.3407214697939e-16,9.24028022972112e-16,-5.76357959395305e-16,-3.15059611532963e-16,-0.113576526876516,1.49241733824043e-06,-9.47435542120998e-05,4.46270203654862e-17,-0.00618229614233272,7.44931500020539e-16,-1.96973000147539e-06,0.707106781186548,1.85510368419994e-05,1.52937285351952e-16,-3.647806424145e-16,2.4976166899103e-16,1.53181110063773e-16,-1.56166453787424e-06,2.38132317788643e-16,1.99995025262796e-07,-5.30771182727841e-16,-2.77490401902829e-16,1.06648473670815e-15,-1.32051871887944e-15,2.69465005752119e-16,-5.83922703509176e-08,5.63663290831588e-17,-3.37549419580425e-16,-6.91233849153905e-17,-1.11070149865998e-16
