"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112"
"t1",-0.0368489255229486,0.0488628402575412,-0.0186652130449466,0.0287972747800675,-0.0738822886698191,0.0155297082798284,-0.321364395072613,0.0243795303011328,-0.0554080732765124,0.0470381548543202,-0.0558329343017295,0.00306308122575479,0.0216180606348372,-0.00230478386502959,0.00574209670398112,-0.0846273675010783,0.0893924426617229,-0.0117612221342919,0.00330277272182565,-0.0177175286840652,-0.00958865067874215,2.21333426347619e-05,3.79043053673997e-05,9.20096309650408e-05,8.13710766318859e-05,-1.94754123987473e-05,0.000123057737508396,-5.95779289930321e-06,0.000724778795360236,-0.000248138145754013,0.000314970731426031,-0.00844918675311995,-1.08339187549465e-18,1.29152195665547e-16,1.49903840902633e-15,0.00159399813635693,-0.00874293936089487,0.000132967713212027,-5.60766955092048e-05,0.699096974937611,-0.11557600868128,0.0986072913240521,-0.0042131799810592,0.127792880741878,-0.0170885766594402,-0.00624452971362448,-0.00109947430863333,-4.63531998800757e-05,-0.0143819672897044,0.0862555874451709,-0.0943040938235233,0.0734964167789212,5.87259228409328e-06,-0.0244640827288661,8.46178812763338e-09,0.0613598574557375,-0.000181641423674465,-0.00134692432638431,-0.000407583433890443,-0.00401823191205587,0.000476125932685357,0.000536792602641525,0.000191589787958309,-0.000593929152983851,-0.000199752025036886,-0.00108662280125192,0.0115785616159565,-0.544891674859284,0.00208248155097335,0.00332378075084395,0.000240082765552764,3.24360142179873e-06,0.00153837988214755,0.000405421139747765,-0.000822966039474763,-0.000295623732309946,-8.52456168869294e-06,8.96936849886753e-06,-1.28369537222284e-16,3.33934269125535e-17,3.93623175170888e-15,-5.20417042793042e-18,3.49113099540332e-17,-3.70309252012424e-16,5.63785129692462e-17,7.15573433840433e-17,-1.05601291600088e-16,-3.42607886505419e-17,2.04372109513518e-17,-1.32055824608734e-16,-1.56992474575901e-16,-7.77372957672107e-17,1.40078920685127e-16,1.75207071073658e-16,-6.1257422745431e-17,-1.29562159612018e-16,-1.59486139572618e-16,7.4947169238955e-17,-1.26689023854931e-16,-5.2583805365547e-18,-6.28837260041593e-17,-3.59955121265187e-17,-2.22478285794026e-16,-1.91686944095437e-16,-1.38289987100526e-16,-6.28837260041593e-17,2.65629532258949e-17,1.34224228953705e-16,9.11542976517188e-17,2.29850860566927e-17,2.75633508590562e-15,-1.88651178012478e-17
"t57",-0.0374057780360738,0.0502975584756821,-0.0196204178659258,0.0310507240562257,-0.0814092440313535,0.0173654765898818,-0.363989198573738,0.0304986681266873,-0.073815128476824,0.062888477976287,-0.0791534825516651,0.00435556887551149,0.0307765057687889,-0.00330158718130029,0.00904315242255046,-0.148550889579649,0.184261530429489,-0.0251832415091315,0.00981793570965955,-0.0557671327249538,-0.0328954926429114,-0.000581924714596989,-0.000674407486678063,-0.000630767037881541,-0.00021203064051091,4.45280078659953e-05,-0.00013900047545195,4.37757681382908e-06,-0.000484383661173487,0.000146667041610156,-1.59975038526747e-05,0.000214058078303686,2.70511562807191e-17,-2.55906103989169e-16,6.43166188352534e-17,0.000164413263837047,-0.00120276879128367,2.22376565612058e-05,-2.04727188947903e-05,0.294177936356856,-0.0572169519674993,0.0496768585031431,-0.00220479274303534,0.0748560712154509,-0.0100673401148094,-0.00374267974817097,-0.000669659175937941,-3.02332208931899e-05,-0.00956846838460972,0.0592982795366906,-0.0723977659423859,0.0610578522967963,5.10761989999494e-06,-0.0226394827457643,1.26566435931293e-08,0.149011900781283,-0.000492357587198095,-0.00391378115618663,-0.00119343123477893,-0.0119215708703959,0.00150766911950656,0.00258173019739901,0.00114824126642924,0.00197512852955493,0.000487114114392492,0.00247692622686205,-0.0220213143998252,0.796149209269535,-0.00281978787082973,-0.00445577680851814,-0.000316045884978563,-4.12275808637339e-06,-0.0019257272664933,-0.000506694264783438,0.000972067922019852,0.000335823191418137,7.05661050822007e-06,-6.18405965679833e-06,8.41367115861132e-17,1.23689203888963e-16,-1.74554570218537e-15,6.8615356771412e-16,-5.72877024772559e-16,6.37890559624643e-17,-8.90170806309887e-17,-1.74816025423316e-15,3.67239015250669e-16,4.661285167707e-16,-6.38587072647802e-16,9.77081300753633e-16,2.57129078754914e-16,-4.02840321886106e-16,3.34965794342123e-16,1.20360442760512e-16,-5.27312928576371e-16,4.15186880788129e-16,7.86714273980349e-16,-3.27843264242774e-16,6.63552266165459e-16,-7.30152549054129e-16,-9.45982692234307e-16,-5.74898931594784e-16,-7.7762052583916e-17,-1.8410533321373e-16,-2.42304272453588e-16,-3.34926347821476e-16,1.29880284376141e-16,-5.84521041165503e-16,4.73589087103834e-17,-7.00252786208598e-17,-3.22987606491328e-16,2.702758705567e-16
"t83",-0.0377782370805883,0.0512600615500708,-0.0202640351758887,0.0325768551783333,-0.0865281574223089,0.0186173831827117,-0.393125543835953,0.0347515847071933,-0.0867272968273486,0.0740126881554029,-0.0956487550233061,0.00527013069792507,0.0372579792759812,-0.00400757961131341,0.0114071611771847,-0.194831030821181,0.253869474884891,-0.0350584684078348,0.0147022613133622,-0.0843648564376022,-0.0504740838526802,-0.00105544406249712,-0.00123383000928238,-0.00120346132677278,-0.000449432343551123,9.6536791239696e-05,-0.000358505242382648,1.32474368574937e-05,-0.00152812407781354,0.000490085121310861,-0.000339344067805163,0.00877288537516655,1.13847523084136e-16,-1.13455054619365e-15,-7.26350020839521e-16,-0.00135733587958082,0.00704150937493977,-0.00010203449402163,3.19307592408655e-05,-0.373638175546539,0.0579817174921733,-0.0491809084678248,0.00207649793784632,-0.0612506131442084,0.00818150010148391,0.00298044014104014,0.000523389052434223,2.18856855305566e-05,0.0067805770590573,-0.0406058953265091,0.0445430592612672,-0.0350665631796862,-2.82631709258063e-06,0.0119501092936846,-5.12010724537448e-09,-0.0518724116291447,0.000167356284491987,0.00131232748259356,0.000399593837135572,0.00398193855038137,-0.00049778820722949,-0.000804862351745127,-0.000350429707373935,-0.00048287373201493,-0.000113633727680927,-0.000570931330746071,0.0048975652740564,-0.166327120129995,0.000577074275848346,0.000909331826186407,6.41671561406801e-05,8.28614884800556e-07,0.00038530862328284,0.000101333984437499,-0.000191110037449916,-6.52208570764363e-05,-1.22444993282461e-06,9.93865354851598e-07,0.0553674008705601,-0.0396940111106761,0.584526158312618,0.0224649878554439,-0.0367976867813427,-0.11984124030744,0.0312803474312035,-0.0361866569241739,-0.0785720295641449,0.0383004083234343,-0.146359809457123,0.0839554228428869,-0.0469059203450242,-0.115846573931249,0.0167567751720183,0.00199213721581717,-0.0242572422345108,0.0148196232921876,-0.0171312193208558,-0.0321639892790241,0.0246763557635505,-0.14294753380009,-0.0924428739733424,-0.0311078986076545,-0.0413578897836263,-0.0905932179347586,-0.0158041624668155,-0.02028092043313,0.0242132561197683,0.0900291346866795,0.0184652360293112,0.02411915058017,0.126814753031873,-0.119149559250993
"t84",-0.037778237080588,0.0512600615500711,-0.0202640351758887,0.0325768551783335,-0.0865281574223088,0.0186173831827116,-0.393125543835952,0.0347515847071933,-0.0867272968273486,0.0740126881554028,-0.0956487550233062,0.00527013069792501,0.0372579792759815,-0.00400757961131354,0.0114071611771849,-0.19483103082118,0.253869474884891,-0.0350584684078347,0.0147022613133621,-0.0843648564376024,-0.0504740838526803,-0.00105544406249738,-0.00123383000928138,-0.0012034613267732,-0.000449432343550606,9.65367912393643e-05,-0.000358505242382535,1.32474368571468e-05,-0.0015281240778135,0.000490085121311396,-0.000339344067804837,0.0087728853751668,1.20575654644437e-16,1.48594722397563e-15,-7.16460542961386e-16,-0.00135733587958063,0.00704150937494017,-0.00010203449402212,3.19307592392254e-05,-0.373638175546534,0.057981717492173,-0.0491809084678244,0.00207649793784594,-0.061250613144208,0.00818150010148374,0.00298044014104016,0.000523389052434002,2.18856855301441e-05,0.00678057705905797,-0.0406058953265106,0.0445430592612666,-0.0350665631796841,-2.82631709460202e-06,0.0119501092936847,-5.12011102900965e-09,-0.0518724116291424,0.000167356284491602,0.00131232748259352,0.000399593837138978,0.0039819385503823,-0.000497788207233351,-0.000804862351749088,-0.000350429707374723,-0.000482873732010893,-0.000113633727680053,-0.000570931330746159,0.00489756527405705,-0.16632712013,0.00057707427584706,0.00090933182618379,6.41671561423667e-05,8.2861488427685e-07,0.00038530862328286,0.000101333984439045,-0.000191110037450002,-6.52208570761832e-05,-1.22444992564218e-06,9.93865354008403e-07,-0.0553674008705605,0.0396940111106761,-0.584526158312619,-0.0224649878554444,0.0367976867813431,0.11984124030744,-0.0312803474312037,0.0361866569241746,0.0785720295641449,-0.0383004083234349,0.146359809457124,-0.0839554228428878,0.0469059203450242,0.11584657393125,-0.0167567751720186,-0.00199213721581696,0.0242572422345109,-0.0148196232921879,0.0171312193208554,0.0321639892790246,-0.0246763557635512,0.142947533800091,0.0924428739733431,0.0311078986076548,0.0413578897836263,0.0905932179347588,0.015804162466815,0.0202809204331299,-0.0242132561197687,-0.0900291346866795,-0.0184652360293112,-0.0241191505801701,-0.126814753031873,0.119149559250994
"t14",-0.0176264107077981,0.0990853909361698,-0.101113617190407,-0.0170933909059949,0.00424365514697833,-0.000254463749653896,-0.00356870106215149,-0.00416453317929394,0.021290052523091,-0.018750433586755,0.029439745856564,-0.000388720596373566,0.00591787085801357,0.0651292929389604,-0.00236637977980681,0.0243855494572777,-0.0377403233716172,-0.0102347708664081,0.00788946368654285,-0.0181906868339143,-0.019954719038267,0.173832031415708,0.148273243861746,0.0824056515438918,-0.00340474166294122,-0.0186379971354885,-0.00967029424290002,0.000156488449852928,-0.0235809120633946,0.00943961316141153,-4.61296084694042e-05,0.00172618670057628,3.17323857010923e-16,4.0355694661894e-16,4.93137672361885e-16,0.000905474412915025,-0.00126461361181884,0.000105248697664886,-2.34467271307978e-05,0.0460580139266684,0.0535028344907003,-0.00865312702065153,0.00451785731791901,-0.111098899584733,0.0100413586641627,-0.0166731487913872,0.0154137022524637,0.000283300499544676,0.0992225210969241,-0.806310736843725,-0.401415316309346,0.185575363743432,-8.63601131663216e-06,-0.0438749735124861,7.89787245492083e-07,0.00717228810618748,0.00028943807263414,-0.0280514464293775,-0.0967547221813679,0.00374141521404032,0.124228535283725,-0.00236036660468243,-0.00145411708480127,0.0142213459116373,0.000244250238904839,0.00812064304177062,-0.00515878625165059,0.00163949457263385,0.00175832706643109,0.00313652872492214,0.000268415519910157,4.64611081881475e-06,0.0023962321423875,5.10672149389925e-05,-0.00165412179588514,-0.000673383260570058,-3.17609208703911e-05,4.94392791616536e-06,-2.36222178120285e-16,9.76804501484232e-16,8.93863201182431e-16,1.56982579961435e-16,-1.41046204257347e-16,8.80335779108477e-17,4.74432079530658e-16,-2.35003947110939e-15,1.6962088606755e-16,4.68807749815799e-16,4.44127421212973e-16,1.47674238160329e-16,2.68934510483804e-17,-5.47554387115189e-16,4.11390103537573e-16,1.6004553920686e-16,-5.90227804696912e-16,-2.60293647890403e-16,1.21129379525994e-15,-4.22394531915546e-16,-7.7340596863345e-17,7.5814749033168e-16,-4.01554805067047e-16,-7.2383741308131e-16,4.27496158277898e-16,3.2024714250895e-16,-3.00155453556427e-16,1.47445123403012e-16,-5.99676737951665e-16,-6.94161149339748e-16,1.1638017712562e-15,-9.44421387726254e-16,2.08852911389817e-15,5.09420150770657e-16
"t25",-0.0198188185465486,0.126228285216976,-0.162247146107281,-0.0412794210310151,0.0196394527681192,-0.00397001416747558,0.0412162624184874,-0.000224857630402253,0.0210445249999664,-0.0198531230887194,0.106754972535062,-0.00153689088933156,0.02424633387404,0.326656719093835,0.00780560016151872,-0.0357808576057797,0.0399493244616729,0.058670133527389,-0.00432871137690027,0.00963557775514415,0.0100876925498526,-0.0606108247872857,-0.0510856887767794,-0.0270247772941947,0.00104770588980207,0.00572346176172741,0.00352238862461556,-0.000152106945599492,0.0975291238986289,-0.0631765871378224,-4.72474428566994e-08,4.27139468592817e-07,3.73242801190672e-16,-6.28480250534538e-16,2.31543265934575e-18,3.2705178903371e-06,-7.88762339645364e-06,9.46496359767443e-07,-8.58636088747139e-07,0.00214294477882587,0.00324715263039557,-0.000540116677207526,0.000299665018528022,-0.00880450115705961,0.000802940715497475,-0.00136960354397554,0.00129833801067695,2.65447007898381e-05,0.00958766019253243,-0.0819721243626593,-0.0484367751727082,0.025336320562053,-1.26766962954372e-06,-0.00711225821800946,3.05716765326764e-07,0.0145292948842583,0.00233841531938045,0.103727844767095,0.219352842014765,-0.000109788542511894,-0.853788372672199,0.00224718902083796,0.00106335524648574,-0.00292933557620374,-4.32290844118399e-05,-0.0013863989104489,0.000795416947436086,-0.000215092023876096,-0.000219569497917813,-0.00038910308533367,-3.29005975009906e-05,-5.5634653624934e-07,-0.00028401238317328,-6.04624061001019e-06,0.000188484888408441,7.47003716714713e-05,2.80544688944122e-06,-3.79919091498456e-07,1.85918939204826e-15,-7.1550584820803e-16,2.36293697926013e-16,2.248192308685e-15,-1.4350068711515e-15,-8.11551616209476e-16,-2.9342266142891e-16,-3.67415883804693e-15,1.1498146306587e-15,1.88375679690075e-15,-2.13471970164396e-15,2.80700914013056e-15,7.52861221038278e-16,-2.68828678233229e-15,7.59886072970462e-16,-1.31588876783094e-16,4.06551089787641e-16,4.45190196769939e-16,5.29873311297824e-16,1.15098008176961e-16,1.29985307861649e-15,-3.10239852559908e-15,-2.51227919844677e-15,-1.99438349471277e-15,-2.0807210969937e-15,-1.21887531714829e-15,-9.62789347697789e-16,-8.92761929631462e-16,8.78565702415015e-16,-9.24177153372026e-16,6.96135586299727e-16,9.65935000640794e-16,5.12386523766569e-16,1.9490707101184e-15
"t77",-0.0200161596688781,0.128643812258014,-0.167569411537116,-0.0433082886678515,0.0208743574642865,-0.00425621920677688,0.0445155121131172,-0.00025621312240677,0.0247257547866452,-0.0233649001432387,0.129002286271625,-0.00185959999410518,0.0293525656156078,0.396507114745809,0.00984609514101177,-0.046928169805824,0.0550408650110071,0.0816767381596846,-0.00648220233818582,0.0145767604372888,0.0154783223698293,-0.109930603633302,-0.0934613821803432,-0.0515614678399067,0.00222077767756205,0.0124084741208498,0.00908482351248029,-0.000460306521803752,0.307682967993772,-0.211103360588645,-1.00222757236015e-06,1.75057424720102e-05,2.76172188213082e-17,1.12395582549384e-15,5.69756297763678e-16,-2.70002016458292e-05,4.61774320185426e-05,-4.34287114879114e-06,1.33919204057032e-06,-0.00272177440420227,-0.00329055428496964,0.000534724410199042,-0.000282227794417813,0.00720423989053128,-0.000652531797912742,0.00109066809196723,-0.00101474888355763,-1.92155832834812e-05,-0.00679417709693912,0.0561323452816527,0.0298009492262404,-0.0145510798743985,7.01468865289929e-07,0.00375416099318786,-1.23674461872465e-07,-0.00505778102933522,-0.000794846082656595,-0.0347809179833398,-0.0734454078904079,3.6670606129222e-05,0.281895926558604,-0.000700568108142457,-0.000324523494105585,0.000716155521445924,1.00844583652393e-05,0.000319564856758648,-0.000176901630366953,4.49358442806413e-05,4.49352627973445e-05,7.94078865197646e-05,6.67984579833689e-06,1.11817621958862e-07,5.68265414638332e-05,1.20919002808613e-06,-3.70564168058132e-05,-1.4507700446463e-05,-4.86795926686411e-07,6.10583433781218e-08,0.182015347309898,-0.00572821334867865,-0.240939734699144,0.171231531120207,-0.0963552827499281,-0.0146301598220562,-0.0420188520081165,-0.197501977323233,0.0702480726121742,0.145889110177679,-0.227988038401551,0.256895223358469,0.00418981529713157,-0.154759638439949,0.0941925275856446,-0.0536362435295884,0.000308324172659816,0.037119956422538,-0.00331726905830553,-0.0327299005277864,0.148267975923064,-0.195760531055519,-0.169057078560634,-0.11954782071495,-0.0897844132959797,-0.0982372651197057,0.0314409962032571,0.01059405675113,0.0207259119714142,-0.0808432722162827,-0.0243540648359398,0.0756378120049741,-0.0518662059923628,0.0941554134062514
"t78",-0.0200161596688781,0.128643812258014,-0.167569411537116,-0.0433082886678513,0.0208743574642866,-0.00425621920677685,0.0445155121131173,-0.000256213122406784,0.0247257547866453,-0.0233649001432388,0.129002286271624,-0.00185959999410521,0.0293525656156077,0.396507114745808,0.00984609514101175,-0.0469281698058248,0.055040865011008,0.0816767381596842,-0.00648220233818588,0.0145767604372884,0.0154783223698291,-0.109930603633301,-0.0934613821803434,-0.0515614678399063,0.00222077767756217,0.0124084741208495,0.0090848235124805,-0.000460306521804894,0.30768296799377,-0.211103360588643,-1.00222757292822e-06,1.750574247158e-05,-2.98692578445374e-16,-6.22021804788318e-16,5.86600564409551e-16,-2.70002016453639e-05,4.61774320178448e-05,-4.34287114851491e-06,1.33919203999357e-06,-0.0027217744041995,-0.00329055428496976,0.000534724410199255,-0.000282227794420293,0.00720423989053188,-0.000652531797912197,0.00109066809196627,-0.00101474888355787,-1.92155832830354e-05,-0.00679417709694191,0.056132345281649,0.0298009492262415,-0.0145510798743988,7.01468865710548e-07,0.00375416099318825,-1.2367446150042e-07,-0.00505778102934617,-0.00079484608265603,-0.0347809179833388,-0.0734454078904039,3.6670606128503e-05,0.281895926558591,-0.000700568108146237,-0.000324523494109218,0.000716155521441666,1.00844583657e-05,0.000319564856756711,-0.00017690163036764,4.49358442868864e-05,4.49352627974334e-05,7.94078865170912e-05,6.67984579791277e-06,1.11817627968501e-07,5.68265414620679e-05,1.20919002769891e-06,-3.70564168049099e-05,-1.45077004470308e-05,-4.86795928858781e-07,6.10583389183993e-08,-0.182015347309901,0.00572821334867847,0.240939734699144,-0.171231531120208,0.0963552827499293,0.0146301598220572,0.0420188520081169,0.197501977323236,-0.070248072612175,-0.145889110177681,0.227988038401554,-0.256895223358472,-0.00418981529713175,0.154759638439951,-0.0941925275856455,0.0536362435295896,-0.000308324172660767,-0.0371199564225383,0.00331726905830589,0.0327299005277871,-0.148267975923065,0.195760531055521,0.169057078560636,0.119547820714952,0.0897844132959815,0.0982372651197072,-0.0314409962032576,-0.0105940567511302,-0.0207259119714153,0.0808432722162829,0.0243540648359401,-0.0756378120049759,0.0518662059923635,-0.094155413406252
"t123",-0.0197181830085882,0.124974297738997,-0.159411424747908,-0.0401652691500615,0.0189443511277347,-0.00380627864223234,0.0393025416073756,-0.000204807487176856,0.0185599681434633,-0.0174760437278795,0.0909950635396904,-0.00130777540021969,0.0206178553222811,0.276795114062536,0.00625193824172457,-0.026734323056216,0.0267024666411919,0.0381451395108192,-0.00218062550958107,0.00463111798202163,0.0045117496159203,0.00418117955011653,0.00525289063370913,0.00752124214344776,-0.000852268663373764,-0.00542714939032576,-0.00804283455494431,0.000626467802537409,-0.460383181289173,0.357154517359918,1.97326004267304e-05,-0.000690977367292876,-1.33514189651112e-16,5.29290131821834e-16,-1.53611287424925e-15,-0.000261768850631231,0.000335664253112553,-2.59677382754453e-05,3.66817248971827e-06,-0.00646814059546624,-0.00664679116115711,0.00106141425370996,-0.000539314408253929,0.0122989432148669,-0.00110762520429136,0.00181974140622422,-0.00166605695445443,-2.94610943292391e-05,-0.0102120453181232,0.0816504029252266,0.0388182076515717,-0.0175153922190713,8.06528427206237e-07,0.00405672276819134,-8.26844963752261e-08,-0.00208268414384864,-0.000293236009372451,-0.0119698221889006,-0.0250832479315796,1.23600321964823e-05,0.0890234861320478,-0.000145661920227254,-5.41483651858676e-05,-0.000215350867493117,-4.13535746181205e-06,-0.000140192491838952,9.30129051217778e-05,-3.07544957252048e-05,-3.31857785253857e-05,-5.92342067363308e-05,-5.07431335058597e-06,-8.79731024856331e-08,-4.53962560924648e-05,-9.6750885810636e-07,3.13724708783978e-05,1.27710672304338e-05,5.88061630437611e-07,-8.85590992609339e-08,-0.149376810849579,-0.0176642556278815,0.0299653261903894,0.169746765316295,-0.0506856040062936,-0.00528271594499742,0.0354301603915556,-0.102019019378176,-0.00734753067424032,-0.0275346615241671,0.158198592449197,-0.0777835530079027,0.0893801303581125,-0.0864234628592937,-0.0617054387965738,0.176563989072747,-0.0717634429753046,-0.00460832977421079,0.196475869235952,0.187379627812124,-0.149321421511647,-0.218118379603067,-0.0801699593799524,-0.130081229361821,0.0139792810361118,0.0486652250162549,-0.251776335672861,-0.10329663908176,-0.0625841254786715,-0.154638209930152,0.162606213490337,-0.0753684694915266,0.0705487475408195,0.193426495960652
"t124",-0.0197181830085881,0.124974297738997,-0.159411424747908,-0.0401652691500614,0.018944351127735,-0.00380627864223229,0.0393025416073755,-0.000204807487176661,0.0185599681434634,-0.0174760437278795,0.0909950635396903,-0.00130777540021957,0.0206178553222807,0.276795114062536,0.00625193824172463,-0.0267343230562168,0.0267024666411913,0.0381451395108194,-0.00218062550958158,0.00463111798202356,0.00451174961591894,0.00418117955011649,0.00525289063370903,0.00752124214344779,-0.000852268663371884,-0.00542714939032482,-0.00804283455494377,0.000626467802537756,-0.460383181289171,0.357154517359915,1.97326004254894e-05,-0.000690977367292862,1.90940001280715e-16,-4.35567042540557e-16,-1.16792037738238e-15,-0.000261768850633184,0.0003356642531092,-2.59677382760177e-05,3.66817248909516e-06,-0.00646814059546674,-0.00664679116115784,0.00106141425370478,-0.000539314408260528,0.0122989432148628,-0.00110762520429111,0.00181974140622602,-0.00166605695445394,-2.94610943297304e-05,-0.0102120453181228,0.0816504029252285,0.0388182076515647,-0.0175153922190622,8.0652842320535e-07,0.00405672276819122,-8.26844963001089e-08,-0.00208268414384867,-0.000293236009372656,-0.0119698221888985,-0.0250832479315735,1.23600321952685e-05,0.0890234861320465,-0.000145661920248185,-5.4148365193917e-05,-0.000215350867497466,-4.13535743680021e-06,-0.000140192491832561,9.30129051405267e-05,-3.07544957243167e-05,-3.31857785231225e-05,-5.92342067458236e-05,-5.07431334930786e-06,-8.79731012205026e-08,-4.5396256096884e-05,-9.67508887753381e-07,3.13724708828854e-05,1.27710672232948e-05,5.88061627139817e-07,-8.85590996386072e-08,0.14937681084958,0.0176642556278816,-0.0299653261903901,-0.169746765316296,0.050685604006294,0.00528271594499714,-0.0354301603915559,0.102019019378176,0.00734753067424045,0.0275346615241671,-0.158198592449198,0.0777835530079033,-0.089380130358113,0.0864234628592945,0.0617054387965742,-0.176563989072748,0.0717634429753045,0.00460832977421083,-0.196475869235953,-0.187379627812125,0.149321421511648,0.218118379603068,0.0801699593799531,0.130081229361822,-0.0139792810361115,-0.0486652250162554,0.251776335672862,0.103296639081761,0.0625841254786717,0.154638209930153,-0.162606213490338,0.0753684694915266,-0.0705487475408193,-0.193426495960653
