accepted_species,estimate
t30,0.984218615402526
t17,-0.6371306219951491
t240,-0.7781217261108277
t222,-0.778250505314728
t99,-0.8893103634340697
t74,-0.8270326491590541
t125,-0.8650339120563332
t51,-0.6688630329417421
t126,-0.6878838018081174
t122,-0.68744338659626
t101,-0.6166414964612618
t140,-0.628646797172369
t141,-0.6650276459969768
t89,-0.6541284642288168
t188,-0.6887087222513284
t114,-0.6789022966979583
t115,-0.6789022966979583
t226,-0.6385808511160459
t127,-0.6125175248508304
t158,-0.6110711296142077
t214,-0.6195249721920769
t166,-0.6115523101624988
t7,1.0727515003602
t56,1.2987970726330975
t263,1.3786988972077414
t267,1.6819417137557313
t170,1.456810723870201
