"accepted_species","Medicinal"
"Anisopus_exellii",NA
"Strophanthus_caudatus",1
"Vincetoxicum_sarasinorum",0
"Roraimaea_coccinea",0
"Ixora_blumei",0
"Hedyotis_bourdillonii",0
"Leichhardtia_brevis",0
"Psychotria_ombrophila",0
"Tarenna_confusa",0
"Cynanchum_wilfordii",1
"Mitragyna_parvifolia",1
"Gynochthodes_hupehensis",0
"Oldenlandia_yunnanensis",0
"Chiococca_motleyana",0
"Larsenaikia_jardinei",0
"Vincetoxicum_rockii",0
"Rothmannia_whitfieldii",1
"Orbea_laticorona",0
"Camptocarpus_acuminatus",NA
"Vangueriopsis_lanciflora",1
"Ceropegia_filifolia",NA
"Psydrax_schimperianus",NA
"Virectaria_multiflora",1
"Vincetoxicum_barbatum",0
"Xysmalobium_orbiculare",0
"Chassalia_griffithii",0
"Acranthera_frutescens",0
"Guettarda_platypoda",1
"Tocoyena_viscidula",0
"Xanthophytum_pubistylosum",0
"Voyria_primuloides",0
"Bouvardia_tubicalyx",0
"Tarenna_calliblepharis",NA
"Strychnos_melanocarpa",0
"Pseudolachnostoma_ecuadorense",0
"Chaetostachydium_filiforme",NA
"Urophyllum_peltistigma",0
"Cyclophyllum_pindaiense",0
"Gardenia_pterocalyx",0
"Cynanchum_arenarium",0
"Gardenia_siphonocalyx",0
"Valantia_calva",0
"Galium_bourgaeanum",0
"Psychotria_teysmanniana",0
"Psychotria_nieuwenhuizii",NA
"Galium_humifusum",0
"Galium_cajamarcense",0
"Psychotria_porphyroclada",0
"Psychotria_macroserpens",0
"Psychotria_desseinii",0
"Psychotria_pseudomicrodaphne",0
"Astiella_confusa",0
"Ixora_alejandroi",0
"Hedyotis_loganioides",0
"Hoya_oblongacutifolia",0
"Hedyotis_whiteheadii",NA
"Hedyotis_novoguineensis",0
"Psychotria_dermatophylla",0
"Coffea_fadenii",NA
"Bullockia_fadenii",0
"Pavetta_hookeriana",0
"Parsonsia_macrophylla",0
"Symphyllophyton_campos-portoi",0
"Mitracarpus_flagellatus",0
"Heterostemma_tanjorense",1
"Palicourea_kerasocarpa",0
"Palicourea_foldatsii",0
"Palicourea_calophlebia",0
"Palicourea_ctenocalyx",0
"Simira_gardneriana",0
"Pteralyxia_kauaiensis",0
"Matelea_ferruginea",0
"Spermacoce_prostrata",0
"Spermacoce_aequabilis",0
"Timonius_oktediensis",0
"Crucianella_arabica",0
"Crucianella_gilanica",0
"Pavetta_mufindiensis",0
"Lasianthus_flavinervius",0
"Wrightia_hanleyi",0
"Geniostoma_antherotrichum",1
"Geniostoma_celastrineum",0
"Rudgea_bremekampiana",0
"Gymnema_spirei",0
"Halenia_pusilla",0
"Elaeagia_coriacea",NA
"Stenostomum_radiatum",0
"Airosperma_fuscum",0
"Bisgoeppertia_robustior",0
"Oldenlandia_maestrensis",0
"Ophiorrhiza_monsvictoriae",0
"Sabicea_verticillata",0
"Sabicea_liesneri",0
"Raphionacme_zeyheri",0
"Faramea_oxyclada",0
"Ophiorrhiza_leptantha",1
"Gentiana_moniliformis",0
"Argostemma_diversifolium",0
"Parsonsia_populifolia",0
"Dolichometra_leucantha",0
