accepted_species,estimate
t20,-0.8693404
t38,-0.6804285
t64,-0.30849457
t104,0.24429362
t417,-1.7913606
t293,-1.5014207
t300,-1.4546641
t236,-1.3358294
t233,-1.2956544
t341,-0.5212334
t119,-0.15463611
t149,-0.023786442
t145,-0.027937729
t184,-0.03479144
t212,0.09721844
t373,0.29022425
t294,-0.7023601
t288,-0.547275
t352,-0.644453
t490,-0.8021874
t274,-0.68149126
t308,-0.56007314
t428,-0.5448953
t174,0.1763842
t83,0.16343512
t74,-0.53226876
t31,-0.9929145
t18,-1.0457876
t29,-1.2172604
t52,-0.27552053
t77,0.9694312
t92,0.8713707
t259,0.4739199
t361,0.8459325
t472,-0.060641848
t255,0.45275018
t429,0.57110673
t118,0.8107684
t162,0.753086
t435,0.93333465
t485,0.8869461
t354,1.5030006
t314,1.5162791
t323,1.4192488
t239,1.504655
t150,1.7812393
t10,-1.3135821
t9,-1.1098586
t6,-1.7190899
