accepted_species,estimate
t20,-0.73487955
t38,-0.51845217
t64,-0.07907394
t104,0.23438075
t417,-1.9055568
t293,-1.2686822
t300,-1.1657453
t236,-1.4561707
t233,-1.5284814
t341,-0.43566158
t119,-0.10129408
t149,-0.14802329
t145,0.008022377
t184,0.03693216
t212,-0.44949228
t373,0.3921984
t294,-0.7064707
t288,-0.8004192
t352,-1.0468596
t490,-0.9954558
t274,-0.49556777
t308,-0.32148626
t428,-0.99245745
t174,0.23748842
t83,0.37012947
t74,-0.25514075
t31,-1.0320979
t18,-1.2508068
t29,-0.93223256
t52,-0.31770614
t77,0.90457207
t92,1.1311854
t259,0.3843311
t361,0.861672
t472,0.1938423
t255,0.68443173
t429,0.8082018
t118,0.952586
t162,0.9528573
t435,0.94044054
t485,0.8730047
t354,1.6940391
t314,1.8436546
t323,1.3380302
t239,1.4975667
t150,1.9539217
t10,-0.9442609
t9,-1.0798818
t6,-1.8812798
