accepted_species,estimate
t145,0.14037272
t304,-0.28897262
t161,0.42320466
t210,0.022583721
t74,0.031345673
t70,0.031345673
t339,-0.072646014
t337,-0.73787504
t282,0.1946667
t249,0.7138897
t14,0.026239442
t229,-0.20452265
t235,-0.27080405
t227,-0.20452265
t262,-0.02347955
t252,-0.19913088
t276,-0.09204899
t117,-0.075173065
t226,-0.40366387
t67,0.031768102
t327,0.48897326
t139,0.049370386
t76,0.08716734
t142,0.013830289
t308,-0.23326802
t207,0.01492846
t99,0.022070343
t100,0.022070343
t196,-0.3741775
t152,0.057507567
t16,0.038694046
t225,0.7784573
t313,0.6051075
t46,0.05127456
