"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",0
"t5",0
"t6",0
"t7",1
"t8",1
"t9",0
"t10",1
"t11",0
"t12",1
"t13",1
"t14",1
"t15",0
"t16",1
"t17",1
"t18",0
"t19",0
"t20",1
"t21",0
"t22",1
"t23",1
"t24",1
"t25",1
"t26",1
"t27",0
"t28",1
"t29",1
"t30",1
"t31",1
"t32",1
"t33",0
"t34",0
"t35",1
"t36",1
"t37",1
"t38",0
"t39",0
"t40",1
"t41",0
"t42",0
"t43",0
"t44",0
"t45",0
"t46",0
"t47",0
"t48",1
"t49",1
"t50",0
"t51",1
"t52",1
"t53",1
"t54",1
"t55",0
"t56",1
"t57",0
"t58",1
"t59",0
"t60",0
"t61",1
"t62",0
"t63",1
"t64",0
"t65",1
"t66",0
"t67",NA
"t68",1
"t69",NA
"t70",1
"t71",1
"t72",NA
"t73",0
"t74",1
"t75",1
"t76",0
"t77",NA
"t78",0
"t79",1
"t80",0
"t81",NA
"t82",NA
"t83",0
"t84",0
"t85",1
"t86",0
"t87",1
"t88",0
"t89",0
"t90",1
"t91",0
"t92",0
"t93",0
"t94",0
"t95",1
"t96",1
"t97",0
"t98",1
"t99",0
"t100",1
"t101",0
"t102",0
"t103",1
"t104",1
"t105",1
"t106",NA
"t107",1
"t108",1
"t109",1
"t110",0
"t111",0
"t112",0
"t113",1
"t114",0
"t115",1
"t116",0
"t117",0
"t118",NA
"t119",0
"t120",0
"t121",1
"t122",0
"t123",0
"t124",1
"t125",0
"t126",0
"t127",0
"t128",1
"t129",0
"t130",0
"t131",1
"t132",NA
"t133",1
"t134",0
"t135",1
"t136",1
"t137",1
"t138",NA
"t139",NA
"t140",NA
"t141",0
"t142",0
"t143",1
"t144",NA
"t145",0
"t146",0
"t147",1
"t148",1
"t149",NA
"t150",1
"t151",1
"t152",0
"t153",NA
"t154",1
"t155",1
"t156",1
"t157",0
"t158",0
"t159",1
"t160",0
"t161",0
"t162",0
"t163",0
"t164",0
"t165",NA
"t166",0
"t167",NA
"t168",0
"t169",1
"t170",1
"t171",0
"t172",0
"t173",1
"t174",1
"t175",1
"t176",1
"t177",0
"t178",0
"t179",1
"t180",0
"t181",1
"t182",NA
"t183",0
"t184",0
"t185",1
"t186",1
