"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128"
"t1",-0.0223711373591866,0.015050166355907,-0.00794334982092185,0.0251995534526822,-0.00214423670474608,0.00947822749175423,-0.00438451085807809,0.0330389557264318,-0.0407624429546587,0.0817213874237189,-0.0158777136551293,0.0245792988219617,-0.0186040739286615,0.022930486769925,-0.0150672731007217,0.0231971813373675,-0.0101802129302755,0.0937795620778409,-0.0222416045316568,-0.0312064503033265,0.00530871121879354,-0.052907844106364,-0.000443433065957009,0.00264030489903018,-0.0262406735633822,0.000706093468286809,-0.000651985252597615,0.0138901710822706,-0.00226640623448113,0.000885494837511075,-0.00870276498892533,0.00178511803605554,-6.63899783600743e-05,0.0135181243671212,-2.15609982756457e-05,9.89428121849688e-05,5.56883838495682e-06,7.51705352951686e-05,-0.0170528020749324,-1.95302937649295e-13,0.0217813788734183,-0.0323103058508771,0.00551173976649242,0.00228309511173747,-0.000198769015055148,0.00178323683215298,-0.0598200747601442,-0.000437285311122721,0.0821962411219429,1.03998858079023e-16,0.000560571571968366,0.00421654965081452,-0.0371719029735708,0.34731393880119,-0.07543116168112,-5.1861255706943e-16,-0.00106643782520612,-9.61697180943647e-05,-0.00051313862251,-2.52225572908224e-18,0.0244455388080125,0.0447460008852012,-0.00237067332870447,5.06886107623572e-18,-0.0774808250467057,0.0470059664509569,1.54343267836201e-05,-0.164163552139301,-0.0003919513309138,-0.0117494211951113,-0.00303233242605659,-8.98121541571784e-06,-0.000762680664404915,-0.0860996727228101,0.0921925040797824,1.80805213016884e-16,0.00519566190899508,0.0520616752973681,-0.000551567674666409,-1.18682930435039e-14,-0.785705130449904,4.65156603144735e-12,0.000328921105933365,0.374091098617539,-0.00544718030649795,-0.00374684688268678,-0.00326797091712809,-0.00302970780257812,-0.0975201754210297,-2.05183745379788e-17,0.013402465220385,0.00181788324515094,0.000120769686780614,-2.15459749375901e-17,1.88460115090863e-05,1.07622510846649e-15,0.00134280874633857,-0.0176577162684154,9.14196610686251e-06,0.0218856685353865,-0.00431542154861538,-7.84495430420578e-05,1.87087845566547e-18,-0.000196564270011811,0.00791819173503316,-2.01869698286594e-05,-0.000193405708673311,-0.000360965438898725,-5.05790858873394e-17,-2.76659526251661e-17,-2.21510668302362e-05,0.00745048775752657,-0.000841413754365248,-1.31515218587097e-16,2.2576286163485e-17,1.29415739828963e-16,-3.09927997156762e-17,8.98672477626078e-05,8.68558736147692e-16,7.95581573338501e-17,-4.3699832474705e-17,9.5178936355686e-16,2.97131669462587e-16,-0.00143817584531793,2.18302758523277e-17,-9.10138572780843e-17,-3.95824146585879e-19,-8.20250897573263e-18
"t107",-0.0813142046694338,0.143620988224529,-0.151702033282824,-0.0814162800874552,0.00194519897611645,-0.00819835949998733,0.00197049474672698,-0.0145201933039031,0.227238515002852,0.0606589435750678,-0.000655579686314925,0.00032518078923767,6.51716231101218e-05,-0.00126572682563746,0.000963732494712315,-0.00243805032437382,0.00108348625388269,-0.0104897046917282,0.00249329420476715,0.00444208821171906,-0.000737076565346178,0.0109583230986691,0.000323689011690871,-0.00270200505853432,0.228101644248347,-0.076309582743701,-0.000721559234137249,0.263249731165067,0.00249248555190336,-8.27680363744083e-05,0.000323839326332686,-2.64559511519314e-05,3.08724933789035e-07,-5.78119951013915e-05,8.09613008619945e-08,-0.0248111796376867,-8.50994613317336e-09,-1.68060761548776e-07,4.02453852991411e-05,1.05267657614024e-15,-0.000597887369836746,0.00732400717663127,0.00097122158744586,4.60741508966256e-05,-6.3147821451214e-07,8.50866223243681e-07,8.15507394160975e-05,6.09066058157907e-07,-0.000117350505878758,-1.18354693722978e-16,-1.32904927061921e-06,-1.01878467321046e-05,0.000110578407910476,-0.00104267157696475,0.000239277751871284,3.8728064944608e-16,3.7743018444829e-06,3.40614953439489e-07,1.94525360543987e-06,-2.07400399881487e-16,-9.93423098702619e-05,-0.000171414949609303,1.03238838809337e-05,3.0085263091703e-16,0.000347641795941739,-0.00020368428504787,-7.9891053157224e-08,0.000979786905306465,2.73154150935844e-06,8.49345845956723e-05,2.23759823007334e-05,7.7800472960894e-08,1.2696648610209e-05,0.00233546149266695,-0.0492130353823472,2.01229098304717e-15,-0.0266316562628381,0.00122054835270989,-7.56840656368922e-06,1.22426454128433e-16,-0.00442789219506584,2.19181258440987e-14,8.01362863497721e-07,0.000780913364816255,-6.13151881483629e-06,-2.5223366692318e-06,4.04474153236647e-06,5.02916384956871e-06,-0.00578933361773435,-1.27118970741832e-15,0.000110009133978668,-0.143289556738963,-3.44253745161115e-07,5.35719929953347e-15,-3.06824450701345e-08,-1.08344973976786e-15,6.42607699995927e-08,-1.17230030342343e-06,8.36507159977876e-11,1.61626637680372e-07,-2.89485721320908e-09,-2.35867150060227e-09,9.86694638825162e-17,-1.39900770484508e-08,3.47292892680226e-06,0.000218695722684681,0.853189675796758,1.21561104741877e-06,-1.1652154904605e-15,3.79194829411465e-16,8.64133547851043e-09,-2.28569089974647e-06,2.45174911104923e-07,-4.25102665581817e-16,6.35770622084124e-15,-7.41706133945083e-16,3.95939232041215e-16,5.57627314380693e-09,-1.64709133037117e-16,-1.00539311524385e-15,-6.41710391560151e-16,4.02724955760012e-15,8.14032515052513e-16,-0.000302566012216182,-7.84369278242912e-16,-3.68267052298815e-17,1.57579077570971e-16,-9.38021054716713e-17
"t128",-0.0814264119668471,0.143867548075758,-0.151978226588127,-0.0816170911984523,0.00195401652631329,-0.0082366768283705,0.00198763499314492,-0.0146712252968596,0.230389612474228,0.0615427349846344,-0.000666334656139311,0.000330674968900442,6.62930260108274e-05,-0.00128979871539242,0.000982630571763569,-0.00250384517841993,0.00111314827972088,-0.010796048235144,0.00256654802521677,0.00458080046472143,-0.000760773830275672,0.0113715771710924,0.000337835250398158,-0.0028219301112503,0.238589797615674,-0.0798345857577912,-0.000758402456467152,0.277069653331177,0.00262543726990536,-8.74553712237605e-05,0.000342848866773094,-2.80692559141336e-05,3.28401512020925e-07,-6.15071453941851e-05,8.67712889010319e-08,-0.0265952427383457,-9.182360496658e-09,-1.81611620914021e-07,4.35008966002837e-05,1.34015266589521e-15,-0.000652807911072455,0.00800757783647936,0.00106235476283568,5.04941229189642e-05,-6.97292615670244e-07,9.46803554405457e-07,9.20302473044962e-05,6.87640407079609e-07,-0.000132611327675884,-7.82951814964583e-17,-1.52315396173352e-06,-1.16877135092307e-05,0.000128926092064302,-0.00121689103525233,0.000281149015720093,-1.25346853291851e-16,4.51418606159772e-06,4.0744423934803e-07,2.35953769056379e-06,3.86067725744925e-17,-0.000122510039260721,-0.000212348968364546,1.28765120646771e-05,-3.27281833270452e-16,0.000436683245398868,-0.000257835007707204,-1.027084808611e-07,0.00128339170543292,3.63313889571552e-06,0.000113313939740112,2.99013795150454e-05,1.05122861674645e-07,1.76095148532688e-05,0.00326981413500583,-0.0697899886979045,2.84663260984418e-15,-0.0380566169584343,0.00175653771588545,-1.09896671607227e-05,-5.61653842053878e-17,-0.00659659107347604,3.30734135830368e-14,1.24134830112232e-06,0.00121975336965031,-9.89610924207558e-06,-4.16402138571077e-06,7.44626602635062e-06,9.3836516803996e-06,-0.0117345502843678,-2.36300873308683e-15,0.000237141640377726,-0.319109572170385,-7.90790002593969e-07,1.21874734256541e-14,-7.13991404054041e-08,-2.75542732278614e-15,1.75243384276753e-07,-3.69558369224402e-06,5.00835289854247e-10,1.02008222901441e-06,3.17563271353175e-07,1.20124381008465e-08,5.74420504644905e-16,3.93755492746997e-08,-3.11808167594257e-06,-9.35474209118259e-05,-0.358488241066585,-3.99435554817799e-07,6.82657509571116e-16,-6.72802637550957e-17,-3.75751420250155e-11,-1.30364532734931e-07,1.70355900468432e-08,-6.21032053692997e-16,-2.70674704764397e-15,1.36440849188655e-15,-3.3299689609375e-16,2.07579109639437e-09,2.1591193006005e-15,-9.44171743346174e-15,-3.2423227817536e-15,-0.707106781186549,1.57384140993002e-14,-0.000165526378393919,7.91360469787928e-16,-1.85344269955096e-15,4.50346570937105e-16,2.73780094931011e-16
"t129",-0.0814264119668473,0.143867548075757,-0.151978226588127,-0.0816170911984517,0.00195401652631322,-0.00823667682837054,0.0019876349931448,-0.0146712252968596,0.230389612474228,0.0615427349846341,-0.000666334656139165,0.000330674968899956,6.62930260114138e-05,-0.00128979871539259,0.000982630571762875,-0.00250384517842052,0.00111314827972068,-0.0107960482351445,0.00256654802521687,0.00458080046472097,-0.000760773830275583,0.0113715771710926,0.000337835250397919,-0.00282193011125029,0.238589797615674,-0.079834585757791,-0.000758402456466969,0.277069653331177,0.0026254372699055,-8.74553712238913e-05,0.000342848866773446,-2.80692559135336e-05,3.28401512143074e-07,-6.15071453943204e-05,8.67712889716338e-08,-0.0265952427383442,-9.18236046962409e-09,-1.81611620747e-07,4.35008966002508e-05,1.28180565627241e-15,-0.000652807911072247,0.00800757783647913,0.00106235476283643,5.04941229190043e-05,-6.9729261554079e-07,9.46803554640946e-07,9.20302473044129e-05,6.87640407093758e-07,-0.000132611327675863,2.26085205737707e-16,-1.52315396177884e-06,-1.16877135090438e-05,0.00012892609206459,-0.00121689103525274,0.000281149015719941,2.83265427289247e-16,4.51418606175027e-06,4.07444239542306e-07,2.35953769038111e-06,1.25127707894252e-16,-0.000122510039260681,-0.0002123489683649,1.28765120644123e-05,8.93037639438002e-17,0.000436683245398299,-0.000257835007707322,-1.02708480829057e-07,0.00128339170543371,3.63313889555907e-06,0.000113313939740235,2.99013795156632e-05,1.05122862048719e-07,1.76095148529576e-05,0.00326981413500604,-0.0697899886979037,2.62482451288666e-15,-0.0380566169584348,0.00175653771588542,-1.09896671607838e-05,-3.38741694277236e-16,-0.00659659107347665,3.28892058902342e-14,1.24134830125242e-06,0.00121975336965077,-9.89610924382375e-06,-4.16402138570145e-06,7.44626602598567e-06,9.38365168054044e-06,-0.0117345502843686,-2.39262545827816e-15,0.00023714164037731,-0.319109572170388,-7.90790002801597e-07,1.21911540021603e-14,-7.13991401826412e-08,-3.44478877196982e-15,1.75243383916202e-07,-3.69558369334253e-06,5.0083553579704e-10,1.02008222745316e-06,3.17563271051875e-07,1.20124379697072e-08,5.53381953054065e-16,3.93755494790854e-08,-3.11808167614272e-06,-9.35474209089027e-05,-0.35848824106659,-3.99435555844979e-07,4.01355938377495e-16,1.26607819616187e-16,-3.75764239225603e-11,-1.30364531918635e-07,1.70355894427935e-08,-1.70495030956481e-16,-1.6026163268445e-15,-1.95327077417981e-15,1.93496127476596e-17,2.07578900309898e-09,-4.55718082456932e-15,1.04285888599634e-14,3.82682170896101e-15,0.707106781186547,-1.54293242586035e-14,-0.000165526378407557,-3.96962729178334e-16,1.77373407414216e-15,-5.19955936740198e-16,-5.27672973316715e-16
"t91",-0.0810633279326474,0.143069514657371,-0.151084207863972,-0.0809667561224465,0.00192541508466022,-0.0081123736521511,0.00193185908455236,-0.0141791112057705,0.220094968158348,0.0586538328262091,-0.000631129873501536,0.000312683853796347,6.26200328085746e-05,-0.00121084561271018,0.000920619038798188,-0.00228673201265686,0.00101523904271856,-0.00978345656141496,0.00232438158764398,0.00412159526608828,-0.000682269390594884,0.00999677336890239,0.000290560662369593,-0.00242095327730227,0.203479844311404,-0.068032455597065,-0.000634595036702375,0.230579311555727,0.0021779035463539,-7.16382226962594e-05,0.000278602939628152,-2.26075266553083e-05,2.61650829520041e-07,-4.89700463244206e-05,6.69434571373275e-08,-0.0205060980420576,-6.87523930400643e-09,-1.35061592929986e-07,3.23153799357059e-05,7.07257682302293e-16,-0.000462576715488501,0.00563729014031873,0.000746233409230983,3.51385657210465e-05,-4.67252951746471e-07,6.09384368370188e-07,5.47499264317297e-05,4.08014219528685e-07,-7.82612892842316e-05,-5.77257140059659e-17,-8.23873077647399e-07,-6.27975991345908e-06,6.18841849476144e-05,-0.000579772349733221,0.000127168167796558,-6.35600435822973e-16,1.75275292286614e-06,1.57991006919354e-07,7.94977092586887e-07,-8.06837423488932e-17,-3.37847559498516e-05,-5.49815131240389e-05,3.00620124153261e-06,-1.43883835351963e-16,9.02948505347029e-05,-4.57824983460184e-05,-1.21576425199088e-08,5.88443735187322e-05,-5.2283396724794e-08,-3.00200617959611e-06,-9.86637871019371e-07,-8.12031225022790e-09,-3.2306852502938e-06,-0.000727244872160117,0.019256039315911,-4.64538248315727e-16,0.0117271033034972,-0.0005940283142928,4.13654967591927e-06,1.00662360976771e-16,0.00321996691032511,-1.51796596190189e-14,-8.23825446612323e-07,-0.000856177610399467,8.47440403537337e-06,4.02287199525054e-06,-1.14487790650142e-05,-1.51375554412032e-05,0.0247571279008185,6.67014261521691e-15,-0.000596683655984026,0.876167629523573,2.35199113520289e-06,-3.31233238684964e-14,2.19396560682616e-07,8.40335941617057e-15,-7.81019092718283e-07,2.25076154736891e-05,-1.31767826245331e-08,-3.14317189667656e-05,5.65808515630341e-06,9.33041834367641e-08,-1.13519990249383e-15,2.18337807978229e-07,-7.35060430012311e-06,-3.70414439462842e-05,-0.122370400663379,1.89344962831745e-07,1.06374371127125e-16,-4.26477393646351e-16,8.56588876832341e-09,-2.53301774178752e-06,2.77109700714791e-07,1.22349562341561e-15,-1.30405596522823e-15,2.59791498540422e-15,-3.71899321099999e-17,8.28747476984672e-09,2.1047257026146e-15,7.71516487063587e-17,-3.09756468552055e-16,2.4357030301087e-15,1.47915701330914e-15,-0.000461563017488001,3.64987402155543e-16,-1.64994642447067e-16,1.07723413988511e-16,2.00185570083771e-17
"t118",-0.0799610969738568,0.140633923328482,-0.148351163231389,-0.0789580676362477,0.00183406386955468,-0.00771443765518642,0.00174076387843086,-0.0124420815222076,0.18140277998744,0.0476526129274084,-0.000492306568202219,0.000241063091338575,4.7909423848802e-05,-0.000883096244478021,0.000660111773809632,-0.00121725557469158,0.000528582063606269,-0.00452830257376741,0.00106224048087106,0.00161708184346753,-0.000243977519634972,0.00106585854836938,-8.04064140410329e-05,0.000800622716974275,-0.0952509183022629,0.0331802542199003,0.000658440595240976,-0.28789083337235,-0.00301910350992588,0.000146955531961654,-0.000728318409959563,7.76941938007631e-05,-1.2810861401241e-06,0.00024578465485192,-1.68241530588587e-06,0.544662091285443,-1.45125046581607e-07,-2.17428465324339e-06,0.000502000811159149,1.02540141106827e-14,-0.0034128613402201,0.0395837374752117,0.00515936680921116,0.000229092841237811,-2.58930425598045e-06,3.06191359725124e-06,0.000251806392035352,1.87360658790931e-06,-0.000358291131196883,3.36015888214631e-17,-3.69634491402326e-06,-2.81781913081753e-05,0.000284510234609034,-0.00267276237597837,0.000599178426680606,-1.05241345181833e-17,8.9875680410136e-06,8.10806007605562e-07,4.48730131187745e-06,-1.64833174741021e-16,-0.000222090003748808,-0.000380270089442759,2.26509284464328e-05,3.90207445860115e-17,0.000754459786191625,-0.000437087726489378,-1.67858471488029e-07,0.00201071206029547,5.5042617096681e-06,0.000170540849660541,4.48435054932544e-05,1.53942583984018e-07,2.43859953054628e-05,0.00443755336314692,-0.0921337495339749,3.35389488255666e-15,-0.0494132898363232,0.00224570464359283,-1.37759098961274e-05,-5.26736988960083e-17,-0.00780324412514963,3.88793101855613e-14,1.33754973141602e-06,0.001287115651408,-9.57398716143866e-06,-3.77579131067684e-06,4.5165279004692e-06,5.33213932933532e-06,-0.00378292395352558,-3.49751907957046e-16,3.0025074577624e-05,-0.00563275206139556,7.11100463066143e-08,1.0346841528862e-16,9.71513899926992e-09,5.08636444400421e-16,-1.35288939367398e-07,5.5628626693385e-06,-5.15842903006442e-09,-1.24902667696042e-05,2.73760151505071e-06,5.04377513427983e-08,-1.46150873041788e-16,1.24637672290148e-07,-4.4956407410392e-06,-4.35455046370406e-06,-0.00150468857311429,2.56710144842622e-07,-4.20288038635154e-16,-1.62311899896292e-16,7.47256555120864e-09,-2.21643075897925e-06,2.42774328029243e-07,-2.9353779839874e-16,-2.23796214612096e-15,-3.98382528349597e-15,-1.04435662884641e-15,7.82151947413175e-09,-0.707106781186546,1.49914051686035e-15,-4.60300633603661e-15,-2.80088735863615e-15,2.16271899332629e-15,-0.000470305811771702,-3.2762881707857e-16,2.24414763856867e-16,-2.62753378045704e-16,-2.690021036199e-16
"t119",-0.0799610969738568,0.140633923328481,-0.14835116323139,-0.0789580676362479,0.00183406386955467,-0.0077144376551858,0.00174076387843061,-0.0124420815222082,0.181402779987441,0.0476526129274081,-0.000492306568202653,0.000241063091338298,4.79094238489131e-05,-0.000883096244477827,0.000660111773809841,-0.00121725557469127,0.00052858206360628,-0.00452830257376674,0.00106224048087082,0.00161708184346721,-0.000243977519634977,0.00106585854836917,-8.04064140413213e-05,0.000800622716974465,-0.0952509183022645,0.0331802542199003,0.000658440595241033,-0.287890833372349,-0.0030191035099257,0.000146955531961928,-0.000728318409960259,7.76941938005556e-05,-1.28108614051034e-06,0.000245784654852589,-1.68241530670385e-06,0.54466209128544,-1.45125046893135e-07,-2.17428465343811e-06,0.000502000811159314,1.01643901171269e-14,-0.0034128613402207,0.0395837374752119,0.0051593668092097,0.000229092841237219,-2.58930425572178e-06,3.06191359736034e-06,0.000251806392034328,1.87360658800106e-06,-0.000358291131196379,1.49498346328126e-17,-3.69634491431018e-06,-2.81781913084428e-05,0.00028451023460878,-0.00267276237597779,0.000599178426680577,-1.94374997820988e-17,8.98756804086214e-06,8.10806007329644e-07,4.48730131190587e-06,7.03332955385564e-17,-0.000222090003748694,-0.000380270089442672,2.26509284462396e-05,2.6962129576373e-17,0.000754459786191207,-0.000437087726489356,-1.67858471275045e-07,0.00201071206029526,5.50426170805091e-06,0.000170540849660103,4.48435054927476e-05,1.53942584689199e-07,2.43859953054259e-05,0.00443755336314719,-0.0921337495339755,4.02429747628411e-15,-0.0494132898363231,0.00224570464359277,-1.37759098961519e-05,1.15320188367479e-16,-0.00780324412514774,4.01172707646415e-14,1.33754973102358e-06,0.00128711565140772,-9.57398716140614e-06,-3.77579131184192e-06,4.51652790095958e-06,5.33213932845864e-06,-0.00378292395352281,3.68814430130529e-16,3.0025074577624e-05,-0.00563275206139961,7.11100465445662e-08,4.15326749377128e-16,9.71513978273474e-09,-5.62790457362612e-16,-1.35288940518495e-07,5.56286267352438e-06,-5.15843001497824e-09,-1.24902667717835e-05,2.73760151325918e-06,5.04377516897379e-08,2.4800935754324e-16,1.24637669315362e-07,-4.4956407443317e-06,-4.35455046232397e-06,-0.00150468857311491,2.56710145072547e-07,4.48005851173171e-16,1.52268147091214e-16,7.47256629958427e-09,-2.21643076030696e-06,2.42774327801005e-07,1.89862852621685e-16,2.03098608484522e-15,4.54604408605781e-15,9.62580661280032e-16,7.82152049216202e-09,0.707106781186549,-1.00312054116976e-15,4.57942487125589e-15,3.71443389181386e-15,-1.18582504344006e-15,-0.000470305811762223,3.11504953979377e-16,-2.31449208915299e-16,2.5064690457577e-16,2.04506688689701e-16
"t130",-0.0800741476268944,0.140880777934313,-0.148627143113225,-0.0791562262079794,0.00184239248222016,-0.00775051450849162,0.00175527288618127,-0.0125629982769437,0.183591911449752,0.0482455731443036,-0.000498809170125632,0.000244281554646543,4.85526633575498e-05,-0.000895094992331577,0.000669037194878805,-0.00122109375855572,0.000529497661248809,-0.0044953409062079,0.00105331505715178,0.00157797822995101,-0.000235209516918047,0.000631771514348428,-0.000112174580841527,0.00109201902425487,-0.125842924192255,0.0437145886193695,0.000851119691314128,-0.373778534027682,-0.0039361300876862,0.000196973607649675,-0.00100481223898435,0.000112412088460244,-2.04389117571168e-06,0.000395694931753676,1.67009970497268e-06,-0.445536164323575,-1.05160836663231e-07,-1.70230037061517e-06,0.000396943434360621,9.02752510715058e-15,-0.00325656147600269,0.0382074253552753,0.00499792793044355,0.00022498561768288,-2.6461047133639e-06,3.2188799379588e-06,0.000275091856345366,2.04906241878883e-06,-0.00039269924463279,-1.1753096179436e-16,-4.17904874773096e-06,-3.19261477571539e-05,0.000333085309654605,-0.00313530575276879,0.000712333561823855,-1.54151466141786e-16,1.10690114440953e-05,9.98866636236225e-07,5.68709233128812e-06,1.77182851392868e-16,-0.000291484520983328,-0.000504027803715622,3.04786171279785e-05,-9.52085962584249e-17,0.00103164758458748,-0.000608505295353839,-2.42658565590098e-07,0.00305190653955512,8.72138212995612e-06,0.000272642956711458,7.20392507501625e-05,2.55804213808975e-07,4.42399838806811e-05,0.00833604405024693,-0.182054563965697,7.64094266652706e-15,-0.100826731313704,0.0047272496952211,-3.02263568782384e-05,3.874622672161e-17,-0.0195957386075863,1.02686657257056e-13,4.39669219888971e-06,0.00454620674355728,-4.89190689282213e-05,-2.876332350915e-05,-1.89556607736115e-05,-1.82661177988689e-05,0.00558886615975367,-1.17019744955228e-16,-2.8496543405818e-05,0.00359529571998302,-5.00179992836782e-08,-9.22005524138623e-17,-6.28791839567604e-09,-2.21322528297736e-16,3.82070515245279e-08,-6.9126080793052e-07,-6.34331915110005e-10,-1.64584028957641e-06,6.90739638569164e-07,1.64185025672579e-08,1.68648672075136e-16,4.54540616256032e-08,-2.02491122579859e-06,-2.13395357991141e-06,-0.000662992164122471,1.30251819890841e-07,-2.83459380065952e-16,-5.64046934992066e-17,4.15392564733597e-09,-1.2573349303332e-06,1.38306864397856e-07,-3.06882679279355e-16,6.32745848991303e-16,-5.91240516884081e-16,-2.3685039101164e-16,5.02357548046634e-09,4.92089532609306e-16,1.74306762350108e-15,5.51149157308104e-15,1.71359100080523e-14,0.707106781186546,-0.00032991146029879,2.91534251786084e-16,1.23417071427082e-15,-8.30601107902329e-16,-2.92042108305545e-16
"t131",-0.0800741476268944,0.140880777934313,-0.148627143113225,-0.0791562262079795,0.00184239248222012,-0.00775051450849154,0.00175527288618138,-0.0125629982769435,0.183591911449752,0.0482455731443033,-0.000498809170125736,0.000244281554646494,4.85526633574734e-05,-0.000895094992331605,0.000669037194879048,-0.00122109375855607,0.000529497661248511,-0.00449534090620773,0.00105331505715182,0.00157797822995143,-0.000235209516918217,0.000631771514348595,-0.000112174580841294,0.00109201902425482,-0.125842924192254,0.0437145886193689,0.000851119691314142,-0.373778534027679,-0.00393613008768609,0.000196973607649443,-0.00100481223898434,0.00011241208846026,-2.04389117603062e-06,0.000395694931753378,1.67009970463667e-06,-0.445536164323572,-1.0516083687848e-07,-1.70230037053486e-06,0.000396943434360954,9.1084572409686e-15,-0.00325656147600242,0.0382074253552741,0.00499792793044401,0.000224985617682644,-2.64610471344752e-06,3.21887993783281e-06,0.000275091856344833,2.04906241883595e-06,-0.000392699244632241,-1.35339797050062e-16,-4.17904874786841e-06,-3.19261477569732e-05,0.0003330853096545,-0.00313530575276807,0.000712333561823739,-1.17364529470631e-16,1.10690114442043e-05,9.98866636435625e-07,5.68709233124015e-06,-9.43646651475734e-17,-0.000291484520983911,-0.000504027803715312,3.0478617127978e-05,5.71621640975343e-16,0.00103164758458744,-0.000608505295354012,-2.42658565867246e-07,0.0030519065395551,8.72138213012213e-06,0.000272642956711348,7.20392507502221e-05,2.55804213319515e-07,4.42399838810319e-05,0.00833604405024667,-0.182054563965696,7.98597935301949e-15,-0.100826731313703,0.00472724969522112,-3.02263568778162e-05,-1.69201191882239e-16,-0.0195957386075859,1.02514156245984e-13,4.39669219848404e-06,0.0045462067435577,-4.89190689283324e-05,-2.87633235088848e-05,-1.89556607736194e-05,-1.82661177988339e-05,0.00558886615975438,1.37091862031268e-16,-2.84965434048656e-05,0.00359529571998451,-5.0017998785345e-08,-1.38566007904959e-16,-6.28791828131473e-09,1.95595844388367e-16,3.82070515307078e-08,-6.91260808157769e-07,-6.34332606187669e-10,-1.64584029005606e-06,6.90739636658366e-07,1.64185027676896e-08,2.91204786312117e-17,4.54540620322536e-08,-2.02491122560169e-06,-2.13395357976691e-06,-0.000662992164122108,1.30251819355977e-07,4.68967534992301e-17,4.28925569900025e-17,4.15392567029734e-09,-1.25733493031542e-06,1.38306863336476e-07,1.84473356482946e-16,-9.43950391554683e-16,9.56964050434933e-16,1.92275648076463e-16,5.02357422240218e-09,-2.77641656647732e-15,-1.7035803243486e-15,-5.65684073563483e-15,-1.42319734470071e-14,-0.707106781186549,-0.000329911460306112,-1.89345000993592e-16,-1.4337606191065e-15,7.7826819319178e-16,2.69730785855418e-16
"t52",-0.0788569087649202,0.138216153523336,-0.145645776226352,-0.0770046588546018,0.00175028972535418,-0.00735100537576246,0.00158664671758624,-0.0111189322341915,0.155423820093718,0.0404662230333435,-0.000408188266814741,0.000198567096202779,3.92982583085344e-05,-0.000706405569930929,0.000523588552918786,-0.000854805985303506,0.000368349570049803,-0.00303494288194361,0.000709040352457092,0.0010294471914621,-0.000151001310313313,0.000365944483722375,-5.73603205852155e-05,0.00054996239411116,-0.0610935418355772,0.0211162852074282,0.00036393378799464,-0.153692765159622,-0.00158053417992309,7.16741113437232e-05,-0.000341795626702071,3.5294040572011e-05,-5.769530977308e-07,0.000110869409299053,3.16591649573601e-07,-0.0837194545712219,-1.10777691425734e-08,-1.47279106899631e-07,3.31356374432962e-05,3.50861215150701e-16,0.000146160206255713,-0.00237751305085172,-0.000340445781504533,-2.08847562622331e-05,5.04973780735213e-07,-9.40826135902365e-07,-0.000132392551536853,-9.98635319056146e-07,0.000196304017567872,2.56207142937222e-16,2.90174377353075e-06,2.26262027219386e-05,-0.000312803294700924,0.00298971305010426,-0.00074932958803027,8.1667489388618e-17,-1.45753205228367e-05,-1.31742703110458e-06,-8.71841845641162e-06,1.97456158403472e-17,0.000523225388190236,0.000941579728601354,-6.0323925111597e-05,-4.40323418930989e-16,-0.00216299681712608,0.00135468141306875,6.04807235825324e-07,-0.00862166983487435,-2.70954745116867e-05,-0.000862642414575645,-0.000230153207397415,-8.71311345653136e-07,-0.000173629610285718,-0.0343353985013682,0.799078570226704,-3.45918054441746e-14,0.459175402011632,-0.0222610469585159,0.000148359133905482,7.97717613271445e-16,0.107835643411737,-5.79357714474862e-13,-2.84734996114528e-05,-0.030435675153029,0.000371828850130348,0.000237850067087393,0.000229352889060938,0.000231145406679251,-0.0928341363379299,-6.05083509426467e-16,0.000578678455473144,-0.0812757908457288,1.25380773955483e-06,3.44007548774948e-15,1.64654874590923e-07,-5.20810043791806e-16,-1.7871012586956e-06,6.48936371248354e-05,-4.78183559305059e-08,-0.000114722342504535,2.19608234950852e-05,3.69048329479805e-07,4.10453261649594e-17,8.64990415386772e-07,-2.74926359171163e-05,-2.45342342153024e-05,-0.00759776762149288,1.43260932163451e-06,2.97104364636455e-16,-7.9447090306937e-17,3.8179956755791e-08,-1.10827810962631e-05,1.20833234209259e-06,-4.17939723166546e-17,1.89417065545136e-16,3.96026857531019e-16,1.69386184083292e-16,3.3513163512129e-08,-2.12239638515322e-16,-7.36834684667963e-16,-1.36374889050481e-16,6.3046424949858e-16,3.34187095197232e-16,-0.00175088638712782,5.18605834850273e-17,-8.4011648102742e-17,-4.09354599176625e-18,-1.8869817551024e-16
