,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,13.239818,1.9804491,3.8397353,5.9138117,6.0324516,4.3372226,7.264838,4.4509373,3.6841216,6.3896093,4.7988286,1.0569605,4.672155,4.4064364,6.5297794,4.4823127,5.6059275
t2,13.243664,1.9839878,3.8257537,5.9065156,6.0291185,4.3374157,7.2677073,4.4500575,3.67559,6.397824,4.807583,1.0508709,4.6637516,4.4026656,6.532961,4.4827466,5.6103406
t3,13.2721195,1.9352165,3.7628832,5.931215,6.0784616,4.3677874,7.326574,4.421205,3.6074536,6.4480534,4.8351016,1.021595,4.599852,4.339837,6.5687704,4.453648,5.67435
t4,13.20741,1.9392967,3.8231282,5.9399447,6.039522,4.312246,7.30505,4.4924793,3.5660017,6.48581,4.832982,1.0498157,4.6539903,4.314695,6.526857,4.437998,5.724364
t5,12.520018,2.476085,4.9395905,5.8768725,4.656338,3.6792734,5.6248565,5.3851075,4.7003,6.1047935,4.9448566,1.7878494,5.466604,5.4654193,6.1287456,3.987709,4.635402
t6,-3.7055943,4.1266127,1.5214643,4.6276426,5.3050475,3.6599236,4.228364,3.0077918,5.475036,7.597743,3.6200705,5.085532,3.6547232,3.9788435,5.9054346,3.3623521,2.8616774
t7,-3.7449813,4.044369,1.4421791,4.65833,5.2853565,3.6026428,4.19169,2.9289105,5.4419446,7.581452,3.52739,5.044863,3.7331262,3.9139428,5.9309216,3.434671,2.8801033
t8,13.163639,1.8884634,3.8893836,6.009854,6.144679,4.2581763,7.2822957,4.514304,3.6072156,6.4552965,4.7577157,1.1366148,4.730266,4.3493757,6.4507985,4.412454,5.6795936
t9,13.181909,1.8785601,3.8647459,6.0081043,6.1343327,4.2845902,7.3187037,4.504708,3.579079,6.4763913,4.7827635,1.1146172,4.704018,4.319319,6.479297,4.401348,5.706824
t10,13.169405,2.1492414,4.109527,5.7634726,5.7729096,4.2827234,6.859041,4.592095,4.109829,6.1654463,4.755059,1.216563,4.9469113,4.809613,6.4052367,4.454394,5.210032
t11,-3.71196,4.0642548,1.4961784,4.710104,5.336282,3.6324158,4.290676,3.0258374,5.435758,7.6130753,3.654865,5.011999,3.7223525,3.9602284,5.9965577,3.3550124,2.9391057
t12,13.264357,2.0885568,4.013942,5.869734,5.903529,4.3930783,7.157751,4.4249344,3.9811747,6.2245164,4.72677,1.0862192,4.8195744,4.592123,6.5255394,4.5760837,5.3589
t13,13.232535,2.056222,4.0066547,5.8977394,5.8056417,4.4141507,7.125475,4.431504,3.8854456,6.2176967,4.754094,1.0174589,4.7053533,4.5429993,6.588525,4.575348,5.47954
t14,12.893313,2.1999235,4.429458,5.746021,5.304856,4.019577,6.2807927,4.9061713,4.3851714,6.1541433,4.7864485,1.4901572,5.1256404,5.1718965,6.166125,4.230623,4.9303412
t15,12.489686,2.3266866,4.879197,5.9162245,4.6442847,3.8108344,5.650817,5.4086185,4.62809,6.2206483,5.009557,1.7262247,5.44677,5.449614,6.1323895,3.9271572,4.7146525
t16,13.2094755,2.0370312,4.1018596,5.905438,5.8159485,4.4180975,7.1316047,4.4823456,3.9985948,6.1553097,4.7577567,1.1036533,4.8425565,4.6472487,6.563195,4.512697,5.3588176
t17,12.947647,2.1084461,4.2687964,5.874747,5.48646,4.054068,6.552327,4.815501,4.150075,6.269715,4.823827,1.3629107,5.009635,4.9326406,6.2643337,4.3218474,5.1494412
t18,13.195472,2.0615635,4.02347,5.874278,5.860504,4.4039693,7.0562572,4.538484,3.9045362,6.2156997,4.7375226,1.0886378,4.7851853,4.613445,6.5594554,4.4932427,5.4190407
t19,13.242103,2.1075366,4.0217166,5.835287,5.8937287,4.362465,7.060219,4.475033,3.9920785,6.2026086,4.765514,1.1334252,4.8156257,4.651903,6.4938817,4.531394,5.338803
t20,13.254926,2.0472825,4.057682,5.8715386,5.80176,4.4366226,7.202372,4.437016,3.9315984,6.186113,4.817029,1.0573815,4.7736115,4.5428996,6.6329627,4.507924,5.4335794
t21,13.2335825,2.1511025,3.971116,5.7968698,5.9582777,4.2950244,6.926244,4.478798,4.058229,6.213203,4.6963954,1.164062,4.825346,4.752418,6.3718114,4.6008825,5.2551084
