,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,-0.19334193,19.900383,-0.972993,-0.2710922,-0.13346255,0.79255205,14.722669,-0.27136654,-1.0297772,-0.7591189,0.0116256215,-0.6280908,0.78984606,1.6522974,3.0220294,-0.0048405863,0.00075377
t2,-0.29024538,21.050173,-0.9188098,-0.28423288,-0.11269568,0.8512154,15.728939,-0.20480026,-0.970624,-0.77551097,0.025685227,-0.42286223,0.8108901,2.5833304,2.104182,-0.028850706,0.00078413694
t3,-0.31852332,19.225826,-0.7686493,-0.26039687,-0.07414807,0.78223777,14.417549,-0.12226536,-0.8172476,-0.69762975,0.033371307,-0.21375093,0.7230069,2.8460279,1.1755682,-0.04099053,0.000807995
t4,-0.30547762,15.53147,-0.57719517,-0.21324784,-0.031827226,0.621332,11.5585575,-0.056415286,-0.56386244,-0.5466178,0.032982334,-0.052421432,0.5816545,2.656771,0.25417575,-0.044558313,0.000786834
t5,-0.029334456,2.5588977,2.3205667,-0.056246553,2.7638834,0.034748245,0.906077,2.6179435,-0.17772827,-0.008474583,0.012649595,-0.011541462,0.03861547,-0.0013884947,0.05121897,-0.017979164,0.20892406
t6,14.777842,-0.087256946,-0.52753156,1.4484988,-0.10142788,0.7652826,0.039840207,3.5917935,7.431638,1.0571307,12.792309,-1.5322473,0.74817324,-0.36941445,9.89476,16.412115,0.004694727
t7,14.647242,-0.25689006,-0.4308785,3.4537096,-0.12631689,0.63511676,0.06715214,6.033364,10.213848,5.8876896,15.06733,-1.2419323,0.71870244,-0.36426613,9.453958,16.062784,0.0044728457
t8,-0.29368368,14.037537,-0.498515,-0.18933935,-0.029328058,0.567232,10.34688,-0.06417166,-0.5294756,-0.48184887,0.02723855,-0.100675516,0.54078376,2.2098403,0.40025663,-0.04123853,0.0004887995
t9,-0.2919658,13.8903,-0.49193355,-0.18759754,-0.028299816,0.56049204,10.240404,-0.064152054,-0.5253718,-0.47569025,0.02705057,-0.097103484,0.53477114,2.1967015,0.37844062,-0.04107469,0.00048864767
t10,-0.5529609,10.837803,-0.8698625,-0.12173841,-0.109433755,0.83730686,11.684582,0.90292865,-0.017572975,-0.42585304,0.07963118,6.399607,0.44538838,10.862866,0.30160278,-0.14584117,0.0027785802
t11,13.853094,3.1724336,-0.6141287,-0.0042881668,-0.14525051,0.89237773,1.2180103,0.18141943,4.8548126,-0.19175759,12.500229,-1.9552184,0.8905561,-0.37167373,12.840394,17.188328,0.004274158
t12,-0.78044575,18.286798,-0.7880071,-0.21472646,-0.14679405,1.3291572,17.314169,-0.14312509,1.0353512,-0.5274394,0.10575242,8.451754,0.6890571,9.538412,0.22324142,-0.17331423,0.0022143498
t13,-0.77709216,16.403925,-0.69079506,-0.19068767,-0.14260298,1.3121468,16.150665,-0.13110419,1.5443195,-0.4550043,0.10503658,8.906998,0.621498,9.503522,0.24656487,-0.17701212,0.002275418
t14,-0.48167235,7.1562247,-0.50945514,-0.12057687,-0.094247706,0.8368144,8.322796,0.7006368,0.98879486,-0.29587415,0.06602387,5.741881,0.3157378,8.743338,0.28881896,-0.116349146,0.0031050253
t15,-0.35449842,2.4361322,-0.3235572,-0.10294132,-0.080984764,0.8762297,4.738524,0.6816163,1.163118,-0.21666376,0.046919122,3.6121304,0.20749824,7.189574,0.27035502,-0.07602427,0.003155973
t16,-0.7418486,15.505942,-0.6894894,-0.18180326,-0.13329697,1.2514241,15.3511305,-0.08146063,1.5545475,-0.43937415,0.102778085,8.558425,0.5972911,9.473834,0.24856703,-0.17269883,0.0022370208
t17,-0.6558277,9.776524,-0.46770373,-0.1296229,-0.12008925,1.0891631,11.101698,-0.016806994,2.620093,-0.26807347,0.08525459,8.239909,0.37766817,8.275674,0.31125742,-0.15917741,0.0027622217
t18,-0.75812495,15.450849,-0.6595975,-0.17582835,-0.1412555,1.2624495,15.373421,-0.11100087,1.7131236,-0.42538893,0.10293344,8.959845,0.58960867,9.426561,0.251127,-0.17647344,0.0022687484
t19,-0.7076307,13.490824,-0.605303,-0.1535864,-0.12998432,1.2051544,14.003707,-0.054864068,2.0512247,-0.3751304,0.09874363,8.741323,0.52188987,9.2204895,0.26667324,-0.1738449,0.0022462746
t20,-0.7419368,15.620457,-0.6855603,-0.18018357,-0.13429022,1.2602421,15.485157,-0.08926738,1.559569,-0.44036663,0.102795616,8.5850115,0.59899783,9.439304,0.24489647,-0.17364746,0.0021563182
t21,-0.5459161,13.853419,-1.3279561,-0.14312468,-0.13952805,0.84051317,14.56064,1.6528671,-0.91915596,-0.6420967,0.09074622,5.834916,0.58922493,14.373048,0.32356173,-0.14863777,0.0030216232
t22,13.453784,-0.16184781,-0.02176891,2.4572809,-0.21851517,1.1874286,1.0348661,3.4820294,11.463003,7.4425573,18.499805,-1.7099655,0.96181697,-0.3992069,17.842356,18.979006,0.0037321646
t23,-0.15945701,12.549307,4.5116925,-0.19548339,5.3348813,0.10748936,5.7541265,4.1007166,-0.8346937,-0.3277467,0.027645951,-0.23137888,0.27259403,-0.12228693,0.00032650615,0.10819034,9.713172e-05
t24,-0.5160559,11.956637,-1.2978401,-0.1251294,-0.13489592,0.7566367,13.096767,1.8209589,-0.9055721,-0.5959166,0.08279578,5.5544305,0.5176956,14.128079,0.3532403,-0.14238194,0.003278244
t25,14.717018,-0.09913303,-0.57308525,1.740132,-0.10842292,0.7500923,0.058203086,4.119922,7.8773084,1.1855286,13.66944,-1.5898836,0.79217196,-0.39095053,10.043798,16.788153,0.0046228976
t26,-0.6019062,11.114608,-0.69504255,-0.13682392,-0.101945624,0.96711195,11.7045965,0.43955508,1.1577924,-0.37046015,0.084372304,7.0289016,0.46007937,9.697219,0.28340286,-0.15519291,0.0024768503
