accepted_species,estimate
t202,-1.3362200521348053
t52,-2.1088316853826536
t197,0.697651393952483
t221,0.6822623929891475
t187,0.5567430206554486
t179,0.9444636441551505
t118,0.5167681919265915
t66,0.31598398973845515
t21,0.27541379865785937
t2,-1.0688313668662937
t153,0.30969433335392355
t100,0.21315708495978133
t63,0.02324095581398973
t110,-0.6810115444569304
t178,-0.29542580568713234
t139,-0.2722128776084322
t175,1.064571877787078
t223,0.1628316444444021
t78,0.392811798222033
t236,0.3255781088046677
t237,0.32608455514459017
t136,0.16751065784587346
t96,0.8865404306323189
t31,0.28979416335952785
