"accepted_species","sorted"
"t40",1.37665339710987
"t41",1.36967299289248
"t19",0.98667456378671
"t60",1.07162805239204
"t69",0.959912033329823
"t70",0.88600798240593
"t39",1.0776465487027
"t9",0.793090837012067
"t23",0.957149181258078
"t24",0.843388298129824
"t1",0.207300319498499
"t61",0.143570187706087
"t188",0.0807541120062469
"t189",0.0953102921415196
"t91",0.0905481802643452
"t35",-0.000907857676605216
"t58",-0.11891203647451
"t150",-0.130234127857706
"t151",-0.101257514813524
"t81",-0.128431175651109
"t45",-0.172297117018844
"t46",-0.30127925625203
"t13",-0.882796914018108
"t26",-1.17063483829096
"t27",-0.894818641777558
"t20",-0.746528340070744
"t14",-0.636686693686852
"t17",-0.77554125240648
"t18",-0.349221910842415
"t15",-0.644470057919447
"t12",-0.706441204816535
"t8",0.139612293770736
"t30",-0.671115222521872
"t31",-0.65904244504539
"t32",-0.820346985980617
"t36",-1.21334857421231
"t128",-1.32590850062189
"t167",-1.31514102909165
"t168",-1.25189313374595
"t127",-1.37117303265284
"t171",-1.44119985988992
"t217",-1.41400327247577
"t221",-1.40123390709027
"t222",-1.38842684059046
"t198",-1.44926224606189
"t215",-1.40771319064262
"t216",-1.37991527026154
"t103",-1.44914499186233
"t223",-1.35350365592984
"t224",-1.33644148868821
"t205",-1.46508875815846
"t206",-1.42895702488213
"t133",-1.37456470924301
"t84",-1.40357268367918
"t71",-1.42815357648207
"t89",-1.42239795531817
"t241",-1.31689587115386
"t242",-1.31673446320175
"t209",-1.37050804908346
"t210",-1.31798780783371
"t125",-1.30388638986484
"t85",-1.36711394053794
"t76",-1.37313938713349
"t77",-1.19051607502185
"t131",-1.28446014657526
"t132",-1.34739413507722
"t139",-1.45223281861208
"t140",-1.42455032990658
"t135",-1.42484752972258
"t136",-1.40658672275503
"t56",-1.27332543594066
"t62",-1.22647153163858
"t63",-1.08395193116842
"t16",-0.900716422911132
"t37",-0.691801622226744
"t141",-0.539236562387091
"t142",-0.607171885336046
"t207",-0.546308781826811
"t208",-0.562048488323654
"t177",-0.571249848037221
"t232",-0.546057956918708
"t233",-0.547514801465573
"t211",-0.501967855022849
"t195",-0.576953947339362
"t239",-0.549153694154792
"t240",-0.555871289144323
"t186",-0.61769257175271
"t187",-0.591487141216883
"t220",-0.524890637368655
"t235",-0.553283009544773
"t236",-0.565827096374244
"t143",-0.558074434878207
"t193",-0.523684966072461
"t194",-0.549097508203946
"t184",-0.567600400684143
"t129",-0.531340503106257
"t134",-0.635915631217923
"t196",-0.55417784614251
"t197",-0.578271023275138
"t190",-0.342552770096237
"t199",-0.333661933544698
"t200",-0.34678500163202
"t191",-0.344841878446401
"t192",-0.288499443229503
"t174",-0.41651365261121
"t225",-0.37800505803053
"t226",-0.40137351960599
"t227",-0.401796467092753
"t201",-0.252071846926064
"t202",-0.266312203464997
"t154",-0.399549910376115
"t155",-0.432028621961973
"t203",-0.509572074940287
"t204",-0.519442513274229
"t118",-0.482247261797569
"t146",-0.485456599451362
"t185",-0.510033323730127
"t212",-0.525051689625512
"t218",-0.506834169172005
