,0,1,2,3,4,5,6,7,8,9,10
t1,9.514081,3.546273,4.9952197,8.093128,8.296984,3.6828191,6.2956676,4.530753,4.9660554,5.9126706,1.1768227
t2,9.591571,3.5532713,4.958053,8.14798,8.23396,3.7629857,6.2187138,4.557503,4.932154,5.8652267,1.2580886
t3,9.510679,3.4628956,5.0050097,8.114362,8.337996,3.6353724,6.356536,4.442169,5.05141,6.0037165,1.1569619
t4,-7.0227957,3.6762574,6.0138903,2.7675133,5.448818,5.6755614,4.3115764,2.2370098,6.9473743,7.005635,1.5400128
t5,8.915757,3.2944634,5.9040084,8.086944,7.8080325,4.206349,6.447676,4.742368,5.618635,0.5924391,3.9424446
t6,8.65683,3.0786073,5.891279,8.358121,7.805847,3.9955475,5.95003,4.717101,5.378872,1.0496653,4.1701174
t7,9.573579,3.5983593,4.8016634,8.145193,8.492775,3.7648377,6.2754917,4.3748927,5.0657096,6.2778416,1.0768092
t8,9.602801,3.5315595,4.4748125,8.296968,8.048661,3.7080343,4.9151945,4.9305983,4.741331,5.7899923,1.9763768
t9,-7.4232903,5.0543804,5.063743,2.292259,4.7840695,9.095427,4.420288,3.8760197,8.863608,7.490811,1.3740826
t10,9.595236,3.5234873,4.4540524,8.2964945,8.021175,3.7001636,4.832754,4.968201,4.70194,5.8326674,1.9957427
t11,-7.3008747,5.0248313,5.309244,2.5620224,4.79846,8.856831,4.641727,3.8331654,8.415944,7.3780046,1.5056344
t12,-7.068975,3.6721416,6.1250005,2.7288647,5.545872,5.5396214,4.232229,2.1410189,6.8066325,6.98324,1.4932066
t13,-7.1056495,3.7100337,6.144384,2.6649408,5.5891213,5.614936,4.2236185,2.183366,6.7698984,7.0244904,1.4431174
t14,9.953985,6.92502,5.9020066,6.1833987,7.4030337,5.2111683,7.3739686,7.7920866,2.2220073,6.476311,-1.5581276
t15,9.482325,3.6571627,4.6955967,8.095469,8.539549,3.8211062,6.3187413,4.1391497,5.344581,6.3760037,0.9707398
t16,10.383386,3.1768124,4.8043365,9.131615,9.147439,2.8181458,5.2594748,4.9698815,3.78385,7.274957,2.9480252
t17,10.548367,6.657919,5.9272156,6.0822396,7.094166,4.9939547,7.3455577,8.09382,2.073296,6.0306654,-1.4472609
t18,9.166105,3.2644708,5.761279,7.7745957,7.609218,4.365499,6.7675834,4.8218417,5.655574,0.27746928,3.7513638
t19,9.90218,3.1688337,4.1212626,8.240341,8.064581,3.9137115,4.0255246,5.4257207,4.4445667,5.019085,2.6241527
t20,10.377918,3.1351044,4.964182,9.070637,9.206542,2.7943246,5.440585,5.1789494,3.7323816,7.3577094,2.9756997
t21,8.663488,3.02287,5.7955694,8.441687,7.707941,4.0037866,5.8569026,4.8033423,5.431223,1.1505322,4.0851827
t22,9.482173,3.710096,4.44713,8.359365,7.8210464,3.6658776,4.748378,5.125442,4.6607356,6.022103,1.8843604
t23,9.462302,3.6576746,4.5322704,8.343458,7.89459,3.5818577,4.71292,4.975604,4.660482,6.1155686,1.8252902
t24,9.331668,3.7492979,4.3373647,8.089298,8.621477,3.8934605,6.085867,3.8575003,5.600178,6.590522,1.3239769
t25,9.523984,3.675108,4.5188837,8.387892,7.804746,3.5980277,4.8023195,5.086728,4.6678877,6.0329614,1.7904135
t26,-6.974262,3.6685236,6.138841,2.7116568,5.5945764,5.3539515,4.2570076,1.9961257,6.852994,6.877234,1.5028423
t27,9.891803,3.08822,4.1124964,8.250244,7.976178,3.9132662,4.043507,5.512531,4.412476,5.110653,2.7951374
t28,9.865827,3.2267358,4.166239,8.244505,7.9420557,3.9735017,3.9873269,5.413528,4.342954,5.032809,2.6808932
t29,9.774581,2.9372501,4.1227546,8.308437,7.953737,3.8315713,4.0207367,5.408277,4.5639834,5.030063,2.699504
t30,9.8193035,3.3183193,4.2733827,8.348885,8.19215,3.708068,4.5893083,4.991724,4.659564,5.556942,2.3064902
t31,9.699871,3.3919377,4.34067,8.2627325,8.131778,3.7561028,4.6407003,5.008133,4.646511,5.5829244,2.3111792
t32,10.363177,6.892417,5.864715,6.000526,7.118302,5.075399,7.4874063,7.8220954,2.0767713,6.2214265,-1.6019156
t33,8.976676,3.292874,5.9377837,8.014406,7.82779,4.231398,6.4749703,4.74292,5.640323,0.4725718,3.9562492
t34,8.901957,3.2625906,5.968161,8.097637,7.8285885,4.1943426,6.3951287,4.7692966,5.6507497,0.56144756,4.0269694
t35,9.513235,3.754708,4.5358605,8.409588,7.764836,3.5722184,4.8765516,5.046722,4.7408037,6.017808,1.7266678
t36,9.559799,3.62594,4.731373,8.078686,8.5915985,3.8137374,6.400672,4.172482,5.3606825,6.4493427,0.84850293
t37,8.865704,3.4252024,6.0556874,8.033317,7.862698,4.3043203,6.27803,4.6263485,5.390584,0.3971936,4.0562716
t38,9.799703,3.19167,4.209856,8.253661,7.9470506,3.880113,4.2334847,5.3505197,4.423717,5.245923,2.7340565
t39,9.768729,2.997724,4.1068745,8.267129,8.0389805,3.8390026,4.1179476,5.3485627,4.5951085,5.1140556,2.677917
t40,9.486015,3.7591615,4.6083302,8.105616,8.741893,3.8775647,6.357165,3.9299455,5.692218,6.8064666,0.8243711
t41,9.598998,3.7927659,4.71138,8.241675,8.697381,4.012868,6.234904,4.147762,5.494901,6.560881,0.9079976
t42,10.492965,6.9325814,5.7907767,6.082632,7.0511994,5.1580296,7.6166043,7.8930306,2.0356965,6.149228,-1.6928624
t43,10.61739,6.9187164,5.8016067,6.143968,7.0858817,5.1022115,7.6084976,7.9496613,2.0855763,6.0413756,-1.6634008
t44,-7.3184075,5.011507,5.1163692,2.3608553,4.819419,9.127821,4.494427,3.8978,8.902654,7.517301,1.29068
t45,-7.4013724,4.9589086,5.113817,2.383516,4.8773375,8.940273,4.4084454,3.8889813,8.613433,7.3894506,1.373049
t46,10.597091,6.7015,6.115561,5.9736624,7.0083256,4.9803686,7.24083,8.53273,1.8775762,6.056467,-1.6466769
t47,-7.3836374,5.239637,5.143497,2.4405415,4.646281,9.123283,4.537534,3.9466546,8.699575,7.3439617,1.5239534
t48,10.330682,3.1056168,4.9005866,9.03276,9.129314,2.8668203,5.2865295,5.08295,3.8114505,7.1825995,2.9631286
t49,10.393638,3.2860243,4.729119,9.194792,9.156387,2.7979522,5.181817,4.886082,3.7777753,7.4307075,2.9395723
t50,9.213012,3.2511792,5.8078847,7.634822,7.494557,4.2544665,6.7977905,4.849736,5.789251,0.16870417,3.5986135
t51,9.316672,3.2520986,5.84339,7.656808,7.7306395,4.281907,6.7052217,4.8067217,5.540242,0.3198068,3.6854763
t52,9.443433,3.7028193,4.604003,8.14167,8.673724,3.9097712,6.278132,3.9981656,5.532756,6.5532527,0.8932784
t53,9.396769,3.7785058,4.6248417,8.114208,8.615178,3.8470979,6.224606,3.965322,5.528983,6.6077714,0.8526331
t54,8.641766,3.0943513,5.8664937,8.364142,7.769511,4.0099373,5.934824,4.7562547,5.425094,1.0737685,4.131303
