accepted_species,estimate
t2,0.15016426513307218
t132,0.28894105556846633
t368,0.9309023451194001
t360,0.9125062618657855
t370,0.626940753954377
t28,0.14841440443891507
t96,-0.05051860623425959
t245,-0.24197078484413992
t246,-0.24142114453177407
t340,-0.2818284262967617
t366,-0.07110681962393958
t252,-0.07404086237717465
t383,-0.08108880881204299
t193,-0.04463815930969566
t476,0.23934551626623896
t400,0.2668440537853489
t314,0.1801162069088664
t432,0.2003280140720068
t430,-0.18559296265386194
t212,0.004156115759108289
t134,-0.0031334266021418597
t156,0.021859214576232498
t376,0.044258844784287585
t412,0.042075231963684484
t206,0.030430289800465388
t254,0.157049635684814
t204,0.14778931947401014
t85,0.40402943143473863
t51,0.3981645274720742
t139,0.4463045899036603
t8,0.16318223482639876
t195,-0.023208234901019947
t145,-0.23026307856694356
t222,-0.248824804636885
t223,-0.24627345753465518
t228,-0.24794699071300144
t147,-0.09933980052702762
t190,-0.09802695787371145
t15,-0.0010420374730700727
t167,-0.07630293496484301
t249,-0.10171057126236334
t464,-0.2674754154082596
t79,0.056954127244410166
t260,-0.024938997833433146
t343,-0.07623592773449125
t394,-0.06676016595992008
t270,-0.03899277768610962
t239,0.18925776539630776
