"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120"
"t2",-0.0403882809542544,0.0180672558092144,-0.00682067353444937,0.0106849952662513,-0.0507469321340012,0.00816315878230187,-0.00372529667598587,0.00302846117148897,-3.5703255242252e-05,0.0179142320774221,-0.000626710901960785,0.0623594545129792,-0.0440406610515432,0.0289601713661681,-9.22835058080584e-05,0.0906987576536777,-2.54844359860863e-05,-0.0202086307905802,0.0739347127235017,-0.0209421232015081,0.0189761261088329,0.00208089891900508,0.0988226359927127,-0.276166827792719,-0.26715344309351,0.0070419506428038,-0.000606050318455002,0.481493814508222,-0.050017477093328,0.00344850829983848,-0.0369107953120132,0.0195435100117812,-0.0752746575665606,0.0180209362077348,-0.0334377149064482,0.18350591897697,-0.00163151034223716,0.313832202833841,0.0451547939951516,-0.0589214500209387,-0.0135776665354215,0.131708969525357,0.0113605061467461,-0.0194167563741266,-0.000399218290645285,9.3294719786313e-16,0.000173008007484606,0.000838620139329847,0.0204289232126179,-0.623501260379756,0.027717422618078,0.00268308723368252,-0.00681520999083163,-0.000384149159311235,0.000595668190900274,0.00819537303457966,-0.101076941429407,-0.00211382835375745,-0.00101855842272794,-0.00541733270821918,0.00132840526184708,7.94156201841204e-07,1.67206135165073e-16,0.000555296658628227,-9.02565892901213e-17,-1.59691392002644e-16,-0.00114478239407511,-0.0456519235762296,4.63424491376476e-05,3.52602139016993e-15,0.0432178851731401,9.66719987993837e-05,-0.00859755721069587,-0.00187133375104662,-0.000143179457358009,-0.065740933454416,5.70373998674877e-05,0.000717910322257272,-1.41516587169213e-17,1.81774994816899e-16,0.000783174590380345,0.000313754744120893,-0.00399007642837666,-0.000530105721579338,-1.171433419343e-16,-2.43559610109543e-16,-1.2102406943269e-07,-5.33833501352197e-05,2.10096341894412e-16,0.000338524055110359,4.19678191415088e-06,7.8446338339288e-07,6.60189653028188e-17,2.70402986366873e-05,-0.000601011622418579,-1.75321810271334e-16,4.24252785192985e-05,1.1995073933598e-15,1.33160222765984e-16,1.81525207945567e-06,-1.72945861440193e-06,-4.17893801353873e-06,5.39544172801517e-17,-4.72242217578257e-17,4.34399397925938e-05,5.85548519958813e-18,-7.04813873147264e-06,-6.90899494491987e-17,-2.5333063435319e-17,2.88623389424852e-05,3.15914878701348e-17,-9.6817171286242e-06,-2.25772495301419e-18,-3.1800737061806e-17,-6.55141008635736e-18,-3.7398354909174e-17,2.85746691879266e-17,-7.6000488575109e-17,-4.40566368536851e-17,-9.0603090222313e-18
"t84",-0.0975112072518708,-0.0850294486604999,-0.078285805606483,-0.00631853553123339,0.0130812828965317,-0.00594832982828161,0.242816246303928,0.0377645638536065,8.79281204523632e-06,-0.291218123590438,-0.000431150389542271,0.0240982274319425,0.00140350520930335,-0.00186184403525655,4.23251690448139e-06,-0.0108167880480901,0.00344898161277377,0.0552189776275406,-0.000380293370204232,0.000322434484930308,-0.000375935453093973,-0.00138549624188261,-0.00515744405141802,0.00614815329808832,0.00700824258531563,-0.000138459548476363,1.83044388188285e-05,-0.0160204946961877,0.00175686658613497,-0.000172600627496652,0.00197392305977635,-0.00138063711225043,0.00301822751392389,0.378072033549461,0.0121281802248191,-0.00165172960298535,0.00023456141694214,-0.000751449346613808,-0.000199163664278138,8.89945534788411e-06,0.00016587097866425,-0.000644284642109055,-6.64069780072375e-05,2.17457840396666e-05,-3.12864920426356e-07,2.20652171220271e-16,1.67190471158978e-05,3.28814398210296e-05,0.000312638291708833,-0.00870466529459984,0.000252897779061501,3.02163211964585e-05,0.419305152069888,1.38152392205094e-05,-2.60899919689896e-05,0.0155283825179786,-1.70556105473299e-05,-0.000136425784492837,1.7815287312965e-06,-2.26725624722125e-05,7.27786378476613e-08,-3.18240470352433e-11,-1.63250894631721e-16,6.52102119318935e-10,4.49339192702579e-16,7.38960815029828e-16,-1.06762815065449e-05,-0.00502426080728751,6.83049104003063e-06,-1.04229153239306e-15,0.00235201638566309,6.25580460114137e-06,-0.00026961882449406,5.1511720517425e-05,7.73777420867093e-06,0.00403368186995377,3.18688638286027e-07,6.15051036906606e-06,-2.12634357599707e-16,-7.06414519107836e-16,-0.00126579095816042,4.06278961047048e-07,-0.000184335205265474,4.54779943482321e-06,3.25191673241366e-17,3.87819664051914e-16,1.35844697320759e-12,-0.000233612578042454,2.29406092254882e-15,0.00105106729963387,-1.3524521274774e-10,-1.68633139301555e-11,2.20960843146386e-15,4.77194361733107e-08,-4.88924965688338e-08,5.60999446068253e-15,1.58855952890319e-05,0.707106781186547,1.287224854871e-14,4.92393937349289e-10,-4.87257081527267e-10,-1.97908123574658e-08,4.57374040010237e-15,1.51511203664622e-15,1.48197901723224e-06,-4.38813697556414e-16,-6.36012698486908e-09,1.28100994552486e-16,3.24562046317057e-16,2.81740103499749e-08,-5.76768299050279e-16,-1.025337774327e-08,-3.93769401236441e-16,-4.49786597171455e-17,1.19829637428758e-16,6.90806525773514e-17,-7.23958901905989e-17,2.96045888319327e-17,3.43872855071024e-17,-4.72382924079372e-17
"t85",-0.0975112072518709,-0.0850294486604996,-0.0782858056064832,-0.00631853553123327,0.0130812828965322,-0.00594832982828153,0.242816246303929,0.0377645638536068,8.79281204533932e-06,-0.291218123590439,-0.000431150389542233,0.024098227431942,0.00140350520930338,-0.0018618440352567,4.23251690475275e-06,-0.0108167880480899,0.00344898161277395,0.0552189776275405,-0.000380293370204364,0.000322434484930259,-0.000375935453094093,-0.00138549624188292,-0.00515744405141744,0.00614815329808838,0.00700824258531518,-0.000138459548476696,1.83044388187922e-05,-0.0160204946961879,0.0017568665861353,-0.000172600627496775,0.00197392305977616,-0.00138063711225037,0.00301822751392392,0.378072033549461,0.0121281802248189,-0.0016517296029855,0.000234561416942223,-0.000751449346614197,-0.000199163664278419,8.89945534766554e-06,0.000165870978664083,-0.000644284642108868,-6.64069780071724e-05,2.17457840396658e-05,-3.12864920284489e-07,1.93484897118739e-16,1.6719047116727e-05,3.28814398205888e-05,0.000312638291708743,-0.00870466529460173,0.000252897779060684,3.02163211967232e-05,0.419305152069887,1.38152392205817e-05,-2.60899919687567e-05,0.0155283825179776,-1.70556105470419e-05,-0.000136425784491785,1.78152872990455e-06,-2.26725624711825e-05,7.27786376618291e-08,-3.18248469378745e-11,6.95616326907668e-16,6.52102789843768e-10,1.52881281308457e-17,3.88142703179628e-16,-1.06762815068966e-05,-0.00502426080729032,6.83049103931183e-06,6.32987675918239e-16,0.00235201638566541,6.25580459882692e-06,-0.000269618824494871,5.15117205188792e-05,7.7377742106638e-06,0.00403368186995326,3.18688634098397e-07,6.15051036812538e-06,-5.87496107615828e-18,6.31072381324195e-16,-0.00126579095816426,4.0627896297623e-07,-0.000184335205266279,4.5477994375224e-06,-3.98916579939865e-16,3.09456877978187e-16,1.36112903326073e-12,-0.000233612578044669,-7.55539306026118e-16,0.00105106729963411,-1.35246004735086e-10,-1.68731852065551e-11,-2.37661713057725e-15,4.77194351748863e-08,-4.88924964656855e-08,-5.52983717812152e-15,1.58855952726986e-05,-0.707106781186547,-1.26551431648243e-14,4.92367679089273e-10,-4.87207162402136e-10,-1.9790797608592e-08,-4.35822666498487e-15,-1.75991766098688e-15,1.48197901889647e-06,4.38287122384471e-16,-6.36012858817751e-09,-3.68884589590346e-16,-1.29608288587024e-16,2.81740073385731e-08,6.8450675733728e-16,-1.0253379599345e-08,3.68070200953298e-16,-1.41246932051557e-16,-1.11561590871283e-16,-1.58135161132391e-16,-6.05060097400597e-17,-1.88137720937456e-16,-9.99291118691101e-17,-5.66206483121652e-17
"t49",-0.0971063844332586,-0.0839926093740014,-0.0773156886480782,-0.00618784734986996,0.0126986795277488,-0.00575033418614229,0.233604017866829,0.0363292792289937,8.38400356736104e-06,-0.271496807108327,-0.000400660159796134,0.0223295893888554,0.00128757628373065,-0.00170035256431067,3.7876400677984e-06,-0.00942301196141922,0.00297161107915639,0.0462996007695445,-0.000311091522754194,0.000259931339977207,-0.00029968762684218,-0.00108423966090841,-0.00398998011318473,0.00447431633664452,0.00466266198777261,-9.11014693429969e-05,1.12323748552291e-05,-0.009418912622532,0.00101192695409061,-9.03275558663339e-05,0.00101983505839702,-0.000683864937169398,0.00142466061417188,0.161766187451374,0.0044921331433674,-0.000531795810029101,5.0432293486913e-05,-0.000130230196046563,-2.40711113226703e-05,8.86721843947752e-07,1.3163906499504e-05,-4.85932708170697e-05,-3.66752806940825e-06,5.62030508971176e-07,2.09075279797299e-08,-5.13442025496702e-16,-6.2931907352499e-06,-1.4238376060856e-05,-0.000185887945273296,0.00541931750748875,-0.000211195868583458,-3.54680226894383e-05,-0.554988449411479,-1.86797225663917e-05,4.99160700674509e-05,-0.0317345679540041,4.28260162196707e-05,0.00035358815719033,-5.72942278000008e-06,9.38386950468688e-05,-3.69350940189624e-07,5.4692503601521e-10,-2.28779027520003e-15,8.80183213108291e-07,-1.89548723463633e-14,-0.707106781186548,-6.38925109665659e-05,-0.0281344215420127,3.81847823148867e-05,8.88530867423878e-16,0.0118746293522775,3.15600912403887e-05,-0.00132410996777351,0.000242841117296803,3.53816342185478e-05,0.0184006750766755,1.33224865366329e-06,2.5343411264806e-05,2.88296794466966e-16,1.09681111711707e-15,-0.0046918520133226,1.49572801612067e-06,-0.000672980111306709,1.63342881128435e-05,-2.66084497666171e-16,-1.13970741153424e-15,4.23798627118511e-12,-0.000692904945654835,1.89881641163236e-15,0.00301498062587217,-3.7719310884457e-10,-4.67623035201852e-11,5.7113031132726e-16,1.24396233372707e-07,-1.26939881406134e-07,-3.13890628791398e-16,3.97704066328125e-05,1.70827780003973e-16,-3.42602333922984e-16,1.17323870775812e-09,-1.15651160840991e-09,-4.68103358088074e-08,-1.40199155124858e-16,-5.37284097488037e-17,3.1461364549079e-06,3.26085423381954e-17,-1.28985872922365e-08,2.65880880482791e-16,-3.56702583654315e-16,5.63875353350547e-08,-2.49882593375621e-16,-2.02357294410953e-08,-3.04037081958907e-17,2.10071675935883e-16,-1.37847819172287e-16,8.66970651826003e-17,2.24069032636781e-16,5.70725546217983e-17,-4.80284568943566e-17,-5.01224103553599e-17
"t50",-0.0971063844332586,-0.0839926093740018,-0.0773156886480785,-0.00618784734986966,0.0126986795277488,-0.00575033418614238,0.233604017866829,0.0363292792289936,8.38400356739649e-06,-0.271496807108327,-0.000400660159796184,0.0223295893888548,0.00128757628373116,-0.00170035256431089,3.78764006793089e-06,-0.00942301196141981,0.00297161107915599,0.046299600769544,-0.000311091522754256,0.000259931339976767,-0.00029968762684238,-0.00108423966090848,-0.00398998011318497,0.0044743163366444,0.0046626619877725,-9.11014693429545e-05,1.12323748550798e-05,-0.00941891262253187,0.00101192695409091,-9.03275558667136e-05,0.00101983505839694,-0.00068386493716982,0.00142466061417227,0.161766187451373,0.00449213314336757,-0.000531795810029254,5.04322934866342e-05,-0.000130230196045744,-2.40711113236557e-05,8.86721843246924e-07,1.31639064995725e-05,-4.85932708165077e-05,-3.667528070018e-06,5.62030509548839e-07,2.09075279357927e-08,-5.11446234352276e-17,-6.29319073488992e-06,-1.42383760617483e-05,-0.000185887945273475,0.00541931750748836,-0.000211195868584601,-3.54680226896404e-05,-0.554988449411481,-1.86797225657925e-05,4.99160700682791e-05,-0.031734567954005,4.28260162170305e-05,0.000353588157191341,-5.72942277892558e-06,9.38386950497198e-05,-3.69350940395406e-07,5.46921460918526e-10,1.96306424821417e-15,8.80183212230955e-07,1.85611617172868e-14,0.707106781186547,-6.3892510954567e-05,-0.028134421542019,3.81847823075136e-05,1.34819859264842e-15,0.0118746293522807,3.15600912476396e-05,-0.00132410996777853,0.000242841117300283,3.53816342236982e-05,0.018400675076686,1.33224865016012e-06,2.53434112606399e-05,5.11610101247372e-17,-9.41172679110537e-16,-0.00469185201332613,1.49572801789311e-06,-0.000672980111310391,1.63342881107012e-05,7.33636342465945e-16,4.55427235806123e-16,4.23733046517688e-12,-0.000692904945654111,-1.51084289583343e-15,0.00301498062587191,-3.77192941326017e-10,-4.67608628094156e-11,-4.76946575117759e-16,1.24396234360673e-07,-1.26939883023981e-07,-3.27473396281902e-17,3.97704066319843e-05,7.56280318426672e-16,-1.21733603861651e-16,1.17323851886803e-09,-1.15651156481829e-09,-4.68103366654879e-08,6.13793028055629e-17,1.90225888257146e-16,3.14613645522682e-06,7.78085906454062e-17,-1.28985864441835e-08,-2.26710593861017e-16,2.14850278725115e-16,5.63875352625516e-08,1.21517748509098e-16,-2.02357286091535e-08,1.23404092012924e-17,1.06336074964961e-17,1.60471372688238e-16,-8.6528229148125e-17,-3.65084993133536e-17,8.61584051519048e-18,8.44191044112061e-18,1.01234499819238e-16
"t71",-0.0969044841187257,-0.0834660286104636,-0.0768227734665978,-0.00612018530088998,0.0124966913271414,-0.00564483740624797,0.228642931482861,0.0355562126693626,8.15947360393676e-06,-0.260118314989706,-0.000382944575654326,0.0212955046357319,0.00121831042780651,-0.00160291500440776,3.50719813041114e-06,-0.00849233238445321,0.00264527183431967,0.0398399086275947,-0.000258291493853577,0.000210750383331078,-0.000238262371721393,-0.000831930036413671,-0.00298837031649327,0.00284176756041285,0.00189815744807988,-3.39499727735255e-05,1.31527216937904e-06,0.00075091109113878,-0.000189337891531448,7.50758330519488e-05,-0.000957907849807905,0.000916650925790668,-0.00271138866413294,-0.573414400737229,-0.0373536952727968,0.0114014826965016,0.00219002583846763,-0.00424742134002845,-0.000790011888735436,3.18348623653264e-05,0.000544725060290752,-0.00208355033806173,-0.000199525985728099,5.94800147178994e-05,-6.7974672400469e-07,1.1023511781628e-18,2.23250724777882e-05,4.08407198562503e-05,0.000317469757256543,-0.00853479535320534,0.000187492097220628,1.2625534623059e-05,0.12049571345369,3.63514808323146e-06,4.91044803520074e-06,-0.00447685282075811,1.08854505121853e-05,9.51857873974673e-05,-2.04889131871983e-06,4.09165655588361e-05,-1.78994289586737e-07,3.42507099921886e-10,-1.03266113980709e-15,5.9992604625926e-07,-3.65293925501705e-16,-1.76540495341306e-15,-5.24552933671675e-05,-0.023341326973656,3.16880036207974e-05,1.8407653174695e-15,0.0100221903401645,2.66401237458568e-05,-0.0011228730245271,0.00020741395422611,3.03848706437174e-05,0.0158087822847761,1.16309577002431e-06,2.21857022803089e-05,1.9883577366152e-16,1.48846166028596e-15,-0.00419190966412224,1.33814046807582e-06,-0.000603071162606877,1.46849543919693e-05,-5.97564462465801e-15,-9.83932765032497e-16,3.92863965605597e-12,-0.000647712552243863,-0.707106781186549,0.00283799620146035,-3.57136220187033e-10,-4.43287144946007e-11,1.27780542151715e-14,1.1945023418074e-07,-1.21995228213217e-07,-5.73632119741286e-16,3.85105896073078e-05,1.66752787823018e-15,-1.0784963019719e-15,1.14768015876726e-09,-1.13220637845053e-09,-4.58596447805379e-08,1.10934239901852e-15,1.0447784246659e-15,3.14929376018399e-06,-2.74539043345834e-16,-1.30241236626818e-08,2.0584589065783e-16,3.21227519259874e-16,5.70758606706451e-08,1.15309532673497e-16,-2.05352175365302e-08,1.74806290975892e-16,-1.01041653463702e-16,4.43545256141092e-17,-7.45404551681507e-17,-2.98174751646168e-16,-3.99179061985356e-16,-1.69759014086176e-16,-3.55016292455422e-17
"t72",-0.0969044841187257,-0.0834660286104637,-0.0768227734665979,-0.00612018530088972,0.0124966913271415,-0.0056448374062481,0.228642931482861,0.0355562126693627,8.15947360371624e-06,-0.260118314989706,-0.000382944575654361,0.0212955046357319,0.00121831042780635,-0.00160291500440805,3.50719813047599e-06,-0.00849233238445335,0.00264527183431965,0.039839908627595,-0.000258291493853924,0.0002107503833313,-0.000238262371721098,-0.00083193003641337,-0.00298837031649377,0.00284176756041254,0.00189815744807975,-3.39499727735572e-05,1.31527216927323e-06,0.000750911091139631,-0.000189337891531574,7.50758330521139e-05,-0.000957907849807816,0.0009166509257908,-0.00271138866413109,-0.573414400737232,-0.0373536952727969,0.0114014826965015,0.00219002583846744,-0.00424742134002809,-0.000790011888735301,3.18348623654895e-05,0.000544725060290606,-0.00208355033806166,-0.000199525985728102,5.94800147195266e-05,-6.79746723638203e-07,3.14708669717247e-16,2.23250724781211e-05,4.08407198562008e-05,0.000317469757256597,-0.00853479535320506,0.000187492097220819,1.26255346234701e-05,0.12049571345369,3.63514808282147e-06,4.91044803327992e-06,-0.00447685282075644,1.08854505122963e-05,9.51857873966744e-05,-2.04889131807343e-06,4.09165655597581e-05,-1.78994289491761e-07,3.42506570329465e-10,9.14911431035369e-16,5.99926045842926e-07,-1.99414632048878e-17,1.41935168893257e-15,-5.24552933670587e-05,-0.0233413269736561,3.1688003620487e-05,-1.06994938904942e-15,0.0100221903401599,2.66401237484098e-05,-0.00112287302452828,0.00020741395422578,3.03848706420011e-05,0.0158087822847777,1.1630957704289e-06,2.21857022830821e-05,-3.15826314799377e-16,-1.50376414278546e-15,-0.00419190966412866,1.33814047114408e-06,-0.000603071162603154,1.46849543983772e-05,5.95799943349633e-15,8.0457766408959e-16,3.91348629451238e-12,-0.000647712552144818,0.707106781186547,0.00283799620148332,-3.57136888841195e-10,-4.43330058175155e-11,-1.25586580907467e-14,1.19450223143724e-07,-1.21995224782964e-07,5.95201614716988e-16,3.85105896042238e-05,-1.21599299022128e-15,1.24917410388917e-15,1.14767983730893e-09,-1.13220737526325e-09,-4.5859641288235e-08,-6.54603780264718e-16,-8.24538917639599e-16,3.14929376088892e-06,2.00144646791755e-16,-1.30241229658524e-08,-4.26045057333963e-17,-2.89549825112286e-16,5.70758600882201e-08,-1.51629271955347e-17,-2.05352179488262e-08,-4.8563501637042e-17,1.09499880069561e-16,-1.03851683976066e-16,2.3358208520349e-17,2.45083987565888e-16,4.53900902397444e-17,2.64928091493429e-18,1.27888701304532e-16
"t9",-0.0912514482266868,-0.0690074628077626,-0.0632948138540693,-0.00429667506710063,0.00713861644867197,-0.00286314038658984,0.0985284510832612,0.0152822471735548,2.29028962126453e-06,0.0744840159902418,0.000180064959073912,-0.0161210653155459,0.00127667310695698,-0.000530497669608804,-1.44476507959523e-06,0.00925611860724482,-0.00383165842384833,-0.132737769737376,-0.00339130717826543,0.000409273981907043,-0.000157849960559342,0.000748069293147795,0.00206010151864409,-0.00617656330952598,-0.0097749261714381,0.000197120435165092,-2.80471478241514e-05,0.0246993772377807,-0.00269055204460925,0.000233397829758639,-0.00258728781850672,0.00157645801048854,-0.00265561703436726,-0.0159353928727508,0.0454476035917714,-0.013039511989122,-0.00441008232119264,0.00966414443311071,0.00202946873576718,-8.52692705793009e-05,-0.0015136868423496,0.00582943451705883,0.000577245383595297,-0.000179941133269306,2.3097033484437e-06,-2.45905227278568e-16,-9.4928767734091e-05,-0.00017762984736439,-0.00143492158443847,0.03867730752819,-0.000825590017858417,-3.39055242979467e-05,-0.0281125904387988,1.95881244328315e-06,-0.000134715798441344,0.115233472930587,-0.000132382624415374,-0.00118300036345216,2.63832254689734e-05,-0.000539847259299634,2.42204068081936e-06,-5.32487644206247e-09,4.09582739540872e-16,-1.02328365608195e-05,2.9139356465662e-16,8.54704061718367e-15,0.00141408324377411,0.661606911227879,-0.000899414981486902,-1.72459648349698e-14,-0.312331054574244,-0.000830853692321468,0.0360438875153205,-0.00698417240060835,-0.00106418527958712,-0.555453775066431,-4.67846040844176e-05,-0.000916121343664852,-2.18952124666763e-15,-5.39784815120715e-16,0.22064411849055,-7.18274659121532e-05,0.0331899885196908,-0.000851176046749067,1.87553592750728e-15,1.4010172433415e-15,-5.10399906089991e-10,0.0461655649670945,-1.92095844228083e-16,-0.158129707441033,1.34189695274823e-07,2.50913621756053e-08,3.18004941615066e-16,2.32310236930124e-05,-2.19093335372287e-05,1.14580355006086e-15,0.00406777167994194,-2.50123677089034e-15,1.76114213546069e-15,7.60395241524829e-08,-7.28041751268655e-08,-2.87060972964147e-06,-3.39729769815421e-16,-2.90536441246675e-16,0.000103250434144329,-1.18240144362148e-16,-3.44991158866966e-07,5.99836153332128e-18,3.72555094868585e-17,1.42702216274122e-06,2.20873361214991e-16,-4.83715698337252e-07,6.48798093802049e-17,1.96387615542913e-17,-1.65878185542742e-17,-9.6734236676991e-17,3.2984929100924e-16,6.50300757166313e-17,-1.4695171982246e-16,-8.14104308671334e-17
"t54",-0.0935302548878761,-0.0742739230898317,-0.068208674207353,-0.00487768196321976,0.00856793257055202,-0.00353035915642208,0.125402021332171,0.0194594502943707,3.09557165875662e-06,0.118269577167086,0.000292959627856525,-0.0268140367498937,0.00229783804995262,-0.000990868590304367,-3.22658504810453e-06,0.0272696162656648,-0.0128878448245502,-0.66791054783953,-0.0294112460085798,0.00598725718732137,-0.00469745956352665,-0.0344470690092548,-0.0376213677166162,0.0285885695671304,0.0235631804982604,-0.000451273465595863,4.97652474334515e-05,-0.0390270750288828,0.00405161305407075,-0.000293756645970007,0.00319299463825868,-0.00183399990811004,0.00291322334863133,0.0158541227725608,-0.0406486389721087,0.0108106279055176,0.00319329326206399,-0.00669846370959962,-0.00133889507366259,5.5226479351537e-05,0.000963970368116376,-0.00370054061767866,-0.000360621689815465,0.000109950329479717,-1.32596532098305e-06,-1.36343093399737e-16,4.6875849247987e-05,8.59004036072511e-05,0.000658841859733519,-0.0176172750669167,0.000356618999663013,1.37393908967328e-05,0.0111385455251796,-7.73031986761114e-07,4.99400101527569e-05,-0.0422381503448882,4.69192577171179e-05,0.000417216803420605,-9.01404017075778e-06,0.000178499872375226,-7.82656268601264e-07,1.58447973690759e-09,-2.88197976622398e-16,2.92528662637913e-06,2.78274368231419e-17,-2.61411407224716e-15,-0.000361646034651635,-0.1684468608003,0.000228970408365661,4.57614340918432e-15,0.0791756977336273,0.000210618045023414,-0.00913486067245683,0.00177133635846361,0.000270343759700863,0.141131212311764,1.20444560117531e-05,0.000236761423318698,4.44197116681941e-16,3.90773809560026e-16,-0.0602965383908839,1.9748533299801e-05,-0.00919964454049674,0.000240220702101624,-4.71097455517701e-16,7.84033037014727e-16,2.28527011100949e-10,-0.0435273076937105,1.36791352984534e-14,-0.651032623923204,7.05524773776065e-08,1.06465681417246e-08,-4.49651602697216e-16,2.13430798020011e-06,-1.8451398070405e-06,-2.41528759710062e-16,0.000152700801987793,6.00788429283674e-16,-2.26771492759183e-15,6.43456346180593e-10,-5.1829365408711e-10,-1.71367058843793e-08,2.9028146242459e-17,4.3043997768925e-16,-3.11281793606594e-07,-2.53312301740247e-17,-9.7047264805655e-10,2.8838323130147e-17,1.11179898463718e-16,7.47565303257098e-09,-7.80921551897164e-17,-3.93780696796744e-09,-4.8434310954944e-17,-1.26293323373987e-16,-5.40717571183836e-17,7.87457832692063e-17,2.02640300709781e-16,-1.5086403773119e-16,5.28807921450741e-17,4.79764550101309e-17
"t55",-0.0933407488114204,-0.0738345978975771,-0.0677987314693307,-0.00482905713179916,0.00844792474976845,-0.00347425363911957,0.123138346753882,0.0191075780547788,3.02752531869204e-06,0.114541274324608,0.000283336524895168,-0.0259017106745501,0.00221043085609799,-0.000951406293723453,-3.07288906139011e-06,0.0257035235453972,-0.0120980563640863,-0.620894558461463,-0.0271108882941587,0.00549234995194557,-0.0042936039694188,-0.0313025612543329,-0.0340668660780882,0.0254342759350891,0.0204885625423257,-0.00039136482343564,4.24977423200022e-05,-0.0330392676469644,0.00341637699047299,-0.000243507862455435,0.00264122596793434,-0.00150698161210656,0.00237667801731434,0.0127643034412536,-0.0321892372373352,0.00844685003082056,0.00242623021112447,-0.00503704011648574,-0.000994207617974702,4.0805563449567e-05,0.000708928074309808,-0.00271901540611426,-0.000263757848248427,7.98909218812223e-05,-9.44462249113508e-07,2.17150752985975e-16,3.14815323979368e-05,5.71363973832854e-05,0.00042701672866231,-0.0113697383501875,0.000223258135472791,8.24510913574193e-06,0.00657375642608509,-4.54838842691183e-07,2.7864007632656e-05,-0.0233154525260676,2.50232397369654e-05,0.000221315436882243,-4.60734780262828e-06,8.73602908612603e-05,-3.70142667491507e-07,6.37608492695762e-10,3.02149907340147e-16,1.04956896264635e-06,-1.50962121533297e-16,1.16380747606068e-17,-4.75265613705971e-05,-0.017646553206686,2.3820526140244e-05,-1.22917143624795e-16,0.00424028208262455,1.11909136375066e-05,-0.000341443207683138,1.95584961107929e-05,-2.90919187684649e-06,-0.00176978820379926,-1.06365915181592e-06,-2.44108867666694e-05,-3.30780175133402e-17,-3.14748090208062e-16,0.0144716417548087,-4.95641942744256e-06,0.00243722779128685,-7.05547725339151e-05,2.04746204783408e-16,-1.18422584278373e-15,-1.54830805729883e-10,0.0398299391279799,-1.45640691108813e-14,0.740240142456544,-9.76956539399848e-08,-1.54160283099373e-08,5.01265391512663e-16,-5.22725877504512e-06,4.70838491124575e-06,-2.31764988840492e-17,-0.000600948339911626,5.82158217098222e-17,1.96779000424871e-15,-7.01891755776316e-09,6.472652489358e-09,2.46466554309335e-07,5.46344775614059e-16,-3.58429082564338e-16,-1.51854987691097e-06,2.68014513826945e-17,-3.25002393131623e-09,-8.22267869170668e-17,-2.78481432242671e-17,2.30962698273519e-08,-1.26163225939568e-16,-1.127224421373e-08,9.58292787762983e-17,2.39259827641098e-16,6.16435528097095e-17,-2.11274466473825e-16,-2.23001681031736e-16,-4.24685149597985e-17,-1.53693963872856e-16,-3.61142717258906e-17
