"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t1",-0.0589966673884266,0.0682005386814108,-0.0375137384310015,0.00174983821076441,-0.0901871896302703,0.00804646873895409,-0.407388349345171,0.0177812444294606,-0.0318117248265894,0.00379250958749768,-0.00928602164473945,0.574314980199051,-0.220933097100732,0.17626460905737,-0.000421242923759967,0.00167897182199852,-0.00536725217275911,0.00755191761382088,-0.00639126972275619,0.0636717715918821,-2.9114095087423e-05,0.00227730373499945,-0.00176590458760965,0.00138208180044029,-2.32008140826519e-05,0.00098367364081056,-2.88996984914058e-05,-0.00134437655801429,0.00507500505106945,-3.76829742607827e-16,-0.00389884123214304,0.000195043485146528,-0.0040504092200757,0.00227281677884785,-0.0254049785623526,0.10138525740049,-5.11245323540352e-15,-0.0037155015612567,0.615690341318423,-0.0212684463343532,0.00114462282911125,0.00209317676224871,7.61052649615166e-16,3.96677889087892e-16,3.03693932861513e-16,-1.19394720335705e-17,9.98321814142692e-05,9.95091195607904e-06,-0.000111241094726233,-5.65933660008984e-06,8.89172565141859e-17,1.21596923572638e-05,1.83614816239253e-17,1.58223254586655e-05,1.15985650477491e-05,-1.56224943736684e-16,-2.40007187431556e-05,-6.81791651143849e-17,-6.96621806170624e-17,2.18524521778278e-18,2.6258273211915e-05,9.2450263219094e-06,-6.11552120676798e-17,-0.000167939327686688,8.90483617056418e-17,2.59370141013983e-05,2.23873971039969e-07,-5.0748101177189e-17,-1.74612589574665e-18,4.74083053691439e-17,-1.02741039172558e-17,2.00209749583575e-17,-6.20898351993261e-06,3.9378939611718e-05,-2.02960431003938e-05,-1.55749139758247e-16,-6.11831676684267e-07,-4.303492952632e-17,9.3738255097098e-18,6.09573816987949e-06,4.61808062424594e-17,1.18347691943349e-16,1.99779345779938e-17,6.48367393644451e-17,1.26466217837341e-17,-3.97398787011542e-06,-1.89880557323241e-17,1.20675375569242e-16,-3.76185049234222e-17,-1.49082627109549e-17,-1.36905141063222e-16,-2.03614094777194e-15,-3.60992607550206e-18,1.72658675616795e-17,-5.44072663245119e-17
"t11",-0.0597026920906726,0.070799222267228,-0.0401930147463802,0.00189082092228636,-0.102928421840922,0.00948228400544258,-0.509459394387468,0.022820070530202,-0.0461660025034643,0.0185579253983221,0.0968932530305586,-0.434266434408438,0.0588119828168633,0.0515338907507564,-0.000140198209035351,0.000688685576800927,-0.00234177733702068,0.003763418121634,-0.00329584380355994,0.0340829326333605,-1.57633373762108e-05,0.00124391428850098,-0.000964646514948327,0.000752870224399642,-1.24019377059759e-05,0.000522025082691021,-1.46510585177583e-05,-0.000680793698544791,0.00249890744040829,-9.55625815286189e-16,-0.00185774524088753,9.02169756387759e-05,-0.00147853170796813,0.000688615982920805,-0.00613835823911777,0.0232256406451078,0.707106781186548,-0.00052528350891426,0.0167558917792431,0.000536358498898152,-0.000100889621160933,-0.000185289307801521,8.58531875079397e-16,7.85015064361324e-16,8.04119882472402e-17,-2.93586937587441e-16,-0.000150275958136244,-1.66991162200918e-05,0.000224135157853379,1.7492452699515e-05,7.27297855328733e-17,0.000229581141189761,-7.57576265981823e-18,0.000182596873516191,8.67034952264862e-05,2.02436055670002e-16,-9.84240880610496e-05,5.73129115224396e-16,9.91916313336578e-17,-9.89970699066002e-17,7.04254863554048e-05,2.25844634803088e-05,-1.81619939451125e-16,-0.000379891169357482,-5.44249222998317e-17,5.69286949511435e-05,4.57587480223379e-07,9.00016840433963e-17,-2.42441876377462e-16,6.55442430050811e-17,-6.25117504371034e-17,6.56947681309458e-18,-1.04487286771894e-05,6.36032469872113e-05,-3.25861166383859e-05,-6.67976086360591e-17,-9.72162159720513e-07,-1.32052272387828e-16,3.74717428693819e-16,9.09901450538057e-06,-1.49398649417337e-16,-1.89415575687945e-16,1.16189307860578e-16,-1.82527908395873e-16,1.67616199431714e-16,-5.6220636876279e-06,2.9145953068029e-16,1.12321361522342e-16,-7.48810832858453e-18,5.30534536309248e-17,-2.42879814763716e-16,-3.10964483886732e-15,-1.967197669748e-16,4.05598668221818e-16,1.48040594936905e-16
"t12",-0.0597026920906727,0.0707992222672277,-0.0401930147463801,0.0018908209222865,-0.102928421840922,0.00948228400544245,-0.509459394387468,0.022820070530202,-0.0461660025034642,0.0185579253983222,0.0968932530305586,-0.434266434408439,0.0588119828168634,0.0515338907507563,-0.000140198209034992,0.000688685576800772,-0.00234177733702035,0.00376341812163427,-0.00329584380355998,0.0340829326333605,-1.57633373763567e-05,0.00124391428850105,-0.000964646514948427,0.000752870224399659,-1.24019377059721e-05,0.000522025082690927,-1.46510585183225e-05,-0.00068079369854536,0.00249890744040844,6.23809330403618e-16,-0.00185774524088743,9.02169756403523e-05,-0.00147853170796509,0.000688615982923864,-0.00613835823914072,0.0232256406451267,-0.707106781186547,-0.000525283508912677,0.0167558917792285,0.000536358498898059,-0.000100889621163777,-0.000185289307799966,-1.00532490143981e-15,-6.95791775240619e-16,4.90600042688336e-17,2.37002031631449e-16,-0.000150275958137147,-1.66991162190609e-05,0.000224135157853642,1.74924527008251e-05,5.94523428495978e-18,0.00022958114118929,-3.39908837020963e-17,0.000182596873515946,8.67034952257549e-05,-1.56265413452635e-16,-9.84240880611024e-05,-4.28551887955478e-16,-1.70634136198908e-16,1.49567918614303e-16,7.04254863555091e-05,2.25844634811679e-05,1.17665761146917e-16,-0.000379891169356847,1.10002966486355e-16,5.69286949507572e-05,4.5758748073965e-07,-2.17299961482547e-16,2.43397980093279e-16,-9.1570609841826e-17,6.66502325042698e-17,-3.41998255933306e-18,-1.04487286773202e-05,6.36032469873935e-05,-3.25861166379126e-05,-1.37710164626332e-16,-9.72162159776235e-07,1.27148213733218e-16,-1.49670941663449e-16,9.09901450575448e-06,1.66694262460485e-16,5.34523712289235e-17,-1.66796798385506e-16,2.09972043891733e-16,-1.18556869103245e-16,-5.62206368724543e-06,-1.73515610727048e-16,1.16223310748161e-16,-3.4916608287125e-17,-6.06894307980798e-17,1.69271449453813e-16,-2.70756514422579e-15,2.51893965789225e-16,-3.65792869629692e-16,-8.26544888375265e-18
"t3",-0.0252387742609762,0.0405356466179421,-0.0429429943791886,0.00172377455637054,-0.0287302045044049,0.00373750620150599,-0.0834902408650562,0.00216537268848994,-0.00161394191724059,-0.00961566261981938,-0.0249612717475265,0.05971611692295,0.0716471487519625,-0.122922003075141,4.06600626399218e-05,-0.0117050820734962,0.00807085250246216,-0.050451203859896,0.0540988117116928,-0.968477886437491,0.0405920049134728,0.0306009872518398,-0.0358493998280558,0.0227309795882393,-0.000224380919434165,0.00858335184682748,-0.000172802735343211,-0.00798655662937472,0.0100734357957284,-1.1170834147083e-16,-0.0179407257679898,0.000321619565428197,-0.00959314569774739,0.00195179952824433,-0.0166191898463099,0.0623877962792298,9.99346532740628e-16,-0.0137133533495326,0.00871252874331241,0.00262702517786881,-0.00102302753699937,-0.000572850009132814,1.57640413179156e-16,1.0676116714405e-16,-8.00746788899276e-17,-6.89171300080135e-17,-0.000975214745630187,-0.000107413870979545,0.00142226821783413,0.000108166516994456,1.13874021123489e-16,0.00132237633670732,3.51055205266394e-18,0.00104363439443509,0.000489957994097686,-4.01694392361345e-17,-0.000219809029049833,2.54264951596548e-17,-4.20321791128419e-17,1.6165703000518e-17,0.000371038208330922,0.000117402878408254,8.63250047729841e-19,-0.000814251323441013,-3.91891539580657e-17,0.000291216750893718,2.3060060199383e-06,-9.84878918263181e-17,3.3747815505719e-17,-4.61131473817074e-18,3.22234675223209e-17,-2.14091825231617e-17,-5.00309831339827e-05,0.000129049313150414,-0.0001535325817621,-3.71994894738888e-17,-4.56257486305394e-06,6.32276381340919e-17,1.46392038605061e-16,4.16197124715522e-05,6.39135924609698e-17,-3.04603258057885e-17,-1.11849681056011e-16,2.96446148855892e-17,4.94019286707988e-17,-1.09728243337889e-05,2.37115405343948e-17,6.20692429181207e-17,-1.70523363672825e-18,-8.8882883925577e-18,-2.79162027952417e-17,-5.55036982711441e-15,8.48219738202633e-17,-3.66113814863929e-17,3.06719944841537e-17
"t22",0.0856038056987555,-0.020628249609657,0.0438673990590469,0.163602801647978,0.000461064089220531,-0.0140847590902464,0.00124683795849675,0.00220495088271244,9.86163606445274e-06,-0.00409665978175319,-0.000516784528766055,0.00309697527701469,0.0108410379283503,-0.00265975961562077,-0.000125258073217762,-0.0376766913757765,0.000235462068523996,-0.158422330082422,0.335927078318998,0.0349583632072306,-0.00069335953613983,-0.000106783564811747,-0.0328664724539754,0.0208184946633458,-0.000193393953030159,0.00090090080488533,-4.07968775909225e-05,-0.00558877028176967,0.000181673827960681,-8.08316966429036e-16,-0.00833678406372433,5.30675233374013e-07,0.0745761845760197,8.6117805731136e-05,-0.0003082767150012,0.000872534390169363,-1.86455338096861e-15,0.00278485524379532,-0.000930081227737301,-0.000723790631741068,0.896075844144656,-0.0377080322739382,3.06628096151639e-17,2.04582757061651e-16,4.36713210769948e-16,2.53666746814161e-16,-0.00416078183589822,-0.000446919628227415,0.0057019145988179,0.000405828642367864,5.63194905116336e-16,0.000708331737391368,-1.21642157198645e-16,0.00335127912605129,0.00153473360537007,-6.21690549230209e-17,-1.89500699934162e-05,1.17770697200639e-17,-1.32443201298074e-16,-9.46108325775679e-17,0.0194383827569252,0.000309002830054342,1.2937095163486e-16,-7.0094436612702e-05,4.84629410562662e-16,0.0137709727221768,5.77352108991673e-06,-1.09692520950384e-16,-1.66151379470392e-16,2.75148844966101e-17,-1.10095586256056e-16,1.16314281776425e-16,-0.0019476166481991,1.05049098869232e-05,-0.000367933326595945,-4.2997900202597e-18,-0.000168484954046615,-1.36900254881871e-16,2.27591302352953e-16,9.73541013763941e-05,1.57061352764511e-16,2.51056761887469e-16,-1.39450229064477e-16,-2.76136512472127e-17,1.02419858379732e-16,-9.02402649881339e-07,1.03323064896896e-16,1.59316408339263e-16,5.27137318667465e-17,-6.48467386501956e-17,4.14107224881312e-17,-3.08801370834919e-16,6.93795737623864e-17,3.34631700993573e-16,-2.60998276629103e-17
"t75",0.0871742272972403,-0.0215515293798917,0.0467933051230567,0.175293113485129,0.000504972625661904,-0.0155714104177064,0.00139702731072777,0.00248219186061323,1.12862633633928e-05,-0.00488412396040647,-0.000623075773211396,0.00380847610719748,0.0134832512394243,-0.00346492597190193,-0.000164684905916436,-0.0508438178758992,0.000321971062110903,-0.228514696893922,0.498381761589736,0.0548373592096285,-0.00112406250730482,-0.000181715507254233,-0.0638000405142941,0.0417940847244426,-0.000454175072617472,0.0022285100525948,-0.000140286369373062,-0.019383037187302,0.000797003648908687,5.05830228846855e-16,-0.0516288554126083,5.09844375716215e-06,-0.244836890453061,-0.000146661656063849,0.000345201794024363,-0.000909510915614017,-3.04385204161151e-16,-0.00189889035963244,0.000409633695949374,0.00026692391283595,-0.270009978015358,0.0113488759248485,2.70828834389074e-16,1.1926644420251e-16,-8.58170807224732e-17,-9.91540578957227e-17,-0.000287915488593197,-3.60907348541925e-05,0.000562443107121747,5.40188938511519e-05,-4.16880389734107e-17,0.000161626534824426,4.03181789308966e-16,0.00079901813319579,0.000388818304417132,3.71558403429647e-17,-5.51872598103052e-06,-1.43845379473463e-16,2.64592558714979e-16,-1.02764672243819e-16,0.0066477925153596,0.000110574735695476,-1.30243436034624e-16,-2.61234078347636e-05,-2.12261630451498e-16,0.00521941703311159,2.28197735193198e-06,-2.78412415766519e-16,-4.25500299993945e-16,-6.42534045248948e-17,1.22280303026978e-16,-1.67658000780216e-16,-0.000878661336754414,4.89266132978455e-06,-0.00017218364639148,1.51530723914011e-16,-7.95100591154357e-05,5.46667782007399e-16,5.06946451775727e-16,4.8428263842411e-05,1.4604311155069e-14,-0.707106781186548,8.85053128114965e-16,2.83537420229221e-15,-1.2422527524822e-16,-4.71321143146736e-07,7.25391852177852e-16,1.62634699829021e-17,-5.35867589476242e-16,-9.65281952388385e-17,-4.2657590030713e-16,-2.12187410157578e-16,1.91446997622748e-16,2.65785073093687e-19,1.89960027680444e-16
"t76",0.0871742272972404,-0.0215515293798917,0.0467933051230566,0.17529311348513,0.00050497262566207,-0.0155714104177064,0.00139702731072758,0.00248219186061335,1.12862633636773e-05,-0.0048841239604063,-0.000623075773211666,0.00380847610719734,0.0134832512394244,-0.00346492597190201,-0.000164684905916296,-0.0508438178758991,0.000321971062110876,-0.228514696893922,0.498381761589736,0.0548373592096283,-0.00112406250730474,-0.000181715507253898,-0.063800040514294,0.0417940847244426,-0.000454175072617309,0.00222851005259479,-0.000140286369373045,-0.019383037187302,0.000797003648908907,7.08017977488114e-16,-0.0516288554126086,5.09844375710142e-06,-0.244836890453062,-0.000146661656063928,0.000345201794024419,-0.000909510915613775,1.49701360033915e-16,-0.00189889035963253,0.00040963369594918,0.000266923912835922,-0.270009978015358,0.0113488759248484,-1.6925835818613e-16,4.01056061361085e-17,1.79016375954507e-16,-7.94999030304172e-17,-0.000287915488593097,-3.60907348544271e-05,0.000562443107121624,5.40188938511402e-05,-4.03967828715091e-16,0.00016162653482394,-3.95368569011918e-16,0.000799018133196116,0.000388818304416876,1.19327802628492e-17,-5.51872598134975e-06,2.4728653049902e-16,-3.99887953354397e-16,2.26990132010373e-16,0.00664779251535937,0.000110574735696007,-2.86107416671336e-17,-2.61234078345213e-05,3.20884464924967e-16,0.00521941703311239,2.28197735233327e-06,1.51830019198557e-16,5.04490850831585e-16,-6.26623104737096e-18,-6.9019178761985e-17,1.57841263378227e-16,-0.000878661336753545,4.89266132932981e-06,-0.000172183646390992,-6.42581213293586e-17,-7.95100591153361e-05,-4.16104152582871e-16,-5.76779902382678e-16,4.84282638460844e-05,-1.47968323037782e-14,0.707106781186547,-7.64685902942458e-16,-2.76098112112815e-15,9.17165690819509e-17,-4.71321142723968e-07,-6.94838904731099e-16,2.91459442727456e-16,6.57928661068354e-16,9.25337099598624e-17,2.70812871614743e-16,-3.19726638785236e-16,-2.90228731901692e-16,-1.67034504663442e-16,-1.60106140563788e-16
"t51",0.0955049234280968,-0.0278231183237592,0.0721970649180234,0.283058476678571,0.00108091422962586,-0.0392241049779241,0.00480113866568535,0.00984604221566386,0.000104075416948818,0.0162402244831579,0.00145642441997814,-0.00569435218189079,-0.0164963976569547,0.00228127747009532,9.81353854579824e-05,0.0234185580284184,-0.000131594671750293,0.0604514768235354,-0.107031954263471,-0.00795764468840521,0.000130043388540891,1.49895750338261e-05,0.00174622569475699,-0.000760770212430524,-4.9027781899452e-06,3.81287651113746e-05,-5.52983468544814e-06,-0.000770535565843096,3.70675482768285e-05,1.42105141708033e-16,-0.0026572391632494,2.76535620057647e-07,-0.0134195949386053,-7.07093907377585e-06,1.38438399251151e-05,-3.49007577699623e-05,1.20738681732757e-16,-5.00396894360707e-05,5.1683850810641e-06,2.02882610994028e-06,-0.000818965478902217,3.41725461372295e-05,2.53897583442051e-16,2.00690765711079e-16,-2.14425966550242e-16,-6.72230373253583e-17,0.000134217451660866,1.6316412003705e-05,-0.000251620692986338,-2.57471812468789e-05,7.65043764757904e-16,-0.000131859017976416,1.73458694331732e-16,-0.000713529662148434,-0.000402632454377248,1.38805560861519e-16,9.52625416778612e-06,-4.94640796653164e-16,1.50240710296696e-15,1.06058457139466e-15,-0.509824452400989,0.000122330505987435,-1.1972268563567e-15,0.000193465829721491,-1.07624942217657e-14,-0.779836393317098,1.23379500463232e-05,-5.39812705724008e-16,2.03254089617394e-15,1.03530172715302e-16,2.22282686683033e-15,2.93278837298516e-16,-0.0900630516846769,6.68660488850029e-06,-0.000232224383360233,2.52042884680713e-16,-0.00510850234819274,8.78672784250943e-17,2.557839167627e-16,5.42201207327488e-05,-2.58774313902075e-16,4.80471749836984e-16,-1.75788327999661e-16,1.73651791246782e-16,1.31529629958091e-16,-4.65216386237329e-07,2.72559939384293e-16,2.81501825157977e-16,-8.09382836746007e-17,-1.38276537385341e-16,-2.52362709194057e-16,-6.31335731949145e-16,1.71864923295981e-17,-1.56865174157905e-16,1.12411162772967e-16
"t69",0.0967335296839334,-0.0286773164380425,0.0754414139565194,0.29663320345253,0.00114870188900243,-0.0419284142604292,0.0051745369838648,0.0106421045192432,0.000113605619045942,0.0181497558270117,0.00163787277235981,-0.00647320217256242,-0.0188664479616109,0.00267213375995412,0.000115476969597068,0.0279088469625718,-0.000157813380022292,0.0742849077879617,-0.13314143130148,-0.0101293722993629,0.000167684034402222,1.96815284993698e-05,0.00239684567306936,-0.00105503725742891,-7.09993355152259e-06,5.59251427376187e-05,-8.66608340547204e-06,-0.00120927263857203,6.02229816021732e-05,-1.65971557109758e-17,-0.00448293671540679,4.81798505152717e-07,-0.0292011142746852,-1.78592808975017e-05,4.10154528275586e-05,-0.000107038560369532,1.02564008141186e-16,-0.000200514556269011,3.26575477386654e-05,1.70530706736227e-05,-0.0111048653822291,0.000465043984060047,9.38037083121337e-18,4.40292195283359e-17,-4.40012739910548e-16,-5.3337994106182e-16,-0.00021768569808478,-2.41958037930032e-05,0.000323924133102437,2.48368691807073e-05,8.07832612322458e-17,4.04582996695665e-05,3.30242039319863e-16,0.000176512166348171,6.51586816223513e-05,5.00353255598904e-16,6.30209282249461e-07,7.32690767812249e-17,8.02230167870989e-16,7.62931928056806e-16,-0.391032688797899,0.000570816721430457,2.47280106494808e-15,-0.000187599758315115,5.5147036789509e-15,0.438301679828034,-2.09854806293123e-06,5.85251624221615e-16,-1.37008054465153e-15,-6.88050644174402e-17,-1.51661539893592e-15,-3.19281220773791e-16,-0.113576343426874,1.37968030379835e-06,-5.10808296813058e-05,-1.0552518151178e-15,-0.00618228432385211,8.79048465932822e-15,-0.707106781186548,1.79149446587362e-05,4.84918106725895e-15,-8.77845475873116e-16,-3.3207397213616e-15,1.44407653311151e-15,-2.58951787320972e-16,-1.84905807010704e-07,6.22021973480296e-16,-9.06848325172624e-16,3.01964827297173e-16,-1.38660164455834e-16,1.55951156007658e-16,-4.85791886106072e-16,-9.20789341595048e-18,-3.7426527848055e-16,-2.7448443110815e-16
"t70",0.0967335296839334,-0.0286773164380425,0.0754414139565194,0.296633203452531,0.00114870188900254,-0.0419284142604292,0.0051745369838648,0.0106421045192429,0.000113605619046164,0.0181497558270116,0.00163787277235986,-0.00647320217256235,-0.0188664479616109,0.00267213375995429,0.000115476969597071,0.0279088469625719,-0.000157813380022354,0.0742849077879616,-0.13314143130148,-0.0101293722993634,0.000167684034402262,1.96815284995194e-05,0.00239684567306947,-0.00105503725742891,-7.09993355123772e-06,5.5925142737728e-05,-8.66608340493991e-06,-0.00120927263857204,6.0222981602305e-05,-1.61632638621879e-16,-0.00448293671540689,4.81798505007867e-07,-0.0292011142746854,-1.78592808976023e-05,4.10154528275308e-05,-0.000107038560369144,-3.90459101767753e-16,-0.000200514556268586,3.26575477385405e-05,1.70530706734701e-05,-0.0111048653822294,0.000465043984059771,-1.14165971254198e-16,3.90997428536035e-16,3.20797265966372e-16,-1.07969269557727e-16,-0.000217685698084651,-2.4195803793084e-05,0.000323924133102329,2.48368691812208e-05,6.40367770147484e-16,4.04582996695829e-05,5.88893963538064e-16,0.000176512166347878,6.51586816220398e-05,-2.4254264494275e-16,6.30209282698755e-07,5.30300199662449e-16,-1.43704158515227e-16,9.1469042472618e-16,-0.391032688797898,0.000570816721430935,2.16528422790569e-15,-0.000187599758316254,5.3328583333825e-15,0.438301679828034,-2.098548062814e-06,-9.15048028273916e-17,-1.16699832511879e-15,3.51407027547188e-16,-8.51654881266679e-16,1.26625788032373e-16,-0.113576343426874,1.37968030661868e-06,-5.10808296804303e-05,-3.94307333037611e-17,-0.00618228432385267,-9.0398191205584e-15,0.707106781186548,1.79149446836648e-05,-4.74998170154398e-15,1.8405192729172e-16,3.23558129687233e-15,-1.57461135777126e-15,1.97482604624427e-16,-1.84905806922948e-07,-9.37277700739846e-16,1.19018062385966e-15,-2.19007179225721e-16,6.13477969749459e-17,1.97704772825552e-16,4.4815464838686e-16,1.67355876153042e-16,-1.5296992729098e-16,2.07170679668975e-16
