accepted_species,estimate
t125,0.13197403
t126,0.1934959
t121,0.14889997
t122,0.16140205
t195,0.1476691
t123,0.23602287
t94,0.10352765
t73,0.1550296
t74,0.15883355
t107,0.14889997
t135,0.18569137
t142,0.19393702
t143,0.20039067
t120,0.20218088
t92,0.13616301
t95,0.13269305
t96,0.16627477
t244,0.14889997
t245,0.14889997
t127,0.25247738
t79,0.17281029
t265,0.14867495
t287,0.14889997
t288,0.1476691
t293,0.1476691
t294,0.1559865
t217,0.14990582
t71,0.14812309
t75,0.124950476
t81,0.13616301
t83,0.11585309
t67,0.14812309
