accepted_species,estimate
t125,0.5870144466227165
t126,0.6425868872227908
t121,0.6737863797090298
t122,0.586824661222587
t195,0.7831721856852957
t123,0.6307776958003287
t94,0.4699594903809351
t73,0.06603044468462257
t74,0.1152489095529238
t107,0.4922744649639287
t135,0.4631140870040591
t142,0.526076733444603
t143,0.48144846864965907
t120,0.4639365630990634
t92,0.3001324253867045
t95,-0.9878578380457569
t96,-0.9744682195040794
t244,-1.2556003361823695
t245,-1.2556003361823733
t127,-1.1080128000997278
t79,-0.9437079911766119
t265,-3.405540033323798
t287,-3.4622121599748095
t288,-3.46221215997481
t293,-3.405423923135843
t294,-3.405423923135854
t217,-3.283331089984721
t71,-0.44216644526360405
t75,-0.04873114042197654
t81,-0.03412462303761796
t83,-0.032775566012227225
t67,-0.09613592646244698
