accepted_species,estimate
t4,-0.018783962
t6,0.25044248
t15,-0.099516176
t21,-0.099516176
t23,-0.099516176
t58,-0.076527245
t277,-0.5806828
t279,-0.41215965
t182,-0.07590896
t139,-0.13171805
t318,1.156641
t298,-1.1071362
t117,-0.21794987
t38,-0.076527245
t61,-0.076527245
t76,-0.06876401
t181,1.0062317
t166,-0.020662883
t313,-0.03545593
t140,-0.13624382
t94,-0.076527245
t212,0.2680358
t179,-1.0347314
t289,0.24014242
t262,-1.2532573
t118,-0.048556924
t303,-0.21765414
t210,0.4262427
t254,0.68253183
t64,-0.076527245
t60,-0.076527245
t18,-0.0635855
