"accepted_species","estimate"
"t4",-0.0782781193884711
"t6",-0.0782781089309229
"t15",-0.078278013300777
"t21",-0.0782777616481883
"t23",-0.0782769542833412
"t58",-0.0772864224157159
"t277",-0.45600552370563
"t279",-0.379518249148042
"t182",-2.42004520642414
"t139",-0.522481297551587
"t318",1.12940654817967
"t298",-1.17737105071851
"t117",-0.106142840937762
"t38",-0.0782247152303078
"t61",-0.0768210162023378
"t76",-0.0704384888668441
"t181",1.05593742396508
"t166",0.268783340560784
"t313",-0.164994978811801
"t140",-0.129860909724682
"t94",-0.091909796784176
"t212",-0.307986201580087
"t179",-0.678110928717252
"t289",-0.625183654245132
"t262",-0.674199308912887
"t118",-0.0723594780110297
"t303",0.149091623005529
"t210",1.40564014888732
"t254",1.97001252197583
"t64",-0.0768495433099686
"t60",-0.0772148207683295
"t18",-0.0782783618421119
