accepted_species,estimate
t249,2.1637104
t121,1.5601218
t54,1.2155064
t165,0.737137
t166,0.5187962
t214,0.48978284
t169,0.24530707
t144,0.3232353
t293,0.66636187
t66,0.41468582
t263,0.39295614
t288,-0.7123596
t313,0.55687535
t261,-0.3450054
t119,0.33949155
t14,0.07850222
t85,1.223773
t40,1.0710965
t4,-0.4975667
t320,-0.14797471
t87,-0.4231235
t149,-0.3978223
t281,-1.960837
t283,-0.94569075
t284,-0.9825307
t240,-1.3378679
t112,-0.8545228
t127,-1.1829305
t279,-1.5299456
t55,-1.0151368
t2,0.08832932
t3,-0.30582646
