"accepted_species","sorted"
"t4",-3.35930188679812
"t5",0.0149960337205168
"t6",0.0584749304379302
"t7",2.04094944161303
"t24",0.118425218573147
"t25",0.616018271549416
"t22",0.559815975472473
"t29",-0.151275105242735
"t30",0.00104689404936513
"t23",0.0652975657596851
"t33",0.735129456504122
"t42",0.480183558663458
"t43",0.556884052237774
"t53",0.223353879093709
"t73",0.223014772367872
"t74",0.395956743678315
"t194",0.480090240550794
"t268",0.42175852343198
"t269",NA
"t244",0.417354061007748
"t227",0.400287747550353
"t223",NA
"t216",0.37998935932557
"t352",0.442182097870922
"t353",0.422284701565924
"t326",0.423722873545875
"t347",0.422615370915113
"t348",0.415074808233203
"t368",0.41447336607082
"t369",0.40198817077042
"t293",0.389063277175542
"t294",0.374103536309791
"t205",0.402260745885311
"t136",0.471837373659074
"t137",NA
"t161",0.524941669843323
"t304",0.54750549263635
"t305",0.556903982095476
"t395",0.54927228409603
"t396",0.557248520905436
"t319",0.563155693979304
"t241",0.489654418538379
"t208",0.539423371506789
"t209",0.53358363609237
"t289",0.527879079130436
"t298",0.499259655268218
"t299",0.487973261128824
"t308",0.481847039863902
"t309",0.494590060255502
"t290",0.491836972643518
"t251",NA
"t206",0.489671414875686
"t183",0.587990503307686
"t156",0.541539495567185
"t157",0.534609056588099
"t151",0.59579492958167
"t176",0.595062877197819
"t261",0.599231274599709
"t275",0.603716001761614
"t276",NA
"t231",0.588815192672887
"t339",NA
"t340",0.63255584850043
"t333",0.627999304824187
"t204",0.610542455056961
"t129",NA
"t366",0.705587949661328
"t367",0.702004863417477
"t361",0.717712844514931
"t362",0.728760722711689
"t140",0.652725236484729
"t165",NA
"t354",0.611585471646939
"t355",NA
"t272",0.635626556634191
"t273",0.619018451679936
"t453",0.599441766153163
"t490",0.595969121716432
"t491",0.595902994295656
"t471",0.59331529367265
"t330",0.578222715439688
"t331",0.59273918882052
"t307",NA
"t325",NA
"t390",0.592027947205365
"t472",0.594529445675584
"t473",0.592732064729039
"t373",0.620291374542695
"t474",0.601883046575625
"t475",0.607423769409009
"t469",NA
"t480",NA
"t481",0.611046652294307
"t406",0.602513974003403
"t407",0.606414411625227
"t306",0.612612378923126
"t422",0.61175348905061
"t451",0.603274375799688
"t452",0.599607442628012
"t463",0.595690481887644
"t464",0.598075846565358
"t445",0.5931063949581
"t374",0.59768241805857
"t424",0.607972552779571
"t425",0.61313140734631
"t363",0.61834801759664
"t350",NA
"t408",0.61806621061776
"t409",NA
"t436",0.621278627842953
"t437",0.606174718302397
"t429",0.597358915358152
"t364",0.616181773761821
"t365",0.615684748638197
"t351",0.642167483035603
"t467",0.606434858391256
"t468",0.603074594629614
"t442",0.604673757839893
"t449",0.616656325693135
"t450",0.612243070679458
"t399",0.609711781082713
"t383",0.607241412522401
"t438",0.640076095257158
"t439",0.634129525671377
"t403",0.643839608986026
"t181",0.658036927523834
"t182",0.711775113698515
"t418",0.616013445493918
"t419",0.626386465057903
"t416",0.615270753302027
"t446",NA
"t447",0.634398506021432
"t375",0.613675215681025
"t376",0.619535802279524
"t250",0.582068874345623
"t285",0.618455469467945
"t341",NA
"t400",0.580024244792687
"t427",NA
"t428",NA
"t100",0.651636823097174
"t91",0.572744371280081
"t82",0.510545617289435
"t105",0.160341037484747
"t106",NA
"t72",0.290855332528545
"t84",0.267300470786614
"t98",0.218368118444754
"t99",NA
"t69",0.306289588760502
"t55",0.322927279751045
"t56",0.400257563261592
"t48",0.407966886322095
"t57",0.402571155300061
"t78",0.308152991351865
"t79",0.271710835736215
"t87",0.310359216070313
"t153",0.553768202170895
"t228",NA
"t229",0.588696850463587
"t224",0.557279914414722
"t125",0.566154410390597
"t94",0.337233493574216
"t62",0.315146250660021
"t68",0.233042065106057
"t123",0.21731412066567
"t124",0.235675432826309
"t95",0.406284978433395
"t65",NA
"t90",0.375819199877668
"t111",0.442476711979105
