"accepted_species","trait_BM_trend_scaled"
"t4",2.82733910720866
"t5",2.74420129155704
"t11",2.7893083614793
"t12",2.6425020628103
"t2",3.06237732612408
"t6",2.56808241260034
"t7",3.04252977332505
"t9",3.02012018640656
"t10",2.99847904624593
"t8",2.95273179867613
"t3",2.63943373013912
"t13",2.6575169417433
"t14",2.28631258907893
"t15",2.44550354996209
"t16",2.52793812504941
"t21",2.25794681331188
"t24",2.01826025817418
"t25",2.17812880513054
"t23",2.13050386225263
"t36",1.2381321218999
"t37",1.17667427956796
"t28",1.54779845681977
"t29",1.91706211866786
"t30",1.79765281064745
"t34",1.20122102826502
"t35",1.14586588420825
"t33",1.25711694476964
"t43",0.623546562374317
"t45",0.762780619586662
"t53",0.736354458440525
"t62",0.605705707309834
"t63",0.754629083416057
"t58",0.749060756790059
"t57",0.702971379810848
"t54",0.685450306311695
"t68",0.661588486853891
"t69",0.686827434561666
"t71",0.715926940886765
"t90",0.47597324349483
"t239",-0.133654723919755
"t240",-0.0944864711907155
"t306",-0.0478638107852573
"t307",-0.052010998170907
"t278",-0.142956301509232
"t274",-0.118250201672654
"t277",-0.125901337326743
"t279",-0.160051705955852
"t280",-0.126173360564312
"t270",-0.0975836300925931
"t246",-0.341302213628828
"t247",-0.251528655491369
"t169",0.0263688291905946
"t129",0.127553671143154
"t138",0.0179003994740516
"t182",-0.0743830514102266
"t183",-0.152592310508458
"t249",-0.218673776806894
"t250",-0.217538007796851
"t219",-0.195076779346936
"t259",-0.23314070158463
"t260",-0.374104849664526
"t255",-0.243991433984848
"t257",-0.236156716880673
"t258",-0.194563586541831
"t152",-0.00461334402207549
"t233",-0.161587522352796
"t234",-0.107080807627339
"t194",-0.377129968532423
"t195",-0.178138563523002
"t282",-0.254164245154238
"t283",-0.216089465450717
"t256",-0.252806728072709
"t227",-0.244662073829716
"t207",-0.13567238275232
"t208",-0.208602161873325
"t167",0.0508455956478723
"t139",0.236846683498781
"t133",0.198353184364761
"t146",-0.0711460219131573
"t320",-0.42773579920246
"t321",-0.427516166564896
"t245",-0.330469822344158
"t187",-0.265096135324243
"t222",-0.300551411528687
"t223",-0.271739321467365
"t225",-0.185343655458039
"t226",-0.186525058390005
"t130",-0.202040482910143
"t204",-0.206136534201133
"t235",-0.327855930965732
"t314",-0.298109910640538
"t315",-0.308952029674395
"t292",-0.179902167744281
"t293",-0.219194993492177
"t275",-0.398178842363908
"t276",-0.382436650130618
"t248",-0.320827776583294
"t318",-0.39043163517259
"t319",-0.37640749144191
"t199",-0.287232858137895
"t177",-0.237493953520315
"t202",-0.316580377861785
"t298",-0.109993599254434
"t299",-0.116344358581197
"t205",-0.339460915296718
"t241",-0.328027037324488
"t242",-0.306465883985381
"t143",0.0733631989934279
"t153",-0.200757899739038
"t154",-0.000540883549231766
"t120",0.218357943627377
"t111",0.254872184156354
"t117",0.228519743733433
"t125",0.165716486052913
"t126",-0.096481441411194
"t107",0.380727368094801
"t86",0.549652173033143
"t82",0.420325304454204
"t74",0.738549879697941
"t70",0.732568740994524
"t72",0.730358822441903
"t73",0.638626809798182
"t48",0.87668986514605
"t39",0.956052159235941
"t38",0.794244391546776
"t44",1.01183911411372
"t66",0.751297041418291
"t77",0.464914888526743
"t78",0.468015622239871
"t61",0.708077892113185
"t55",0.804853164401885
"t75",0.205623884789664
"t76",-0.0392676766522619
"t84",-0.0473983630114102
"t85",-0.196278751369599
"t87",0.0424862940261056
"t92",-0.0928233681961788
"t97",-0.364226220413471
"t99",-0.191141053626688
"t131",-0.640492806796432
"t132",-0.629165379873454
"t148",-0.70262923042515
"t158",-0.983446147263343
"t159",-0.934525625543182
"t114",-0.54532280377701
"t113",-0.456212688402811
"t136",-0.720891082365512
"t175",-0.703775051137616
"t176",-0.769310480173212
"t147",-0.510337879377118
"t163",-0.546190778294
"t164",-0.567074456474282
"t168",-0.764828734207248
"t170",-0.754546741420813
"t188",-0.773035588392807
"t214",-0.876329264013494
"t215",-0.818988223517279
"t178",-0.633761276969247
"t180",-0.860295377358009
"t181",-0.752024906844872
"t273",-0.683130951873726
"t304",-0.655363360566989
"t305",-0.648374431999305
"t198",-0.53454188988701
"t190",-0.607776000012336
"t200",-0.696469665532924
"t316",-0.595775331996206
"t317",-0.5930055767796
"t211",-0.469116301312504
"t237",-0.69760714791502
"t238",-0.818501875181373
"t216",-0.681063270742359
"t251",-0.821378999791409
"t252",-0.883597022666147
"t166",-0.574661093108855
"t149",-0.49595211412102
"t150",-0.440146231915793
"t281",-0.699425851043727
"t312",-0.747526480893415
"t313",-0.747268769758361
"t196",-0.6523953060989
"t197",-0.740869895581181
"t184",-0.905108125974949
"t128",-0.606887047519664
"t140",-0.493005919433483
"t141",-0.503018785693059
"t110",-0.384238249825682
"t91",-0.18155049318402
"t98",-0.776121489896565
"t102",-0.367896028867852
"t103",-0.312661934738731
"t95",-0.188096866696807
"t96",-0.526233609241812
"t93",-0.165442581652245
"t94",-0.149633501169915
"t100",-0.272150075434094
"t155",-0.71999086920638
"t172",-0.655827172457362
"t220",-0.677030441423599
"t221",-0.782608098710224
"t156",-1.04517735046743
"t157",-1.10723287631312
"t115",-0.749145405646027
"t310",-1.08051155050965
"t311",-1.08357316278349
"t243",-1.14881316160844
"t244",-1.15898676601186
"t290",-1.23345559124161
"t291",-1.12857948872318
"t171",-0.912595894160521
"t165",-0.885746615890827
"t186",-0.868018663291957
"t191",-0.888133208429185
"t203",-0.894989464065826
