"accepted_species","trait_BM_trend_scaled"
"t69",0
"t87",0
"t88",0
"t64",0
"t65",0
"t29",0
"t31",0
"t71",0
"t72",0
"t56",0
"t97",0
"t98",0
"t40",0
"t30",0
"t34",0
"t60",0
"t89",0
"t90",0
"t3",1
"t6",1
"t10",1
"t57",1
"t58",1
"t9",1
"t47",1
"t48",1
"t51",1
"t61",0
"t67",0
"t68",1
"t93",0
"t94",0
"t12",0
"t13",1
"t49",1
"t44",1
"t73",NA
"t78",1
"t81",1
"t82",NA
"t5",1
"t25",0
"t26",0
"t18",0
"t37",0
"t85",1
"t86",1
"t23",1
"t50",1
"t41",NA
"t54",1
"t55",1
"t27",1
"t42",NA
"t43",0
"t99",0
"t100",0
"t70",0
"t66",NA
"t28",NA
"t11",1
"t79",1
"t80",1
"t33",1
"t76",1
"t77",1
"t52",1
"t53",1
"t35",1
"t22",1
"t16",1
"t17",1
"t7",1
"t8",1
"t4",1
"t14",1
"t19",1
"t95",1
"t96",1
"t62",1
"t63",1
"t74",NA
"t75",1
"t59",NA
"t38",1
"t39",1
"t24",1
"t15",1
"t21",1
"t32",1
"t45",1
"t46",NA
"t36",1
"t20",1
"t2",1
"t83",1
"t84",1
"t91",1
"t92",NA
"t1",1
