"accepted_species","trait_ARD"
"t3","0"
"t59","0"
"t60","0"
"t65","0"
"t66","0"
"t7","0"
"t9","0"
"t78","0"
"t79","0"
"t52","0"
"t55","0"
"t56","1"
"t41","1"
"t71","1"
"t72","1"
"t74","1"
"t75","1"
"t14","0"
"t63","0"
"t64","0"
"t88","0"
"t89","0"
"t35","0"
"t48","0"
"t80","0"
"t81","1"
"t46","0"
"t69","0"
"t70","0"
"t68","0"
"t93","0"
"t94","0"
"t73","0"
"t32","0"
"t47","0"
"t82","0"
"t83","0"
"t17","1"
"t26","1"
"t76","0"
"t77","0"
"t99","0"
"t100","0"
"t19","1"
"t25","0"
"t8","0"
"t16","0"
"t45","0"
"t84","0"
"t85","0"
"t21","0"
"t4","0"
"t37","0"
"t38","0"
"t36","0"
"t67","0"
"t91","1"
"t92","1"
"t43","0"
"t2","0"
"t49","0"
"t50","0"
"t24","0"
"t39","0"
"t40","0"
"t5","1"
"t1","0"
"t97","0"
"t98","0"
"t10","1"
"t29","0"
"t30","0"
"t31","0"
"t12","1"
"t11","0"
"t95","0"
"t96","0"
"t44","1"
"t18","1"
"t6","0"
"t15","1"
"t90","0"
"t23","0"
"t53","0"
"t54","0"
"t22","0"
"t61","0"
"t62","0"
"t57","1"
"t42","0"
"t58","1"
"t20","0"
"t51","0"
"t86","1"
"t87","1"
"t27","1"
"t28","0"
"t13","0"
"t33","1"
"t34","0"
