"accepted_species","trait_ARD"
"t2","0"
"t5","0"
"t6","0"
"t4","0"
"t3","0"
"t1","0"
"t9","0"
"t10","0"
"t7","0"
"t8","0"
"t11","0"
"t12","0"
"t15","1"
"t16","1"
"t22","0"
"t23","0"
"t18","0"
"t69","1"
"t115","1"
"t116","1"
"t104","1"
"t105","1"
"t167","1"
"t168",NA
"t146","1"
"t147","1"
"t74","1"
"t70","1"
"t234","1"
"t235","1"
"t102","1"
"t78","1"
"t81","1"
"t82","1"
"t57","1"
"t97","1"
"t274","0"
"t275","0"
"t181","1"
"t149","0"
"t150","0"
"t66","0"
"t59","1"
"t60","1"
"t21","1"
"t29","1"
"t30","0"
"t39","1"
"t40",NA
"t56",NA
"t79","0"
"t114","0"
"t133",NA
"t188","0"
"t189",NA
"t127","0"
"t38",NA
"t41","0"
"t47","1"
"t71","1"
"t98","0"
"t99","0"
"t87","1"
"t137","1"
"t138","1"
"t128","1"
"t75","0"
"t76","0"
"t109","1"
"t110","1"
"t211","1"
"t212",NA
"t246","0"
"t268","0"
"t269","0"
"t251",NA
"t252","0"
"t323","0"
"t324","0"
"t154","1"
"t155","0"
"t145","1"
"t61","0"
"t45","1"
"t108","0"
"t329","0"
"t330","0"
"t204","0"
"t197","0"
"t315",NA
"t316","0"
"t129","0"
"t34",NA
"t36","0"
"t100","0"
"t101","0"
"t62","0"
"t63","1"
"t50","0"
"t51","0"
"t46","0"
"t77","0"
"t227","0"
"t228","0"
"t207","0"
"t196","0"
"t194","1"
"t241","1"
"t249","1"
"t250","1"
"t178","1"
"t232","1"
"t233","1"
"t209","1"
"t85",NA
"t254","0"
"t255","0"
"t240","0"
"t229","0"
"t176","0"
"t112","0"
"t113","0"
"t65",NA
"t222","1"
"t223",NA
"t216","1"
"t292","1"
"t293",NA
"t304","1"
"t305","1"
"t242","1"
"t243","1"
"t239","1"
"t263","1"
"t327","1"
"t328","1"
"t301","1"
"t319",NA
"t320","1"
"t298","1"
"t296","1"
"t297","1"
"t94","0"
"t64",NA
"t83","0"
"t84","0"
"t58","0"
"t49","0"
"t33","1"
"t32","0"
"t52","0"
"t53","1"
"t55","1"
"t103","1"
"t321","1"
"t322","1"
"t325","1"
"t326","1"
"t285","1"
"t161",NA
"t169","1"
"t170","1"
"t136","1"
"t111","1"
"t43","1"
"t44","1"
"t17",NA
"t25","1"
"t27","1"
"t28","1"
"t107","1"
"t120","1"
"t276","0"
"t277","1"
"t270","1"
"t238","1"
"t257","1"
"t258","1"
"t91","1"
"t86","1"
"t73","1"
"t88","1"
"t89",NA
"t200","1"
"t294","0"
"t295",NA
"t215","1"
"t134","1"
"t135","1"
"t182","0"
"t307",NA
"t308","1"
"t163",NA
"t122","1"
"t159","1"
"t253","1"
"t302","1"
"t303","1"
"t247","1"
"t266","1"
"t267","1"
"t248",NA
"t290","1"
"t291","1"
"t210","1"
"t311","1"
"t312","1"
"t171","1"
"t156","1"
"t313","1"
"t314","1"
"t265",NA
"t184","1"
"t158","1"
"t174","1"
"t175","1"
"t152","1"
"t221","1"
"t224","1"
"t259","1"
"t260","1"
"t198",NA
"t271","1"
"t272","1"
"t283","1"
"t284","1"
"t126","1"
"t35","1"
"t118","0"
"t119",NA
"t217","1"
"t218","1"
"t195","1"
"t130","1"
"t131","1"
"t37","1"
"t80",NA
"t106","0"
"t261","1"
"t262","1"
"t132","1"
"t160",NA
"t177","1"
"t179","1"
"t180","1"
"t157","1"
"t123","1"
"t90","1"
"t42","1"
"t121","0"
"t141","1"
"t142","1"
"t143","0"
"t144","0"
"t95","1"
"t96","0"
"t199",NA
"t201","0"
"t244","1"
"t245","1"
"t172","1"
"t173","1"
"t183","1"
"t282","1"
"t306","1"
"t317","1"
"t318","1"
"t299","1"
"t300","1"
"t264","1"
"t309","1"
"t310","1"
"t273","1"
"t205","1"
"t206","1"
"t151","0"
"t139","1"
"t140","1"
"t225","1"
"t226",NA
"t256","1"
"t286","0"
"t287","1"
"t278","1"
"t162",NA
"t148","1"
"t185","1"
"t186","0"
"t213","1"
"t214","1"
"t230","1"
"t231","1"
"t202","0"
"t203","1"
"t72","1"
"t26","1"
"t279","1"
"t288","1"
"t289","1"
"t125","1"
"t124","1"
"t68","1"
"t67","1"
"t24","1"
"t31","1"
"t54","1"
"t117","1"
"t164","1"
"t236","1"
"t237","1"
"t208","1"
"t191",NA
"t192","1"
"t190","1"
"t187","1"
"t153","0"
"t92","1"
"t93","1"
"t193","1"
"t219","0"
"t220","0"
"t280","1"
"t281","1"
"t165","1"
"t166","1"
"t48","1"
"t20",NA
"t19","1"
"t14","0"
"t13","0"
