"accepted_species","estimate"
"t117",0.120692969454861
"t58",0.321352854243642
"t57",0.334675067809748
"t40",-0.840020545431071
"t68",-0.191547435727511
"t332",-0.103797822977014
"t230",-0.427638633727392
"t420",-1.14190444375609
"t385",-0.491445481601063
"t443",-1.83829375756046
"t371",-2.43545944228199
"t144",-0.464131296578687
"t154",-0.324195543037749
"t341",-0.422729844489305
"t234",-0.364817828595395
"t134",-0.544242603596728
"t157",0.149083111318993
"t218",0.733775764142066
"t219",0.733775764142066
"t298",0.43308610344184
"t193",1.36609689748463
"t379",1.75811240900122
"t407",1.69994108365071
"t244",1.87681539464037
"t308",2.43665376925649
"t138",-0.154441243507348
"t170",0.160935760454275
"t282",-0.190977168697473
"t445",0.683203055378938
"t490",-1.15263203697117
"t431",-1.34471689893415
"t281",-0.147930467439058
"t276",0.16886043394892
"t482",-0.251368661626369
"t369",-0.336376134218327
"t492",0.702345914123435
"t450",0.615225038274567
"t435",0.521631008243784
"t343",-0.257846826911888
"t468",-0.309771695470296
"t260",0.313852804260554
"t451",-0.0975220828759241
"t148",0.553898806072675
"t106",0.339274869245582
"t184",-0.378489960437711
"t194",-0.768842368687597
"t53",-1.19628265244438
"t88",-1.76743650233833
"t18",-0.120711002357629
