accepted_species,estimate
t386,-0.20653294
t387,-0.20653294
t324,-0.20653294
t224,-0.46658564
t257,-0.32749003
t207,0.08182348
t371,0.04317987
t368,-0.28977776
t158,0.04917138
t159,-0.13018572
t210,-0.13867001
t271,0.28051227
t192,-0.13867001
t230,-0.39307424
t154,0.25257003
t366,0.9558435
t297,0.9558435
t204,0.9023806
t205,0.9023806
t202,0.7059843
t315,-0.36500737
t288,0.34836686
t305,0.30036637
t383,0.159956
t320,0.029553913
t321,-0.024481602
t310,0.2951793
t303,0.48522666
t268,-0.25118348
t254,-0.25118348
t313,-0.76991713
t314,-0.76991713
t335,-0.15820248
t381,-0.9130716
t274,0.85077643
t275,0.85077643
t259,-0.083788514
t185,0.139521
t168,0.3004609
t169,0.3004609
