accepted_species,estimate
t137,-1.2684591
t213,-1.5345803
t309,-1.5069718
t207,-1.3457875
t208,-1.5037167
t130,-1.4277786
t79,-1.5431854
t83,-1.4560574
t91,-1.6521257
t99,-1.5636495
t100,-1.6343048
t176,-1.8478465
t288,-1.6472733
t289,-1.6649921
t196,-1.8918859
t171,-1.8504386
t310,-1.6660721
t311,-1.6351987
t298,-1.6351987
t299,-1.65117
t292,-1.712201
t228,-1.6424147
t283,-1.5300562
t272,-1.5120687
t189,-1.6792401
t247,-1.5006502
t214,-1.5344641
t233,-1.1291637
t234,-1.6546913
t188,-1.7571481
t169,-1.8030767
t296,-1.5084666
t144,-1.7560793
t101,-1.6244193
