"","turnover.rates","eps.values","transition.rates"
"1",0.547651854343712,0.059516010221722,NA
"2",1.87981883948669,1.10410048741138,0.150949343573302
"3",1.56934730825014,0.976276509542707,0.676922902464867
"4",0.629269564524293,0.876650080435384,NA
"5",0.547651854343712,0.059516010221722,0.558829770656303
"6",1.87981883948669,1.10410048741138,NA
"7",1.56934730825014,0.976276509542707,NA
"8",0.629269564524293,0.876650080435384,0.676922902464867
"9",0.547651854343712,0.059516010221722,0.102327033877373
"10",1.87981883948669,1.10410048741138,NA
"11",1.56934730825014,0.976276509542707,NA
"12",0.629269564524293,0.876650080435384,0.279025602620095
"13",0.547651854343712,0.059516010221722,NA
"14",1.87981883948669,1.10410048741138,0.102327033877373
"15",1.56934730825014,0.976276509542707,0.433529010973871
"16",0.629269564524293,0.876650080435384,NA
