"accepted_species","traits"
"t359",NA
"t402",1
"t424",0
"t443",0
"t445",1
"t447",NA
"t449",1
"t454",0
"t455",0
"t456",0
"t460",1
"t461",0
"t462",0
"t465",0
"t466",0
"t467",0
"t468",1
"t470",0
"t475",0
"t476",1
"t477",0
"t479",0
"t487",1
"t488",0
"t497",1
"t498",1
"t499",1
"t501",1
"t505",0
"t506",0
"t507",1
"t509",0
"t511",0
"t512",0
"t513",1
"t514",0
"t515",1
"t516",0
"t517",NA
"t518",NA
"t519",1
"t520",1
"t521",0
"t522",1
"t523",1
"t524",0
"t525",1
"t526",0
"t527",1
"t528",0
"t529",1
"t531",0
"t532",0
"t533",1
"t534",1
"t535",1
"t536",NA
"t537",0
"t538",0
"t539",1
"t540",1
"t542",1
"t543",1
"t544",0
"t546",0
"t547",1
"t548",0
"t549",1
"t550",0
"t551",0
"t552",1
"t553",1
"t555",1
"t556",NA
"t557",NA
"t558",1
"t559",1
"t560",1
"t561",0
"t562",0
"t563",0
"t564",0
"t565",1
"t567",1
"t568",1
"t569",NA
"t570",1
"t571",1
"t572",1
"t573",1
"t574",1
"t576",NA
"t577",1
"t578",1
"t579",1
"t580",1
"t581",NA
"t582",1
"t583",1
"t584",1
