accepted_species,estimate
t211,-0.2990278
t223,-0.30528486
t340,-0.54163957
t317,-0.54163957
t178,-0.23107667
t183,-0.23674619
t277,-0.7530235
t386,-0.7486803
t378,-0.80231565
t381,-0.73355407
t390,-0.8016005
t391,-0.8016005
t345,-0.73212904
t266,-0.75309986
t261,-0.7434038
t423,-0.7974305
t389,-0.8021619
t298,-0.7920389
t344,-0.7926888
t421,-0.7819479
t372,-0.8304982
t307,-0.7920389
t300,-0.7697632
t285,-0.6496261
t303,-0.68436795
t234,-0.43668705
t250,-0.4439359
t276,-0.7385784
t252,-0.4439359
t400,-0.7643364
t409,-0.78288585
t410,-0.78288585
t388,-0.78288585
t415,-0.78288585
t416,-0.78288585
t414,-0.78288585
t318,-0.70804995
t301,-0.7576056
t362,-0.72014403
t363,-0.70694584
t328,-0.7280587
t329,-0.7280587
