accepted_species,estimate
t211,-0.34807449773811006
t223,-0.5692634261123933
t340,-0.7381673705139561
t317,-0.7941062090975358
t178,-0.1374525969859296
t183,-0.37764212193143487
t277,-0.7845994349378788
t386,-0.7892990637556208
t378,-0.7830508655413904
t381,-0.7287612667024194
t390,-0.7858235679438773
t391,-0.7852377908571899
t345,-0.7859186814885911
t266,-0.6213548959114418
t261,-0.6501858573166718
t423,-0.7811219941947428
t389,-0.7782425065479671
t298,-0.6865484161866882
t344,-0.7833423546515442
t421,-0.7758806149440288
t372,-0.7802417447999679
t307,-0.6749102273277078
t300,-0.6246619902601387
t285,-0.652729354331246
t303,-0.6475383667485574
t234,-0.44425907015769506
t250,-0.5048272081819817
t276,-0.6455874914865043
t252,-0.5153456698572337
t400,-0.773678685708306
t409,-0.7784685374816057
t410,-0.7786677194444259
t388,-0.7345109969806639
t415,-0.7824535258684714
t416,-0.7825582974493299
t414,-0.7969651650695944
t318,-0.7869910573191863
t301,-0.6281373589905344
t362,-0.7124505686627971
t363,-0.7786592818419062
t328,-0.6795923164514465
t329,-0.715103207774803
