accepted_species,estimate
t46,-1.1078738
t118,1.8861551
t279,1.4518077
t340,2.0048869
t333,2.0048869
t335,2.0312083
t362,1.1132696
t257,1.4258817
t124,1.4134252
t271,-1.2910655
t215,-0.30056405
t341,0.44461554
t179,-0.710213
t278,-1.1002029
t326,-0.6643056
t227,-0.34692246
t146,-1.2201618
t64,-0.40050152
t167,-0.5968737
t8,-0.1672397
t12,-0.29223695
t79,-0.8143374
t136,-0.5760297
t247,-0.30524808
t207,-0.6214384
t85,-0.31218636
t190,-0.41548118
t331,-0.7436204
t262,-0.31808516
t104,0.11673819
t266,-1.0295291
t99,-0.11435396
t158,-0.91559565
t204,-0.2952349
t318,0.70770574
t302,0.73928285
t17,-0.30315545
t7,-0.09058565
