accepted_species,estimate
t59,0.6170536
t175,0.93897325
t88,0.17850906
t115,0.55339646
t157,-1.6808215
t235,-3.2547522
t349,-0.4158234
t309,0.33700344
t226,0.43738106
t248,0.81040424
t251,0.8641562
t277,-1.3208318
t160,0.053243537
t324,-1.5291705
t208,-0.906276
t199,0.69577754
t245,1.371946
t368,0.87883115
t298,0.69145966
t358,1.1064272
t253,1.3781284
t45,-0.013135481
t31,0.68304145
t136,0.11559697
t198,-0.19097975
t106,0.22640838
t266,1.7187562
t158,0.8814595
t215,0.34361637
t139,0.8613953
t155,0.75208086
t244,0.3324657
t269,-0.4500191
t322,-1.2941349
t300,-1.3087406
t258,-1.2343426
t331,-0.92160326
t63,-0.15895769
