accepted_species,estimate
t256,-0.7917629490377465
t315,-0.7913786266376046
t316,-0.7913786266376054
t253,-0.7917732696978411
t302,-0.7913324261201957
t305,-0.7912918363108609
t306,-0.7913973014846957
t384,-0.791338352755411
t319,-0.7914081917617027
t320,-0.7913766155063837
t285,-0.7914949167274671
t310,-0.7911671143506962
t293,-0.791559156692137
t303,-0.7920208955156064
t304,-0.791884833047258
t252,-0.7922541604635762
t269,-0.7833377477668633
t254,-0.7835220963659454
t311,-0.782532583255776
t313,-0.7822851690444261
t314,-0.7823142710941923
t312,-0.7824693229373441
t277,-0.7822642226948823
t334,-0.7816970572085701
t335,-0.7817870565264196
t375,-0.7813498676799887
t382,-0.7813149874309103
t241,-0.7833034249007469
t274,-0.7880474464162786
t275,-0.7880074927536802
t211,-0.7878423644033794
t212,-0.7884972458543709
t259,-0.78751100938114
t232,-0.7871763117381442
t283,-0.7863884789838126
t284,-0.786388478983811
t196,-0.7879386590800473
t185,-0.7896540575990879
t168,-0.7926697249621186
t169,-0.7928235387884894
