"accepted_species","Medicinal"
"Palicourea_hyptoides",0
"Psychotria_bealananensis",0
"Psydrax_ficiformis",0
"Vincetoxicum_himalaicum",NA
"Eustoma_russellianum",0
"Aidia_bakeri",0
"Palicourea_vellerea",0
"Adenorandia_kalbreyeri",0
"Cynanchum_purpureum",0
"Simira_klugei",0
"Tromotriche_herrei",0
"Tabernaemontana_humblotii",0
"Orbea_wilsonii",0
"Schradera_acutifolia",0
"Philibertia_longistyla",NA
"Catharanthus_trichophyllus",1
"Steenisia_borneensis",0
"Gentianella_claytonioides",0
"Gentianella_campanuliformis",0
"Ganguelia_gossweileri",0
"Ruehssia_cundurango",NA
"Mandevilla_oaxacana",0
"Chomelia_apodantha",0
"Galianthe_peruviana",0
"Eumachia_cupulicalyx",0
"Sarcolobus_luzonensis",0
"Cynanchum_grandidieri",0
"Palicourea_jenmanii",0
"Pyrostria_inflata",0
"Nostolachma_odorata",0
"Asperula_molluginoides",0
"Tarenna_alpestris",1
"Retiniphyllum_discolor",0
"Virectaria_multiflora",1
"Rauvolfia_verticillata",1
"Guettarda_rhabdocalyx",1
"Xanthophytum_brookei",0
"Benkara_microcarpa",0
"Gynochthodes_elmeri",0
"Bouvardia_langlassei",0
"Schultesia_gracilis",0
"Carphalea_madagascariensis",0
"Urophyllum_lineatum",0
"Notopleura_corniculata",0
"Rondeletia_intermixta",0
"Rondeletia_potrerillona",0
"Mitrasacme_nidulifera",0
"Ceropegia_trichantha",NA
"Ceropegia_cyperifolia",NA
"Ceropegia_africana",NA
"Bertiera_batesii",1
"Psychotria_yavitensis",0
"Galium_consanguineum",0
"Psychotria_longicauda",0
"Galium_gymnopetalum",0
"Psychotria_sumbavana",0
"Phialanthus_grandifolius",0
"Galium_crassifolium",0
"Galium_scabrelloides",0
"Psychotria_kanehirae",0
"Galium_exaltatum",0
"Psychotria_pauciflora",0
"Gaertnera_belumutensis",0
"Coprosma_waimeae",0
"Neonauclea_viridiflora",0
"Alyxia_graciliflora",0
"Porterandia_bruneiensis",0
"Alyxia_clusiophylla",0
"Ixora_ovalifolia",0
"Alyxia_pilosa",0
"Hedyotis_manasensis",0
"Hypobathrum_coniferum",0
"Tabernaemontana_ciliata",1
"Mussaenda_heinsioides",0
"Tabernaemontana_aurantiaca",1
"Faramea_chiapensis",0
"Oxyceros_longiflorus",1
"Ditassa_conceptionis",NA
"Coffea_pustulata",0
"Ochrosia_inventorum",0
"Heterostemma_montanum",0
"Macrocarpaea_laudabilis",0
"Logania_sylvicola",0
"Palicourea_toroi",0
"Lachnostoma_huilaense",0
"Fagraea_carstensensis",0
"Matelea_herbacea",NA
"Pachycarpus_richardsiae",NA
"Timonius_noli-tangere",0
"Dischidia_cornuta",NA
"Pavetta_makassarica",0
"Lasianthus_verrucosus",0
"Rudgea_tomentosa",0
"Cyrtophyllum_minutiflorum",0
"Gentianella_undulatisepala",0
"Wendlandia_angustifolia",0
"Fanninia_caloglossa",0
"Neobracea_martiana",0
"Exacum_lawii",1
"Exacum_giganteum",0
