accepted_species,estimate
t90,-0.5349981
t268,-0.57548356
t269,-0.57548356
t206,-0.05746523
t259,0.10230416
t260,-0.022957858
t328,-0.4801649
t326,-0.4801649
t300,-1.9575285
t79,-0.5322504
t94,-0.25260198
t113,-0.07615836
t225,-0.11795471
t241,-0.11795471
t256,-0.11795471
t129,-0.26195198
t130,-0.26195198
t56,-0.4210953
t91,-0.5021953
t92,-0.5021953
t187,0.25955003
t315,1.8452958
t316,1.8452958
t245,2.5050015
t182,2.1037226
t227,2.1037226
t120,0.2678504
t75,-0.5021953
t107,-0.18280923
t103,-0.2866196
t125,-0.2866196
t70,-0.3640175
t71,-0.3640175
