"accepted_species","trait_ARD"
"t10","1"
"t12","1"
"t13","1"
"t7","1"
"t8","0"
"t5","1"
"t3","1"
"t4","0"
"t2","0"
"t15","1"
"t16","1"
"t26","0"
"t39","0"
"t41","1"
"t42","1"
"t48","1"
"t66","1"
"t67","0"
"t72","0"
"t138","1"
"t144","0"
"t145","1"
"t170","1"
"t191","1"
"t279","0"
"t317","0"
"t318","0"
"t238","0"
"t239","0"
"t200","1"
"t302","1"
"t303","1"
"t167","1"
"t209","1"
"t210","0"
"t115","0"
"t116","0"
"t77","0"
"t78","0"
"t27","0"
"t28","0"
"t34","1"
"t49","1"
"t59","1"
"t60","0"
"t51","0"
"t52","0"
"t43","0"
"t57","1"
"t58","1"
"t68","0"
"t75","1"
"t76","0"
"t81","0"
"t106","1"
"t127","1"
"t132","1"
"t133","1"
"t177","0"
"t243","0"
"t244","1"
"t112","1"
"t150","1"
"t162","0"
"t187","1"
"t188","1"
"t255","1"
"t289","0"
"t345","1"
"t346","0"
"t269","0"
"t286","1"
"t375","0"
"t376","0"
"t320","0"
"t272","0"
"t273","0"
"t153","1"
"t250","1"
"t251","0"
"t178","1"
"t189","1"
"t190","1"
"t179","0"
"t93","1"
"t71","1"
"t31","0"
"t32","0"
"t21","1"
"t22","1"
"t23","1"
"t24","1"
"t30","1"
"t100","1"
"t129","1"
"t130","0"
"t101","1"
"t118","0"
"t143","1"
"t261","0"
"t262","0"
"t161","1"
"t157","1"
"t158","0"
"t201","1"
"t308","1"
"t314","1"
"t344","1"
"t355","1"
"t356","1"
"t290","1"
"t291","1"
"t328","1"
"t329","1"
"t292","0"
"t293","1"
"t333","1"
"t349","1"
"t350","1"
"t319","1"
"t322","0"
"t323","1"
"t311","1"
"t357","0"
"t373","0"
"t374","0"
"t330","0"
"t382","1"
"t383","1"
"t280","0"
"t337","1"
"t338","1"
"t232","1"
"t301","0"
"t309","0"
"t310","0"
"t369","1"
"t370","1"
"t360","1"
"t336","1"
"t265","1"
"t266","1"
"t182","1"
"t277","0"
"t278","0"
"t224","1"
"t163","1"
"t160","0"
"t169","0"
"t259","1"
"t260","1"
"t233","0"
"t274","0"
"t275","0"
"t254","0"
"t298","1"
"t299","1"
"t218","1"
"t284","1"
"t285","1"
"t103","0"
"t110","0"
"t125","1"
"t126","1"
"t119","1"
"t69","0"
"t46","1"
"t94","1"
"t95","1"
"t83","1"
"t73","1"
"t136","1"
"t137","1"
"t92","0"
"t79","0"
"t109","1"
"t122","0"
"t123","0"
"t206","0"
"t227","0"
"t228","0"
"t207","0"
"t377","0"
"t378","0"
"t313","0"
"t384","0"
"t385","0"
"t214","1"
"t249","1"
"t321","1"
"t367","1"
"t368","1"
"t365","0"
"t366","0"
"t257","1"
"t258","1"
"t212","1"
"t205","0"
"t220","0"
"t263","1"
"t264","0"
"t217","0"
"t156","0"
"t183","1"
"t184","1"
"t164","1"
"t165","1"
"t139","1"
"t304","1"
"t305","1"
"t300","0"
"t221","1"
"t231","1"
"t386","1"
"t387","1"
"t339","1"
"t247","1"
"t235","1"
"t237","0"
"t270","1"
"t271","1"
"t242","1"
"t324","1"
"t351","1"
"t388","0"
"t389","0"
"t379","0"
"t198","0"
"t154","1"
"t195","0"
"t267","1"
"t268","1"
"t256","1"
"t331","1"
"t332","0"
"t234","1"
"t354","0"
"t363","0"
"t364","0"
"t380","0"
"t381","0"
"t276","1"
"t173","0"
"t174","0"
"t134","1"
"t128","0"
"t151","0"
"t152","0"
"t121","0"
"t104","0"
"t113","1"
"t114","1"
"t96","0"
"t105","0"
"t107","0"
"t108","0"
"t53","0"
"t36","1"
"t35","1"
"t37","1"
"t38","1"
"t33","1"
"t29","1"
"t40","1"
"t47","1"
"t61","1"
"t62","0"
"t63","1"
"t50","1"
"t64","0"
"t65","1"
"t54","0"
"t55","0"
"t56","0"
"t44","1"
"t80","1"
"t229","0"
"t230","0"
"t211","0"
"t294","1"
"t295","0"
"t216","0"
"t334","0"
"t335","0"
"t288","0"
"t236","0"
"t213","0"
"t219","1"
"t371","1"
"t372","1"
"t326","0"
"t327","0"
"t325","0"
"t352","0"
"t353","0"
"t225","0"
"t226","0"
"t197","0"
"t140","1"
"t141","1"
"t142","1"
"t124","1"
"t120","1"
"t88","1"
"t89","0"
"t82","1"
"t192","1"
"t193","1"
"t146","1"
"t147","0"
"t117","1"
"t97","1"
"t84","1"
"t74","1"
"t85","1"
"t159","1"
"t215","1"
"t241","1"
"t245","1"
"t246","0"
"t199","1"
"t180","1"
"t252","1"
"t253","1"
"t358","1"
"t359","1"
"t315","1"
"t316","1"
"t287","1"
"t203","1"
"t208","1"
"t361","0"
"t362","0"
"t312","0"
"t283","0"
"t342","0"
"t343","1"
"t347","0"
"t348","0"
"t202","1"
"t196","1"
"t148","0"
"t149","0"
"t111","0"
"t155","0"
"t194","1"
"t222","1"
"t223","1"
"t240","1"
"t281","1"
"t282","1"
"t248","1"
"t166","0"
"t171","0"
"t172","0"
"t168","0"
"t296","1"
"t297","1"
"t306","0"
"t307","0"
"t181","0"
"t175","0"
"t176","0"
"t185","0"
"t186","0"
"t340","1"
"t341","1"
"t204","1"
"t135","1"
"t131","0"
"t102","1"
"t86","0"
"t90","0"
"t98","0"
"t99","1"
"t91","1"
"t87","1"
"t70","1"
"t45","1"
"t25","1"
"t17","1"
"t18","0"
"t19","0"
"t20","0"
"t14","0"
"t11","1"
"t9","1"
"t6","1"
"t1","1"
