"accepted_species","traits"
"t138",0
"t167",0
"t196",1
"t201",0
"t204",0
"t210",0
"t214",0
"t216",1
"t222",1
"t226",0
"t227",1
"t228",0
"t229",0
"t232",1
"t237",0
"t239",1
"t244",0
"t249",0
"t251",0
"t252",0
"t255",0
"t256",1
"t258",0
"t260",1
"t267",0
"t270",0
"t274",1
"t276",1
"t277",0
"t278",0
"t279",1
"t281",1
"t283",0
"t284",0
"t286",0
"t289",0
"t293",0
"t294",0
"t295",0
"t296",1
"t297",0
"t299",1
"t300",0
"t302",1
"t303",0
"t304",0
"t305",0
"t307",0
"t308",1
"t309",0
"t310",1
"t311",1
"t312",1
"t313",1
"t314",1
"t315",1
"t316",0
"t318",0
"t319",0
"t321",1
"t322",1
"t323",1
"t325",1
"t326",1
"t327",0
"t328",0
"t329",0
"t330",0
"t331",0
"t332",0
"t333",0
"t334",0
"t335",0
"t336",1
"t337",1
"t338",1
"t339",0
"t340",0
"t341",0
"t342",0
"t343",0
"t344",0
"t345",0
"t346",1
"t347",1
"t348",1
"t349",1
"t350",0
"t351",0
"t352",0
"t353",1
"t354",1
"t355",1
"t356",1
"t357",0
"t358",0
"t359",0
"t360",0
"t361",1
"t362",1
