"accepted_species","traits"
"t12",0
"t17",0
"t19",0
"t20",0
"t24",0
"t26",0
"t27",0
"t33",0
"t34",0
"t35",0
"t36",0
"t37",1
"t38",0
"t39",0
"t44",0
"t45",1
"t46",0
"t47",0
"t48",0
"t49",0
"t50",0
"t53",1
"t55",0
"t56",0
"t57",0
"t60",0
"t61",0
"t62",NA
"t63",NA
"t64",0
"t65",0
"t66",0
"t67",0
"t68",0
"t69",0
"t70",NA
"t72",0
"t73",0
"t74",NA
"t76",0
"t77",0
"t78",0
"t79",0
"t82",0
"t83",0
"t84",0
"t86",0
"t87",NA
"t88",0
"t89",0
"t90",0
"t91",0
"t92",NA
"t93",0
"t95",NA
"t96",0
"t97",0
"t98",0
"t99",1
"t100",1
"t101",0
"t102",0
"t104",0
"t105",0
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",NA
"t114",NA
"t115",NA
"t116",0
"t117",0
"t118",0
"t119",0
"t120",0
"t121",0
"t122",0
"t123",0
"t124",0
"t125",0
"t126",0
"t127",1
"t128",0
"t129",0
"t130",0
"t131",0
"t132",0
"t133",0
"t134",0
"t135",0
"t136",0
"t137",0
"t138",1
"t139",1
"t140",0
"t141",0
