"accepted_species","traits"
"t22",0
"t24",0
"t38",0
"t40",NA
"t41",0
"t43",0
"t46",0
"t48",0
"t50",0
"t52",0
"t54",0
"t62",0
"t63",0
"t64",0
"t65",0
"t66",0
"t68",1
"t69",1
"t70",1
"t73",0
"t75",0
"t76",0
"t79",NA
"t80",0
"t81",0
"t82",0
"t83",1
"t84",0
"t85",0
"t86",0
"t88",0
"t90",0
"t91",0
"t93",0
"t94",0
"t95",0
"t96",NA
"t97",NA
"t98",0
"t100",0
"t101",0
"t102",0
"t103",0
"t105",0
"t107",0
"t108",0
"t110",0
"t112",0
"t113",0
"t114",0
"t115",NA
"t118",1
"t119",0
"t120",NA
"t121",0
"t123",0
"t124",0
"t125",NA
"t128",0
"t129",0
"t130",0
"t131",0
"t132",0
"t133",0
"t134",0
"t135",0
"t137",0
"t138",0
"t139",0
"t140",0
"t141",0
"t142",0
"t143",0
"t144",0
"t146",0
"t147",1
"t148",0
"t149",0
"t150",0
"t152",0
"t153",0
"t154",0
"t155",0
"t156",0
"t157",0
"t158",NA
"t159",0
"t160",0
"t161",0
"t162",1
"t163",1
"t164",0
"t165",0
"t166",NA
"t167",NA
"t168",0
"t169",0
"t170",0
"t171",1
"t172",1
