,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,0.29655424,-0.21534027,6.4413576,7.6474576,-0.0024699487,7.530415,1.2583823,0.00533394,6.4842677,5.8981695,5.4869747,7.9277563,7.084882,0.23344211,-0.49567422
t2,0.38219023,-0.27927297,7.924496,9.375708,0.009743284,8.874952,1.613423,0.0037763827,7.9803243,7.050291,6.475594,9.170841,9.267868,0.31516954,-0.6654988
t3,-0.22993433,3.467441,0.009977054,0.6700875,-0.68411535,-0.6956463,0.9693768,0.015040796,-1.2100962,1.1465783,3.4947174,-0.88579553,-1.630042,0.13207042,-1.7023609
t4,-0.37813658,8.441827,-1.288547,-0.41313952,-1.6266091,-1.4950639,1.6357614,0.04392652,-2.9945354,2.6157074,4.4631867,-2.422731,-2.9620922,0.0054065096,-3.5053985
t5,-0.3540837,8.31519,-0.758022,0.262198,-1.68717,-1.3403732,1.7819716,0.040165234,-2.9281912,2.600625,5.2012763,-2.3113866,-2.9791048,0.22994593,-3.6098924
t6,-0.3289257,6.83169,-0.85678756,-0.36241746,-1.4418588,-1.2736741,1.6858236,0.03562742,-2.4891357,2.478773,5.1199226,-1.9435441,-2.7223623,0.064434335,-3.2476332
t7,-0.23138565,4.254834,-0.23059551,-0.22334993,-1.0829322,-0.9785423,1.646487,0.02179593,-1.6751004,2.0506244,5.5758834,-1.2347513,-2.3059793,0.15344486,-2.7261295
t8,-0.34553036,6.4838347,-0.64674854,-0.007937353,-1.2321534,-1.0340128,1.4781089,0.0326388,-2.0008852,1.8500074,4.1319375,-1.5573788,-2.3763216,0.111631036,-2.6227221
t9,-0.35568458,6.871596,-0.77167606,-0.07447038,-1.3208914,-1.138933,1.5419093,0.03350138,-2.2260954,2.0314703,4.3714995,-1.7317361,-2.5527873,0.084577136,-2.8790317
t10,-0.6707321,12.808902,-1.2187593,1.841542,-1.7837428,-1.2085263,1.6371292,0.039123707,-3.177803,2.0496798,5.660116,-2.6069787,-3.2172372,2.548328,-2.410833
t11,0.40756306,0.038911514,2.653635,2.003892,-0.3049095,0.37280786,0.8918957,0.012610325,0.85290474,0.07830284,2.4242857,0.06563357,-0.23259023,0.14826186,-0.60745555
t12,-0.24564193,4.539521,-0.3173377,0.15488587,-0.9083176,-0.74779195,1.2361945,0.026215488,-1.3657273,1.3403267,3.5970538,-1.0740901,-1.7878942,0.16989508,-1.9999019
t13,-0.021887407,3.301559,-2.2394533,-1.7892203,-0.918537,-1.4548466,0.66049546,0.049906783,-2.8129897,2.6592548,-0.17767315,-2.5814905,-1.2832416,1.2521334,-2.953753
t14,-0.29193497,4.5553308,-0.3887058,-0.37331545,-1.123575,-1.1498483,1.9259936,0.02913663,-1.807649,2.225531,6.6710362,-1.3163488,-2.66528,0.28600827,-3.161933
t15,-0.6923546,13.809945,-1.2865101,2.4172301,-1.780069,-1.1030939,1.641859,0.03446217,-3.2309535,1.8624656,6.0240064,-2.6345809,-3.2122157,3.4290445,-2.044874
t16,-0.044607613,3.1246946,-2.212226,-1.7956636,-0.8472684,-1.5095576,0.5827077,0.047265608,-2.8142986,2.5642798,-0.15779367,-2.577308,-1.3214644,1.1269609,-2.9555821
t17,4.118197,-0.8035042,9.723448,-0.39847508,-0.29303756,2.5383213,2.2221696,0.7767582,10.192413,0.60587895,4.6001215,1.0912377,6.9632993,4.69534,-1.0667185
t18,-0.6619267,13.265514,-1.0498695,3.0589519,-1.5469843,-0.7994284,1.4710968,0.021804305,-2.8434112,1.4485313,6.0551944,-2.28779,-2.8534143,4.0300097,-1.3253453
t19,-0.26973638,2.9668849,-0.10247571,-0.4049818,-0.8832223,-0.9744869,1.8497502,0.024378182,-1.3292928,1.9302361,6.7166405,-0.95494914,-2.317958,0.33538413,-2.7956877
t20,-0.036917716,3.383244,-2.4904692,-1.8805532,-0.83440953,-1.7636771,0.56159574,0.054696977,-3.2565403,2.822192,-0.20990337,-3.0081182,-1.420163,1.1586682,-3.2280753
t21,-0.1848065,11.359194,-0.68585664,3.738188,-1.1950861,-0.3283368,1.2734914,0.0075231926,-1.8947612,0.52991754,5.0006356,-1.4561632,-1.7716712,4.8176985,0.19602126
t22,1.7205486,1.8431133,5.7623754,6.1833625,-0.27878648,5.8197665,1.2563871,7.7324615,0.63173515,2.0317318,6.5441184,0.710638,0.42449784,9.087576,8.909007
t23,5.3396273,-0.32482097,4.2906003,5.312662,-0.54133517,6.3526254,1.777024,0.0077530225,-0.4616192,0.88139683,3.151057,5.3215637,0.971972,1.8042067,-1.8923066
t24,6.6164412,-0.5606607,5.754052,8.334072,-0.28423053,11.521544,1.7927463,0.002609322,0.9597343,1.6745073,4.7550435,12.031881,6.1311264,2.9061363,-1.6465262
t25,-0.21462332,12.122376,-0.8701291,3.802094,-1.3320458,-0.3888727,1.3409393,0.013347146,-2.0964594,0.65112066,4.8651137,-1.6036848,-1.906722,4.8793106,-0.12848562
t26,-0.19704291,0.058604464,2.1305103,-0.35627753,-0.46861598,-0.58955735,1.7760106,0.013989234,-0.37490335,1.3685901,7.036766,-0.22708115,-1.53587,0.33528298,-2.004246
t27,-0.10369546,7.941759,0.69271773,4.3507624,-0.5800115,0.69945085,0.96805155,1.7100044,-1.0929632,0.004960466,5.504401,-0.7579369,-1.0840497,5.0611258,3.702515
t28,-0.07568815,7.385756,0.9547735,4.4201117,-0.48322493,1.171301,0.98360467,2.2716665,-0.9700544,0.16847073,5.5711365,-0.66966695,-1.0117078,5.5093207,4.348025
t29,-0.4636894,11.529553,-0.6179284,3.4381914,-1.2167917,-0.45452577,1.2927383,0.005355064,-2.1993966,0.9680557,5.877031,-1.7121229,-2.238713,4.4769263,-0.5231178
t30,0.06597137,-0.38882294,6.061799,-0.23564216,-0.046961755,0.94884956,1.4193717,0.0040764348,6.1533527,0.049091384,6.394028,3.1174634,1.3287896,0.107838035,-1.0298496
t31,3.386616,-0.062335525,-3.226183,-3.352899,-0.5241703,-0.95630026,0.122762,0.05663981,-2.5213935,3.423755,-0.8034279,-2.4004045,2.4075089,2.694765,-3.2189655
t32,0.71960366,-0.0014317641,7.01605,7.0200815,-0.76371336,1.116565,1.5176424,0.026614435,-0.27913743,0.3716248,2.536647,-0.6029801,0.19742152,0.054832313,-1.1902901
t33,3.7617452,-0.034436144,6.5123644,6.4983635,-0.29871705,4.9292645,1.5973245,9.079379,1.6992918,3.319903,5.0376444,2.443565,1.1803693,8.013821,8.010421
t34,7.861964,-0.50693226,-2.0691855,-2.4706738,0.60394627,0.35218972,0.20161399,0.047537938,-0.7899979,3.0956452,-0.98553526,-0.86081696,13.091634,0.18368028,-2.827745
t35,-0.12062427,-0.2304564,4.604496,-0.31519303,-0.17923196,-0.16117491,1.7609967,0.0069052423,2.864208,0.7808125,7.2169614,1.4918748,-0.61333126,0.25146613,-1.4758463
t36,-0.10169895,-0.24458472,4.7030454,-0.30570972,-0.13946436,-0.1444602,1.7036581,0.0045454944,2.963124,0.75353605,7.2188506,1.8440801,-0.56966174,0.22980799,-1.3929266
t37,-0.00899576,-0.5116922,8.278602,-0.0895751,0.7059612,2.718823,1.7928786,0.00085525296,8.64044,1.9777377,9.445798,5.384624,3.661328,0.022842458,-1.0790375
t38,-0.2529154,9.395899,-0.043916114,4.127202,-0.8214805,-0.049353454,1.0966253,1.220513,-1.4207243,0.3368832,5.723179,-1.0584807,-1.5335152,4.8498855,1.8945792
t39,-0.2205433,0.41326386,1.3640579,-0.49102238,-0.51962495,-0.67889,1.7189931,0.01772242,-0.55974585,1.4479173,6.528713,-0.44404924,-1.6514484,0.3537648,-2.1460962
t40,4.590763,-0.8877735,11.806037,-0.02459196,-0.6552397,3.9455895,2.4515212,0.5199518,11.744193,1.4139736,4.8885865,1.7589679,7.851876,5.2002807,-1.1956066
t41,3.6548736,-0.5051686,6.824093,-0.5433918,-0.7078683,-0.097141504,2.19022,0.06557554,4.167895,1.1671871,3.7835886,-0.15044351,1.0533311,2.1600444,-1.6995288
t42,4.5863295,-0.116677925,-3.6422906,-3.9026246,-0.52330035,-0.9356065,0.07762592,0.06588137,-2.6125731,3.8930645,-1.0270132,-2.548101,4.374966,2.7580893,-3.6162655
t43,3.465454,-0.27626044,-0.48003983,-0.45719224,2.7132509,1.1574974,0.17113392,0.021523697,0.18026514,1.1269664,-0.3334985,0.06679815,9.431591,0.6193407,-1.7518843
t44,3.9833035,-0.22770077,-1.5740104,-1.0589072,8.233534,-0.78620386,5.400894,0.043990336,-0.9734992,0.9895816,-1.1271267,-1.4638815,8.915516,0.4434884,-1.4628114
t45,7.164052,-1.1746612,13.2439785,-0.800299,-0.9475722,3.261692,2.9824615,1.3142821,13.761726,0.052605167,3.2483099,-0.14304687,10.098954,8.996843,-1.2270142
t46,2.0010238,8.007236,0.22222486,5.1319985,-0.606952,1.6775366,1.041499,1.1513884,-0.7483604,2.255455,3.8494394,-0.51568604,-0.51866,5.098049,6.7008796
t47,2.6737661,7.1926336,0.73594964,5.401591,-0.5315715,2.4831884,1.0396333,1.6419867,-0.56113374,3.0488865,3.7543151,-0.39110672,-0.26399794,5.606404,7.508479
t48,7.7369404,-0.8150235,7.611227,11.566299,-0.22469403,17.473543,2.751088,0.010378068,3.6087675,5.370403,8.209582,17.96034,10.880849,4.3385005,-1.916714
t49,7.743887,-0.6083012,5.5772414,8.35351,-0.33846757,12.369605,2.0602913,0.0059667844,0.005023809,0.011972662,4.7141733,12.373275,5.9284906,3.3435128,-1.8722374
t50,6.227754,-0.26272884,-3.6127555,-4.1654224,-0.45823824,-0.7587859,0.028847627,0.06371457,-2.3175383,4.173861,-1.2388545,-2.3842812,7.2827435,2.3367252,-3.7803576
t51,2.3037357,1.5619997,5.704603,5.8777766,-0.28837937,5.63079,1.248891,7.7174754,0.51965785,1.9859776,6.275261,0.4981281,0.8395822,8.84615,8.868691
t52,2.516242,1.4028275,5.573548,6.0077143,-0.3066662,5.791323,1.2955494,8.033565,0.53832895,2.1736467,6.209334,0.6345735,0.8854195,8.954911,9.056243
t53,-0.037330676,6.2030315,2.2289834,4.841251,-0.43651626,2.3191104,0.983009,3.6798463,-0.7225073,0.5294268,6.091749,-0.469273,-0.75581753,6.4426484,5.7407823
t54,1.7056413,1.7898345,6.757125,6.4546666,-0.3214839,6.320309,1.3234674,8.783424,0.2766392,1.4932051,7.2355747,0.19070306,0.8069571,10.329534,9.36102
t55,-0.17321706,8.388393,1.0730422,4.5477223,-0.65020037,1.1404153,1.0503567,2.3396463,-1.1783199,0.18985404,6.1931443,-0.8884404,-1.136642,6.2311683,3.7808583
t56,9.049104,-0.5405846,-2.9800365,-3.611527,-0.105598465,-0.049976703,0.15412083,0.061950866,-1.2858838,3.9076223,-1.2769804,-1.4415935,14.104236,0.0883857,-3.4920113
t57,4.08231,-0.24152195,-1.0483702,-0.31616226,9.559644,-0.386082,3.9129791,0.039257362,-0.42521396,0.8373132,-0.89132965,-0.8352095,12.810192,0.9501422,-2.035945
t58,9.737916,-0.5842258,-3.045009,-3.733765,-0.11173351,-0.029265,0.20410217,0.06434339,-1.2617623,4.1257324,-1.3060306,-1.4508473,15.123429,0.008700869,-3.6710155
t59,7.5778975,-0.810832,7.5785236,11.505836,-0.23508514,17.536356,2.7178612,0.011110528,3.5998814,5.3047633,8.215179,17.952751,10.901064,4.3340535,-1.9471928
t60,7.3253436,-0.35107276,-3.623287,-4.2448354,-0.41184255,-0.64329505,0.019847143,0.06697984,-2.1514153,4.254517,-1.2748848,-2.2588744,9.248207,1.8736641,-3.8891685
t61,7.254534,-1.1684341,13.427335,-0.7443554,-0.97123426,3.0768826,3.0113857,1.2436103,13.664516,0.06929197,3.245632,-0.17819715,10.055141,8.813543,-1.252444
t62,4.098699,-0.120273866,-3.1397715,-3.3606002,-0.38218248,-0.8198301,0.04041445,0.056329068,-2.2448819,3.399158,-0.9011781,-2.1940606,4.1098228,2.3402946,-3.0600212
t63,7.503825,-0.48757747,-2.0672915,-2.5596936,0.6554036,0.3547296,0.18312986,0.04350297,-0.78812605,3.0771255,-0.9090711,-0.85297143,12.759531,0.14281373,-2.6959007
t64,4.0565157,-0.24413916,-1.0396689,-0.28232348,9.580385,-0.3748498,3.7654912,0.039189972,-0.442998,0.8057847,-0.89460045,-0.8216963,12.688169,0.94202864,-2.0245903
t65,9.8765135,-0.60193825,-3.0848134,-3.8117313,-0.14333275,-0.043192353,0.2418191,0.06623955,-1.245548,4.215927,-1.3260521,-1.4856092,15.269457,0.0069260686,-3.739259
t66,4.014903,-0.24577513,-1.0733052,-0.34495664,9.768411,-0.38372618,3.955257,0.040481288,-0.46228924,0.81958103,-0.94249773,-0.8605945,13.015442,0.94996315,-2.034798
t67,9.847423,-0.5999822,-3.0857925,-3.7719133,-0.11515873,-0.03091902,0.22875701,0.066632695,-1.2737451,4.144316,-1.3098894,-1.4761903,15.299805,0.001965917,-3.7221901
t68,4.071621,-0.23615283,-1.2568644,-0.5196845,9.670177,-0.493616,4.518105,0.044563062,-0.59681684,0.8282597,-0.9889447,-1.0285059,11.936388,0.82365507,-1.8429984
t69,4.0560007,-0.2385913,-1.4129589,-0.7079308,9.758867,-0.6203958,5.1608787,0.046693843,-0.73332685,0.8580704,-1.0879222,-1.2211285,11.097106,0.7053841,-1.6658287
t70,-0.046395663,-0.4592272,7.788543,-0.0015577101,0.721155,2.8551693,1.6729195,0.0031713955,8.362625,1.9554739,8.837357,5.0486937,3.9031725,0.01515245,-1.00953
