"accepted_species","trait_BM_trend_scaled"
"t92",1
"t73",0
"t74",1
"t2",1
"t15",1
"t97",0
"t98",0
"t81",0
"t82",0
"t59",0
"t46",NA
"t65",0
"t66",0
"t52",NA
"t26",0
"t36",0
"t37",0
"t41",0
"t56",0
"t57",NA
"t68",0
"t88",NA
"t89",0
"t83",0
"t33",0
"t58",0
"t72",0
"t5",0
"t13",1
"t30",1
"t43",0
"t86",1
"t87",1
"t16",1
"t53",1
"t24",1
"t64",1
"t75",1
"t76",1
"t77",1
"t78",NA
"t50",0
"t51",0
"t19",0
"t35",0
"t20",0
"t99",0
"t100",0
"t28",NA
"t29",0
"t23",0
"t49",0
"t31",0
"t11",0
"t79",0
"t80",0
"t38",0
"t39",0
"t34",0
"t22",0
"t9",0
"t1",0
"t62",1
"t63",1
"t27",1
"t21",1
"t44",1
"t45",1
"t8",0
"t7",0
"t25",0
"t84",NA
"t85",0
"t69",1
"t70",1
"t3",0
"t4",0
"t17",0
"t47",1
"t18",1
"t60",1
"t61",1
"t71",NA
"t95",0
"t96",0
"t42",0
"t48",0
"t54",0
"t55",0
"t6",0
"t12",0
"t32",0
"t67",0
"t93",NA
"t94",0
"t10",0
"t14",0
"t40",NA
"t90",0
"t91",0
