"accepted_species","traits"
"t1",1
"t2",0
"t3",1
"t4",1
"t5",1
"t6",1
"t7",1
"t8",1
"t9",1
"t10",1
"t11",1
"t12",1
"t13",1
"t14",1
"t15",1
"t16",0
"t17",1
"t18",1
"t19",0
"t20",1
"t21",0
"t22",1
"t23",0
"t24",NA
"t25",0
"t26",0
"t27",1
"t28",1
"t29",1
"t30",1
"t31",NA
"t32",1
"t33",0
"t34",1
"t35",1
"t36",1
"t37",0
"t38",1
"t39",1
"t40",0
"t41",0
"t42",1
"t43",0
"t44",1
"t45",1
"t46",1
"t47",1
"t48",0
"t49",1
"t50",0
"t51",1
"t52",0
"t53",0
"t54",NA
"t55",NA
"t56",1
"t57",0
"t58",1
"t59",1
"t60",1
"t61",1
"t62",NA
"t63",1
"t64",1
"t65",NA
"t66",1
"t67",0
"t68",1
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",0
"t75",NA
"t76",0
"t77",0
"t78",NA
"t79",1
"t80",1
"t81",0
"t82",1
"t83",0
"t84",1
"t85",0
"t86",0
"t87",1
"t88",0
"t89",0
"t90",1
"t91",1
"t92",1
"t93",0
"t94",1
"t95",0
"t96",1
"t97",1
"t98",0
"t99",1
"t100",1
"t101",0
"t102",NA
"t103",NA
"t104",1
"t105",NA
"t106",1
"t107",1
"t108",NA
"t109",1
"t110",1
"t111",0
"t112",1
"t113",0
"t114",1
"t115",NA
"t116",1
"t117",1
"t118",1
"t119",0
"t120",1
"t121",0
"t122",0
"t123",0
"t124",0
"t125",1
"t126",1
"t127",1
"t128",1
"t129",0
"t130",0
"t131",0
"t132",1
"t133",0
"t134",0
"t135",0
"t136",1
"t137",0
"t138",0
"t139",0
"t140",0
"t141",0
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",NA
"t148",1
"t149",1
"t150",NA
"t151",0
"t152",0
"t153",1
"t154",1
"t155",1
"t156",0
"t157",0
"t158",0
"t159",1
"t160",1
"t161",0
"t162",0
"t163",0
"t164",1
"t165",1
"t166",1
"t167",1
"t168",1
"t169",1
"t170",0
"t171",NA
"t172",0
"t173",0
"t174",1
"t175",NA
"t176",0
"t177",0
"t178",0
"t179",0
"t180",0
"t181",0
"t182",0
"t183",NA
"t184",1
"t185",0
"t186",0
"t187",0
"t188",0
