accepted_species,estimate
t370,-0.7349194802887566
t429,-0.7756334742502865
t296,-0.7957402403607712
t330,-0.8013210038314296
t305,-0.8022213751316358
t347,-0.8111655775486292
t377,-0.811254119041031
t306,-0.8045170502118736
t248,-0.5760113545726963
t340,-0.6024684545871574
t211,-0.5856422391022805
t352,-0.6652681657201959
t303,-0.6640511940275897
t279,-0.6749193075567261
t424,-0.684973686246035
t310,-0.6788079018307437
t191,-0.6203121736016991
t323,-0.6938646758342485
t295,-0.6923319163418671
t317,-0.6967664453860145
t356,-0.7005371723840641
t357,-0.734300236031094
t436,-0.732178635421451
t403,-0.7292776145865771
t328,-0.6999708452070094
t253,-0.6854726745144029
t207,-0.6152266316865
t118,-0.17490368548295843
t126,-0.13624168536633569
t141,-0.09408912053281131
t172,-0.15338332004156585
t291,-0.6263651350236015
t239,-0.6236546434831041
t312,-0.8011860989125565
t408,-0.8716755000277212
t426,-0.7654268876738826
t427,-0.7654268876738822
t300,-0.7091648852977686
t189,-0.3280550001549165
t308,-0.6160711131475938
t258,-0.5954137182287883
t259,-0.5950024813731822
t336,-0.694478880716188
