"accepted_species","trait_ARD"
"t76","0"
"t77","0"
"t23","0"
"t66","0"
"t67","0"
"t32","0"
"t18","0"
"t19","0"
"t97","0"
"t98","0"
"t82","0"
"t70","0"
"t15","0"
"t16","0"
"t99","0"
"t100","0"
"t74","0"
"t75","0"
"t37","0"
"t34","0"
"t65","0"
"t78","0"
"t79","0"
"t20","0"
"t58","0"
"t59","0"
"t44","0"
"t2","0"
"t13","0"
"t56","0"
"t63","0"
"t64","0"
"t93","0"
"t94","0"
"t73","0"
"t91","0"
"t92","0"
"t71","0"
"t72","0"
"t10","0"
"t1","1"
"t21","0"
"t22","1"
"t54","0"
"t55","0"
"t47","0"
"t60","0"
"t61","0"
"t46","1"
"t89","0"
"t90","0"
"t28","0"
"t29","0"
"t38","1"
"t39","1"
"t31","1"
"t45","1"
"t83","1"
"t84","1"
"t35","0"
"t36","0"
"t52","0"
"t53","0"
"t9","0"
"t3","0"
"t41","1"
"t42","1"
"t12","1"
"t5","1"
"t87","1"
"t88","1"
"t95","0"
"t96","0"
"t40","0"
"t85","0"
"t86","0"
"t62","0"
"t57","0"
"t25","0"
"t26","0"
"t24","0"
"t4","1"
"t43","1"
"t30","1"
"t27","1"
"t33","0"
"t68","0"
"t69","0"
"t11","1"
"t80","1"
"t81","1"
"t6","1"
"t7","1"
"t8","1"
"t14","0"
"t17","1"
"t48","1"
"t49","1"
"t50","1"
"t51","1"
